,m/z A,m/z B,Ranking,selected_total,component_x1,component_x2,charge_A,charge_B,adj_mass_A,adj_mass_B,source_column,deviation,parent_isotope_idx,explanation_A,deviation_A,theoretical_mass_A,iso_A,base_name_A,explanation_B,deviation_B,theoretical_mass_B,iso_B,base_name_B,line,num_ffc
291,409.736522,1475.69991,76,3770.872864,819.473044,2951.39982,2,2,818.465204,2950.39198,2*m/z A + 2*m/z B,0.02873399999907633,0.0,+1,0.15077400000006946,818.3144299999999,1.0,b8,+2,0.13327000000072076,2950.5252500000006,2.0,y25,3,92
290,409.736522,1475.69991,76,3770.872864,819.473044,2951.39982,2,2,818.465204,2950.39198,2*m/z A + 2*m/z B,0.02873399999907633,0.0,0,0.0034339999998564963,818.4617700000001,0.0,y7,+3,0.014069999999719585,2950.37791,3.0,b26,3,92
129,882.484263,1002.451001,78,3769.8705280000004,1764.968526,2004.902002,2,2,1763.9606860000001,2003.894162,2*m/z A + 2*m/z B,0.026397999999517197,0.0,+1,0.00874599999997372,1763.9519400000001,1.0,y14,+1,0.009772000000339176,2003.8843899999997,1.0,b19,2,101
32,917.501688,966.932342,79,3768.86806,1835.003376,1933.864684,2,2,1833.995536,1932.856844,2*m/z A + 2*m/z B,0.023929999998927087,0.0,0,0.009835999999722844,1833.9857000000002,0.0,y15,+1,0.009564000000182205,1932.8472799999997,1.0,b18,1,86
34,596.225094,1288.208948,80,3768.8680839999997,1192.450188,2576.417896,2,2,1191.442348,2575.4100559999997,2*m/z A + 2*m/z B,0.023953999998866493,0.0,0,0.005257999999912499,1191.4370900000001,0.0,b11,+1,0.01416599999902246,2575.3958900000007,1.0,y22,1,86
323,578.325551,1064.182766,81,3770.8738489999996,578.325551,3192.5482979999997,1,3,578.325551,3190.5326179999997,1*m/z A + 3*m/z B,0.029718999998749496,0.0,+1,0.0030709999999771753,578.32248,1.0,y5,+2,0.015417999999499443,3190.5172000000002,2.0,b28,3,92
38,882.484263,1001.949824,82,3768.868174,1764.968526,2003.899648,2,2,1763.9606860000001,2002.891808,2*m/z A + 2*m/z B,0.024043999999321386,0.0,+1,0.00874599999997372,1763.9519400000001,1.0,y14,0,0.010768000000325628,2002.8810399999998,0.0,b19,1,86
106,931.913984,953.020518,83,3769.869004,1863.827968,1906.041036,2,2,1862.820128,1905.033196,2*m/z A + 2*m/z B,0.0248739999992722,0.0,+2,0.0066080000003694295,1862.8135199999997,2.0,b17,0,0.010385999999925843,1905.0228100000002,0.0,y16,2,101
333,760.33525,1125.10197,84,3770.8744399999996,1520.6705,2250.20394,2,2,1519.66266,2249.1960999999997,2*m/z A + 2*m/z B,0.030309999998735293,0.0,+1,0.006420000000161963,1519.6562399999998,1.0,b14,+2,0.01265999999941414,2249.1834400000002,2.0,y19,3,92
173,559.820352,1325.115834,85,3769.872372,1119.640704,2650.231668,2,2,1118.632864,2649.2238279999997,2*m/z A + 2*m/z B,0.02824199999895427,0.0,+1,0.004373999999870648,1118.62849,1.0,y9,+1,0.015987999999651947,2649.20784,1.0,b24,2,101
231,705.381744,1020.82773,86,3767.864934,705.381744,3062.48319,1,3,705.381744,3060.46751,1*m/z A + 3*m/z B,0.020803999999316147,0.0,0,0.004033999999933258,705.3777100000001,0.0,y6,0,0.015589999999519932,3060.4519200000004,0.0,b27,parent,52
420,348.178404,1141.232459,88,3771.8757810000006,348.178404,3423.6973770000004,1,3,348.178404,3421.6816970000004,1*m/z A + 3*m/z B,0.03165099999978338,0.0,0,0.0019139999999993051,348.17649,0.0,y3,+4,0.015157000000272092,3421.66654,4.0,b30,4,66
348,559.820352,1325.617291,89,3770.875286,1119.640704,2651.234582,2,2,1118.632864,2650.226742,2*m/z A + 2*m/z B,0.03115599999910046,0.0,+1,0.004373999999870648,1118.62849,1.0,y9,+2,0.015551999999843247,2650.21119,2.0,b24,3,92
350,477.277555,1097.865943,90,3770.8753840000004,477.277555,3293.5978290000003,1,3,477.277555,3291.5821490000003,1*m/z A + 3*m/z B,0.031253999999535154,0.0,+1,0.0027549999999791908,477.2748,1.0,y4,+2,0.017268999999942025,3291.5648800000004,2.0,b29,3,92
37,845.396306,1232.679204,91,3768.868122,2536.188918,1232.679204,3,1,2534.173238,1232.679204,3*m/z A + 1*m/z B,0.023991999998997926,0.0,0,0.011677999999847088,2534.16156,0.0,b23,+1,0.007783999999901425,1232.6714200000001,1.0,y10,1,86
165,932.554952,945.772274,92,3769.871774,932.554952,2837.3168220000002,1,3,932.554952,2835.3011420000003,1*m/z A + 3*m/z B,0.027643999999327207,0.0,+1,0.005771999999865329,932.5491800000001,1.0,y8,+1,0.01399200000014389,2835.28715,1.0,b25,2,101
70,539.203433,1345.231995,93,3768.8708560000005,1078.406866,2690.46399,2,2,1077.399026,2689.45615,2*m/z A + 2*m/z B,0.02672599999959857,0.0,0,0.0048659999999927095,1077.39416,0.0,b10,+1,0.01732999999921958,2689.4388200000008,1.0,y23,1,86
360,539.203433,1346.234952,95,3770.87677,1078.406866,2692.469904,2,2,1077.399026,2691.462064,2*m/z A + 2*m/z B,0.0326399999989917,0.0,0,0.0048659999999927095,1077.39416,0.0,b10,+3,0.016543999999157677,2691.4455200000007,3.0,y23,3,92
199,235.10267,1178.259151,96,3769.880123,235.10267,3534.7774529999997,1,3,235.10267,3532.7617729999997,1*m/z A + 3*m/z B,0.0359929999990527,0.0,0,0.010240000000010241,235.09242999999998,0.0,y2,+2,0.017872999999326566,3532.7439000000004,2.0,b31,2,101
9,881.982424,1002.451001,97,3768.8668500000003,1763.964848,2004.902002,2,2,1762.957008,2003.894162,2*m/z A + 2*m/z B,0.022719999999480933,0.0,0,0.008417999999892345,1762.9485900000002,0.0,y14,+1,0.009772000000339176,2003.8843899999997,1.0,b19,1,86
274,647.751052,1237.685092,98,3770.8722879999996,1295.502104,2475.370184,2,2,1294.494264,2474.3623439999997,2*m/z A + 2*m/z B,0.028157999998711603,0.0,+2,0.002793999999994412,1294.49147,2.0,b12,+1,0.014133999999103253,2474.3482100000006,1.0,y21,3,92
40,931.413618,953.020518,99,3768.868272,1862.827236,1906.041036,2,2,1861.819396,1905.033196,2*m/z A + 2*m/z B,0.024141999999301333,0.0,+1,0.009226000000353451,1861.8101699999997,1.0,b17,0,0.010385999999925843,1905.0228100000002,0.0,y16,1,86
105,647.751052,1237.183441,100,3769.8689859999995,1295.502104,2474.366882,2,2,1294.494264,2473.3590419999996,2*m/z A + 2*m/z B,0.024855999998635525,0.0,+2,0.002793999999994412,1294.49147,2.0,b12,0,0.014181999998982064,2473.3448600000006,0.0,y21,2,101
245,476.274275,1097.1974,101,3767.866475,476.274275,3291.5922,1,3,476.274275,3289.57652,1*m/z A + 3*m/z B,0.02234499999894979,0.0,0,0.002824999999972988,476.27145,0.0,y4,0,0.018339999999625434,3289.5581800000004,0.0,b29,parent,52
224,577.322546,1063.513942,102,3767.864372,577.322546,3190.541826,1,3,577.322546,3188.526146,1*m/z A + 3*m/z B,0.020241999999143445,0.0,0,0.003415999999901942,577.3191300000001,0.0,y5,0,0.015645999999833293,3188.5105000000003,0.0,b28,parent,52
322,845.730494,1233.682271,105,3770.873753,2537.191482,1233.682271,3,1,2535.175802,1233.682271,3*m/z A + 1*m/z B,0.029622999998991872,0.0,+1,0.010892000000239932,2535.16491,1.0,b23,+2,0.007500999999820124,1233.67477,2.0,y10,3,92
197,410.238225,1474.699264,106,3769.8749780000003,820.47645,2949.398528,2,2,819.46861,2948.390688,2*m/z A + 2*m/z B,0.030847999999423337,0.0,+2,0.15083000000004176,819.31778,2.0,b8,+1,0.019477999999708118,2948.3712100000002,1.0,b26,2,101
196,410.238225,1474.699264,106,3769.8749780000003,820.47645,2949.398528,2,2,819.46861,2948.390688,2*m/z A + 2*m/z B,0.030847999999423337,0.0,+2,0.15083000000004176,819.31778,2.0,b8,0,0.12786200000073222,2948.5185500000007,0.0,y25,2,101
194,410.238225,1474.699264,106,3769.8749780000003,820.47645,2949.398528,2,2,819.46861,2948.390688,2*m/z A + 2*m/z B,0.030847999999423337,0.0,+1,0.0034899999999424836,819.4651200000001,1.0,y7,0,0.12786200000073222,2948.5185500000007,0.0,y25,2,101
195,410.238225,1474.699264,106,3769.8749780000003,820.47645,2949.398528,2,2,819.46861,2948.390688,2*m/z A + 2*m/z B,0.030847999999423337,0.0,+1,0.0034899999999424836,819.4651200000001,1.0,y7,+1,0.019477999999708118,2948.3712100000002,1.0,b26,2,101
184,466.278915,1418.657554,107,3769.8729379999995,932.55783,2837.315108,2,2,931.54999,2836.3072679999996,2*m/z A + 2*m/z B,0.028807999998662126,0.0,0,0.004159999999842512,931.5458300000001,0.0,y8,+2,0.016767999999501626,2836.2905,2.0,b25,2,101
69,466.278915,1418.156315,108,3768.87046,932.55783,2836.31263,2,2,931.54999,2835.3047899999997,2*m/z A + 2*m/z B,0.026329999999234133,0.0,0,0.004159999999842512,931.5458300000001,0.0,y8,+1,0.017639999999573774,2835.28715,1.0,b25,1,86
168,596.225094,1288.710943,109,3769.872074,1192.450188,2577.421886,2,2,1191.442348,2576.414046,2*m/z A + 2*m/z B,0.027943999999024527,0.0,0,0.005257999999912499,1191.4370900000001,0.0,b11,+2,0.014805999999225605,2576.3992400000006,2.0,y22,2,101
44,647.250748,1237.183441,110,3768.868378,1294.501496,2474.366882,2,2,1293.493656,2473.3590419999996,2*m/z A + 2*m/z B,0.024247999999261083,0.0,+1,0.0055360000001201115,1293.48812,1.0,b12,0,0.014181999998982064,2473.3448600000006,0.0,y21,1,86
359,410.238225,1475.200129,111,3770.8767080000002,820.47645,2950.400258,2,2,819.46861,2949.392418,2*m/z A + 2*m/z B,0.032577999999375606,0.0,+2,0.15083000000004176,819.31778,2.0,b8,+2,0.0178579999997055,2949.37456,2.0,b26,3,92
358,410.238225,1475.200129,111,3770.8767080000002,820.47645,2950.400258,2,2,819.46861,2949.392418,2*m/z A + 2*m/z B,0.032577999999375606,0.0,+2,0.15083000000004176,819.31778,2.0,b8,+1,0.12948200000073484,2949.5219000000006,1.0,y25,3,92
357,410.238225,1475.200129,111,3770.8767080000002,820.47645,2950.400258,2,2,819.46861,2949.392418,2*m/z A + 2*m/z B,0.032577999999375606,0.0,+1,0.0034899999999424836,819.4651200000001,1.0,y7,+2,0.0178579999997055,2949.37456,2.0,b26,3,92
356,410.238225,1475.200129,111,3770.8767080000002,820.47645,2950.400258,2,2,819.46861,2949.392418,2*m/z A + 2*m/z B,0.032577999999375606,0.0,+1,0.0034899999999424836,819.4651200000001,1.0,y7,+1,0.12948200000073484,2949.5219000000006,1.0,y25,3,92
53,703.793067,1180.641459,112,3768.869052,1407.586134,2361.282918,2,2,1406.578294,2360.2750779999997,2*m/z A + 2*m/z B,0.024921999999151012,0.0,+1,0.006114000000025044,1406.57218,1.0,b13,0,0.014277999999194435,2360.2608000000005,0.0,y20,1,86
149,918.504816,966.430778,113,3769.871188,1837.009632,1932.861556,2,2,1836.001792,1931.853716,2*m/z A + 2*m/z B,0.0270579999992151,0.0,+2,0.009391999999934342,1835.9924,2.0,y15,0,0.00978600000030383,1931.8439299999998,0.0,b18,2,101
193,539.704971,1345.231995,115,3769.8739320000004,1079.409942,2690.46399,2,2,1078.402102,2689.45615,2*m/z A + 2*m/z B,0.029801999999563122,0.0,+1,0.004592000000002372,1078.39751,1.0,b10,+1,0.01732999999921958,2689.4388200000008,1.0,y23,2,101
223,818.466536,983.1326,117,3767.864336,818.466536,2949.3978,1,3,818.466536,2947.38212,1*m/z A + 3*m/z B,0.020205999999234336,0.0,0,0.004765999999904125,818.4617700000001,0.0,y7,0,0.014259999999922002,2947.3678600000003,0.0,b26,parent,52
349,559.319043,1326.118617,118,3770.87532,1118.638086,2652.237234,2,2,1117.630246,2651.229394,2*m/z A + 2*m/z B,0.03118999999924199,0.0,0,0.005105999999841515,1117.62514,0.0,y9,+3,0.014854000000013912,2651.21454,3.0,b24,3,92
337,703.793067,1181.644298,120,3770.8747299999995,1407.586134,2363.288596,2,2,1406.578294,2362.2807559999997,2*m/z A + 2*m/z B,0.030599999998685234,0.0,+1,0.006114000000025044,1406.57218,1.0,b13,+2,0.013255999999273627,2362.2675000000004,2.0,y20,3,92
317,882.484263,1002.95252,121,3770.873566,1764.968526,2005.90504,2,2,1763.9606860000001,2004.8972,2*m/z A + 2*m/z B,0.029435999999350315,0.0,+1,0.00874599999997372,1763.9519400000001,1.0,y14,+2,0.00946000000044478,2004.8877399999997,2.0,b19,3,92
50,932.554952,945.437938,126,3768.868766,932.554952,2836.313814,1,3,932.554952,2834.298134,1*m/z A + 3*m/z B,0.02463599999919097,0.0,+1,0.005771999999865329,932.5491800000001,1.0,y8,0,0.014333999999962543,2834.2838,0.0,b25,1,86
325,932.554952,946.106347,127,3770.873993,932.554952,2838.319041,1,3,932.554952,2836.303361,1*m/z A + 3*m/z B,0.029862999999295425,0.0,+1,0.005771999999865329,932.5491800000001,1.0,y8,+2,0.012861000000157219,2836.2905,2.0,b25,3,92
14,883.745171,1117.631792,128,3768.8673049999998,2651.235513,1117.631792,3,1,2649.219833,1117.631792,3*m/z A + 1*m/z B,0.023174999998900603,0.0,+1,0.011993000000074971,2649.20784,1.0,b24,0,0.006651999999803593,1117.62514,0.0,y9,1,86
178,539.203433,1345.732827,129,3769.87252,1078.406866,2691.465654,2,2,1077.399026,2690.457814,2*m/z A + 2*m/z B,0.028389999999035354,0.0,0,0.0048659999999927095,1077.39416,0.0,b10,+2,0.015643999999156222,2690.4421700000007,2.0,y23,2,101
283,760.836221,1124.600103,130,3770.872648,1521.672442,2249.200206,2,2,1520.664602,2248.1923659999998,2*m/z A + 2*m/z B,0.028517999999166932,0.0,+2,0.005012000000306216,1520.6595899999998,2.0,b14,+1,0.012275999999474152,2248.1800900000003,1.0,y19,3,92
185,617.343855,1267.59262,133,3769.87295,1234.68771,2535.18524,2,2,1233.67987,2534.1773999999996,2*m/z A + 2*m/z B,0.028819999999086576,0.0,+2,0.005099999999856664,1233.67477,2.0,y10,0,0.015839999999570864,2534.16156,0.0,b23,2,101
13,817.347653,1067.085992,135,3768.86729,1634.695306,2134.171984,2,2,1633.687466,2133.164144,2*m/z A + 2*m/z B,0.023159999999279535,0.0,0,0.007636000000275089,1633.6798299999998,0.0,b15,+1,0.010993999999755033,2133.15315,1.0,y18,1,86
125,817.84918,1067.085992,136,3769.870344,1635.69836,2134.171984,2,2,1634.69052,2133.164144,2*m/z A + 2*m/z B,0.026213999999072257,0.0,+1,0.0073400000003402965,1634.6831799999998,1.0,b15,+1,0.010993999999755033,2133.15315,1.0,y18,2,101
403,577.322546,1064.850833,138,3771.875045,577.322546,3194.552499,1,3,577.322546,3192.536819,1*m/z A + 3*m/z B,0.030914999998913117,0.0,0,0.003415999999901942,577.3191300000001,0.0,y5,+4,0.01291899999978341,3192.5239,4.0,b28,4,66
121,760.836221,1124.0988,140,3769.870042,1521.672442,2248.1976,2,2,1520.664602,2247.1897599999998,2*m/z A + 2*m/z B,0.025911999999152613,0.0,+2,0.005012000000306216,1520.6595899999998,2.0,b14,0,0.013019999999414722,2247.1767400000003,0.0,y19,2,101
272,846.398733,1231.675462,143,3770.871661,2539.196199,1231.675462,3,1,2537.180519,1231.675462,3*m/z A + 1*m/z B,0.027530999999271444,0.0,+3,0.008909000000130618,2537.17161,3.0,b23,0,0.007391999999754262,1231.6680700000002,0.0,y10,3,92
114,820.472043,983.1326,144,3769.8698430000004,820.472043,2949.3978,1,3,820.472043,2947.38212,1*m/z A + 3*m/z B,0.025712999999541353,0.0,+2,0.0035729999998466155,820.4684700000001,2.0,y7,0,0.014259999999922002,2947.3678600000003,0.0,b26,2,101
115,820.472043,983.1326,144,3769.8698430000004,820.472043,2949.3978,1,3,820.472043,2947.38212,1*m/z A + 3*m/z B,0.025712999999541353,0.0,+3,0.15091300000005958,820.3211299999999,3.0,b8,0,0.014259999999922002,2947.3678600000003,0.0,b26,2,101
327,759.833904,1125.603143,145,3770.874094,1519.667808,2251.206286,2,2,1518.659968,2250.198446,2*m/z A + 2*m/z B,0.029963999998926738,0.0,0,0.007078000000092288,1518.6528899999998,0.0,b14,+3,0.01165599999967526,2250.18679,3.0,y19,3,92
271,884.413182,1117.631792,146,3770.871338,2653.239546,1117.631792,3,1,2651.223866,1117.631792,3*m/z A + 1*m/z B,0.02720799999906376,0.0,+3,0.009325999999873602,2651.21454,3.0,b24,0,0.006651999999803593,1117.62514,0.0,y9,3,92
331,918.504816,966.932342,149,3770.874316,1837.009632,1933.864684,2,2,1836.001792,1932.856844,2*m/z A + 2*m/z B,0.030185999999048363,0.0,+2,0.009391999999934342,1835.9924,2.0,y15,+1,0.009564000000182205,1932.8472799999997,1.0,b18,3,92
297,820.472043,983.46699,150,3770.8730130000004,820.472043,2950.40097,1,3,820.472043,2948.38529,1*m/z A + 3*m/z B,0.02888299999949595,0.0,+3,0.15091300000005958,820.3211299999999,3.0,b8,+1,0.01407999999992171,2948.3712100000002,1.0,b26,3,92
296,820.472043,983.46699,150,3770.8730130000004,820.472043,2950.40097,1,3,820.472043,2948.38529,1*m/z A + 3*m/z B,0.02888299999949595,0.0,+3,0.15091300000005958,820.3211299999999,3.0,b8,0,0.13326000000051863,2948.5185500000007,0.0,y25,3,92
294,820.472043,983.46699,150,3770.8730130000004,820.472043,2950.40097,1,3,820.472043,2948.38529,1*m/z A + 3*m/z B,0.02888299999949595,0.0,+2,0.0035729999998466155,820.4684700000001,2.0,y7,0,0.13326000000051863,2948.5185500000007,0.0,y25,3,92
295,820.472043,983.46699,150,3770.8730130000004,820.472043,2950.40097,1,3,820.472043,2948.38529,1*m/z A + 3*m/z B,0.02888299999949595,0.0,+2,0.0035729999998466155,820.4684700000001,2.0,y7,+1,0.01407999999992171,2948.3712100000002,1.0,b26,3,92
151,883.745171,1118.6357,151,3769.8712130000004,2651.235513,1118.6357,3,1,2649.219833,1118.6357,3*m/z A + 1*m/z B,0.02708299999949304,0.0,+1,0.011993000000074971,2649.20784,1.0,b24,+1,0.007209999999986394,1118.62849,1.0,y9,2,101
440,647.250748,1238.687571,152,3771.8766379999997,1294.501496,2477.375142,2,2,1293.493656,2476.3673019999997,2*m/z A + 2*m/z B,0.03250799999887022,0.0,+1,0.0055360000001201115,1293.48812,1.0,b12,+3,0.01239199999918128,2476.3549100000005,3.0,y21,4,66
56,596.726614,1287.707999,153,3768.869226,1193.453228,2575.415998,2,2,1192.445388,2574.4081579999997,2*m/z A + 2*m/z B,0.025095999998939078,0.0,+1,0.004948000000013053,1192.44044,1.0,b11,0,0.015617999998994492,2574.3925400000007,0.0,y22,1,86
113,917.501688,967.43323,155,3769.869836,1835.003376,1934.86646,2,2,1833.995536,1933.85862,2*m/z A + 2*m/z B,0.025705999998990592,0.0,0,0.009835999999722844,1833.9857000000002,0.0,y15,+2,0.00799000000029082,1933.8506299999997,2.0,b18,2,101
128,704.293766,1180.641459,158,3769.87045,1408.587532,2361.282918,2,2,1407.579692,2360.2750779999997,2*m/z A + 2*m/z B,0.026319999999032007,0.0,+2,0.004162000000178523,1407.5755299999998,2.0,b13,0,0.014277999999194435,2360.2608000000005,0.0,y20,2,101
187,466.780285,1418.156315,159,3769.8732,933.56057,2836.31263,2,2,932.55273,2835.3047899999997,2*m/z A + 2*m/z B,0.029069999999137508,0.0,+1,0.003549999999904685,932.5491800000001,1.0,y8,+1,0.017639999999573774,2835.28715,1.0,b25,2,101
354,617.343855,1268.093972,160,3770.8756539999995,1234.68771,2536.187944,2,2,1233.67987,2535.1801039999996,2*m/z A + 2*m/z B,0.031523999998626095,0.0,+2,0.005099999999856664,1233.67477,2.0,y10,+1,0.015193999999610242,2535.16491,1.0,b23,3,92
170,236.097145,1177.924993,161,3769.8721240000004,236.097145,3533.7749790000003,1,3,236.097145,3531.7592990000003,1*m/z A + 3*m/z B,0.02799399999958041,0.0,+1,0.0013650000000211548,236.09578,1.0,y2,+1,0.018748999999843363,3531.7405500000004,1.0,b31,2,101
33,672.883173,1211.550859,164,3768.8680640000002,1345.766346,2423.101718,2,2,1344.7585060000001,2422.0938779999997,2*m/z A + 2*m/z B,0.023933999999371736,0.0,0,0.0063760000000456785,1344.75213,0.0,y11,+1,0.013027999999849271,2422.08085,1.0,b22,1,86
198,209.104503,1186.923542,167,3769.875129,209.104503,3560.770626,1,3,209.104503,3558.754946,1*m/z A + 3*m/z B,0.030998999999155785,0.0,0,0.0012329999999849406,209.10327,0.0,b2,+2,0.021885999999540218,3558.7330600000005,2.0,y31,2,101
415,819.469685,984.13532,168,3771.875645,819.469685,2952.40596,1,3,819.469685,2950.39028,1*m/z A + 3*m/z B,0.03151499999921725,0.0,+2,0.15190500000005613,819.31778,2.0,b8,+3,0.012369999999918946,2950.37791,3.0,b26,4,66
414,819.469685,984.13532,168,3771.875645,819.469685,2952.40596,1,3,819.469685,2950.39028,1*m/z A + 3*m/z B,0.03151499999921725,0.0,+2,0.15190500000005613,819.31778,2.0,b8,+2,0.1349700000005214,2950.5252500000006,2.0,y25,4,66
413,819.469685,984.13532,168,3771.875645,819.469685,2952.40596,1,3,819.469685,2950.39028,1*m/z A + 3*m/z B,0.03151499999921725,0.0,+1,0.004564999999956854,819.4651200000001,1.0,y7,+3,0.012369999999918946,2950.37791,3.0,b26,4,66
412,819.469685,984.13532,168,3771.875645,819.469685,2952.40596,1,3,819.469685,2950.39028,1*m/z A + 3*m/z B,0.03151499999921725,0.0,+1,0.004564999999956854,819.4651200000001,1.0,y7,+2,0.1349700000005214,2950.5252500000006,2.0,y25,4,66
275,931.913984,953.522196,169,3770.8723600000003,1863.827968,1907.044392,2,2,1862.820128,1906.036552,2*m/z A + 2*m/z B,0.028229999999439315,0.0,+2,0.0066080000003694295,1862.8135199999997,2.0,b17,+1,0.010391999999910695,1906.0261600000001,1.0,y16,3,92
36,673.3845,1211.04955,172,3768.8680999999997,1346.769,2422.0991,2,2,1345.76116,2421.0912599999997,2*m/z A + 2*m/z B,0.023969999998826097,0.0,+1,0.00567999999998392,1345.75548,1.0,y11,0,0.013759999999820138,2421.0775,0.0,b22,1,86
306,846.064658,1232.679204,173,3770.873178,2538.193974,1232.679204,3,1,2536.178294,1232.679204,3*m/z A + 1*m/z B,0.02904799999896568,0.0,+2,0.010033999999905063,2536.16826,2.0,b23,+1,0.007783999999901425,1232.6714200000001,1.0,y10,3,92
150,845.396306,1233.682271,175,3769.8711889999995,2536.188918,1233.682271,3,1,2534.173238,1233.682271,3*m/z A + 1*m/z B,0.02705899999864414,0.0,0,0.011677999999847088,2534.16156,0.0,b23,+2,0.007500999999820124,1233.67477,2.0,y10,2,101
448,559.319043,1326.619744,176,3771.877574,1118.638086,2653.239488,2,2,1117.630246,2652.231648,2*m/z A + 2*m/z B,0.03344399999923553,0.0,0,0.005105999999841515,1117.62514,0.0,y9,+4,0.013758000000052562,2652.21789,4.0,b24,4,66
446,703.793067,1182.145538,177,3771.8772099999996,1407.586134,2364.291076,2,2,1406.578294,2363.2832359999998,2*m/z A + 2*m/z B,0.0330799999987903,0.0,+1,0.006114000000025044,1406.57218,1.0,b13,+3,0.012385999999423802,2363.2708500000003,3.0,y20,4,66
352,539.704971,1345.732827,178,3770.875596,1079.409942,2691.465654,2,2,1078.402102,2690.457814,2*m/z A + 2*m/z B,0.031465999998999905,0.0,+1,0.004592000000002372,1078.39751,1.0,b10,+2,0.015643999999156222,2690.4421700000007,2.0,y23,3,92
145,882.98564,1001.949824,180,3769.8709280000003,1765.97128,2003.899648,2,2,1764.96344,2002.891808,2*m/z A + 2*m/z B,0.02679799999941679,0.0,+2,0.008149999999886859,1764.95529,2.0,y14,0,0.010768000000325628,2002.8810399999998,0.0,b19,2,101
338,466.278915,1419.158458,181,3770.8747460000004,932.55783,2838.316916,2,2,931.54999,2837.309076,2*m/z A + 2*m/z B,0.030615999999554333,0.0,0,0.004159999999842512,931.5458300000001,0.0,y8,+3,0.015225999999984197,2837.29385,3.0,b25,3,92
140,673.3845,1211.550859,183,3769.870718,1346.769,2423.101718,2,2,1345.76116,2422.0938779999997,2*m/z A + 2*m/z B,0.026587999999264866,0.0,+1,0.00567999999998392,1345.75548,1.0,y11,+1,0.013027999999849271,2422.08085,1.0,b22,2,101
147,596.726614,1288.208948,184,3769.8711240000002,1193.453228,2576.417896,2,2,1192.445388,2575.4100559999997,2*m/z A + 2*m/z B,0.026993999999376683,0.0,+1,0.004948000000013053,1192.44044,1.0,b11,+1,0.01416599999902246,2575.3958900000007,1.0,y22,2,101
311,882.98564,1002.451001,186,3770.873282,1765.97128,2004.902002,2,2,1764.96344,2003.894162,2*m/z A + 2*m/z B,0.02915199999915785,0.0,+2,0.008149999999886859,1764.95529,2.0,y14,+1,0.009772000000339176,2003.8843899999997,1.0,b19,3,92
73,466.780285,1417.655177,188,3768.8709240000003,933.56057,2835.310354,2,2,932.55273,2834.302514,2*m/z A + 2*m/z B,0.026793999999426887,0.0,+1,0.003549999999904685,932.5491800000001,1.0,y8,0,0.018713999999818043,2834.2838,0.0,b25,1,86
397,931.551515,946.774273,189,3771.874334,931.551515,2840.322819,1,3,931.551515,2838.307139,1*m/z A + 3*m/z B,0.03020399999923029,0.0,0,0.0056849999998576095,931.5458300000001,0.0,y8,+4,0.009939000000031228,2838.2972,4.0,b25,4,66
452,617.343855,1268.595117,190,3771.877944,1234.68771,2537.190234,2,2,1233.67987,2536.182394,2*m/z A + 2*m/z B,0.03381399999898349,0.0,+2,0.005099999999856664,1233.67477,2.0,y10,+2,0.014134000000012747,2536.16826,2.0,b23,4,66
78,235.10267,1177.924993,191,3768.877649,235.10267,3533.7749790000003,1,3,235.10267,3531.7592990000003,1*m/z A + 3*m/z B,0.03351899999915986,0.0,0,0.010240000000010241,235.09242999999998,0.0,y2,+1,0.018748999999843363,3531.7405500000004,1.0,b31,1,86
116,881.982424,1002.95252,193,3769.869888,1763.964848,2005.90504,2,2,1762.957008,2004.8972,2*m/z A + 2*m/z B,0.025757999999314052,0.0,0,0.008417999999892345,1762.9485900000002,0.0,y14,+2,0.00946000000044478,2004.8877399999997,2.0,b19,2,101
11,808.035566,1344.760428,194,3768.867126,2424.106698,1344.760428,3,1,2422.091018,1344.760428,3*m/z A + 1*m/z B,0.022995999999238848,0.0,+1,0.010168000000248867,2422.08085,1.0,b22,0,0.008297999999967942,1344.75213,0.0,y11,1,86
284,704.794875,1180.641459,195,3770.872668,1409.58975,2361.282918,2,2,1408.58191,2360.2750779999997,2*m/z A + 2*m/z B,0.028537999999116437,0.0,+3,0.0030300000000806904,1408.57888,3.0,b13,0,0.014277999999194435,2360.2608000000005,0.0,y20,3,92
355,466.780285,1418.657554,196,3770.875678,933.56057,2837.315108,2,2,932.55273,2836.3072679999996,2*m/z A + 2*m/z B,0.03154799999902025,0.0,+1,0.003549999999904685,932.5491800000001,1.0,y8,+2,0.016767999999501626,2836.2905,2.0,b25,3,92
155,817.347653,1067.58808,198,3769.871466,1634.695306,2135.17616,2,2,1633.687466,2134.1683199999998,2*m/z A + 2*m/z B,0.027335999999195337,0.0,0,0.007636000000275089,1633.6798299999998,0.0,b15,+2,0.011819999999715947,2134.1565,2.0,y18,2,101
270,648.251839,1237.183441,199,3770.87056,1296.503678,2474.366882,2,2,1295.495838,2473.3590419999996,2*m/z A + 2*m/z B,0.026429999998981657,0.0,+3,0.0010179999999309075,1295.4948200000001,3.0,b12,0,0.014181999998982064,2473.3448600000006,0.0,y21,3,92
309,918.003403,967.43323,200,3770.873266,1836.006806,1934.86646,2,2,1834.998966,1933.85862,2*m/z A + 2*m/z B,0.029135999999198248,0.0,+1,0.009915999999975611,1834.9890500000001,1.0,y15,+2,0.00799000000029082,1933.8506299999997,2.0,b18,3,92
