m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	line_id	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
749.93928	1000.332205	245628.67	160803.37	162.21226	1073	312006.875	3262.746338	424	749.939297	1000.3322	2	4	ffc_line
854.4922300000001	948.05863	438166.01	186769.01	112.71044	10294	1393404.625	2805.273926	424	854.49221	948.059404	2	4	ffc_line
749.93928	1001.59288	34824.482	33997.171	118.71795	7973	9346.09668	3572.049072	424	747.43763	1001.592887	2	4	ffc_line
867.2630800000002	873.30408	262854.82	135087.22	106.81739	13118	7579.345703	160207.640625	425	867.263076	873.304103	5	1	ffc_line
846.8817600000001	972.2290800000001	237882.69	123165.23	112.70036	10297	47569.152344	25712.367188	425	847.482958	972.22912	5	1	ffc_line
839.0804	1015.2648800000001	93270.49	83272.716	145.81901	2329	31983.173828	6952.112305	425	839.682605	1011.255804	5	1	ffc_line
850.48586	960.22748	44314.563	41279.192	181.75307	445	10455.876953	3164.737305	425	850.288662	958.226591	5	1	ffc_line
845.28542	979.23478	75969.325	68058.76	152.80567	1683	45962.65625	3367.156006	425	845.887051	980.237222	5	1	ffc_line
716.16008	915.53048	13886.983	11944.572	113.23353	10091	3766.772217	5841.90625	426	716.91164	915.530474	4	2	ffc_line
742.443205	864.47418	10610.401	9599.0022	126.09736	5742	4297.956543	3153.284912	426	742.443213	864.474185	4	2	ffc_line
772.702005	801.44883	12385.647	10109.004	112.01261	10594	5679.627441	4302.321289	426	773.45457	802.451639	4	2	ffc_line
716.5867800000001	916.1982300000001	35090.265	33834.026	128.99385	5064	3456.500732	6501.12207	426	716.586781	916.198213	4	2	ffc_line
757.649255	833.08263	36027.226	32922.976	135.94442	3649	3897.006592	6536.040527	426	757.649245	834.081891	4	2	ffc_line
725.41588	847.99478	39604.443	32371.327	106.90702	13083	29642.630859	3426.131592	427	725.415877	848.49645	2	4	ffc_line
730.92483	845.495955	37611.732	30587.691	110.7792	11146	2513.182129	19149.011719	427	731.425796	845.495958	2	4	ffc_line
793.47288	813.475555	19903.707	19060.292	113.87938	9837	3562.43457	2780.951904	427	795.46956	813.475552	2	4	ffc_line
781.86548	820.283005	90836.896	80714.564	153.00476	1669	4784.137695	37678.210938	427	781.865469	820.283002	2	4	ffc_line
833.08263	843.68993	32956.379	30739.914	126.62039	5609	6536.040527	3894.009766	428	834.081891	843.689928	2	4	ffc_line
761.43228	879.515155	34764.585	28683.039	104.0374	14597	3894.722168	24955.083984	428	761.933074	879.766255	2	4	ffc_line
761.43228	879.515155	63732.124	52967.1	186.19035	377	5100.819824	25627.726563	428	761.432281	880.016825	2	4	ffc_line
807.6728800000001	855.899205	46367.119	38693.632	121.08091	7215	3455.239746	21299.945313	428	809.681696	855.899207	2	4	ffc_line
739.93088	868.002005	79570.978	60198.932	113.90833	9821	8154.196289	21795.341797	429	739.93225	868.503679	2	4	ffc_line
652.36288	911.5395050000001	53032.211	35011.25	117.76742	8295	8910.816406	21993.179688	429	652.864326	912.041241	2	4	ffc_line
807.47063	833.98303	19795.984	18994.775	107.60336	12744	3939.86499	4217.508301	429	807.474835	834.736321	2	4	ffc_line
821.4808800000001	828.2330800000001	49403.702	40650.045	117.89353	8256	12860.407227	7539.541992	429	821.979751	827.484121	2	4	ffc_line
730.75768	872.85423	58756.489	53413.549	119.79205	7633	26089.234375	7386.834961	429	731.258943	872.849504	2	4	ffc_line
761.1146466666667	816.1428800000001	75355.702	61569.09	121.39127	7095	37541.628906	4502.349609	430	761.449109	817.475535	3	3	ffc_line
716.6285466666667	861.9655466666667	29374.494	23793.884	102.99794	15203	4146.130859	7486.618164	430	716.628541	862.299982	3	3	ffc_line
739.94078	838.9918799999999	44064.046	36788.093	105.92776	13578	4799.458008	15945.200195	430	739.94078	838.991864	3	3	ffc_line
839.0804	868.50368	52376.174	40339.933	106.19053	13456	13649.249023	9306.382813	431	839.081842	867.510484	5	1	ffc_line
836.48396	876.5070800000001	30183.425	29445.283	123.69027	6407	15765.006836	2688.301025	431	836.485229	880.517479	5	1	ffc_line
835.68858	876.5070800000001	17946.422	17356.945	108.09474	12485	2935.048096	3117.2771	431	835.68931	884.517873	5	1	ffc_line
816.0759800000001	979.56928	64178.174	45605.207	126.09954	5741	3205.286865	39978.0	431	817.079043	977.570155	5	1	ffc_line
838.4070466666668	839.5483466666667	99701.282	86057.924	136.65764	3539	18272.488281	9070.347656	432	838.741492	838.88153	3	3	ffc_line
761.4322800000001	915.5300466666666	43599.456	41535.021	236.41587	94	5100.819824	6501.12207	432	761.432281	916.198213	3	3	ffc_line
666.0420466666667	1009.25538	153185.1	98338.759	168.1565	822	186418.96875	6952.112305	432	666.376489	1011.255804	3	3	ffc_line
746.7696133333333	930.53468	52659.376	42000.522	108.535	12242	36515.503906	4879.856934	432	747.10269	930.534678	3	3	ffc_line
761.4322800000001	916.2096466666668	11629.744	9493.9267	115.97319	8965	5100.819824	2957.098389	432	761.432281	916.209645	3	3	ffc_line
802.47528	821.0795200000001	42426.652	40158.516	115.53287	9140	3506.571045	5778.332031	433	798.470811	821.877446	1	5	ffc_line
790.4681800000001	824.0783	30508.853	28843.892	117.3294	8452	7935.182129	3626.397949	433	787.465422	824.079876	1	5	ffc_line
725.41588	835.68858	51978.975	47915.21	120.21908	7478	7647.447266	11528.381836	433	728.422325	835.889624	1	5	ffc_line
790.4681800000001	821.0795200000001	12018.227	10840.144	115.58594	9108	3562.43457	2708.201172	433	795.46956	822.480451	1	5	ffc_line
808.0754133333334	816.1428800000001	123114.24	93361.449	123.49747	6454	4732.385254	60727.597656	434	808.07541	816.477329	3	3	ffc_line
810.8758466666667	813.3435133333334	30369.308	29064.298	115.66694	9080	4695.709961	4265.087891	434	810.875847	813.677952	3	3	ffc_line
704.0144466666667	919.2032466666667	50545.012	43480.269	107.76199	12654	14482.69043	8547.55957	434	704.014457	920.541146	3	3	ffc_line
816.47733	878.704655	215703.79	128722.45	110.82883	11116	60727.597656	16594.875	435	816.477329	878.704656	2	4	ffc_line
836.8852800000001	868.002005	332433.68	184923.21	123.46586	6462	80883.578125	21795.341797	435	836.885299	868.503679	2	4	ffc_line
825.98468	873.7044050000001	602581.1	275929.65	121.43205	7072	31868.662109	120346.476563	435	826.486044	873.704417	2	4	ffc_line
854.4922300000001	859.70258	2845149.2	674190.46	133.67943	4070	1393404.625	16924.660156	435	854.49221	859.70257	2	4	ffc_line
790.86823	890.76418	38170.146	35788.781	135.61869	3694	7508.183594	6444.086426	435	790.868236	891.516695	2	4	ffc_line
812.8734800000001	879.515155	66975.128	57233.014	164.0862	978	4149.53125	25627.726563	435	813.877647	880.016825	2	4	ffc_line
815.7436466666667	842.1511800000001	55498.782	48019.327	125.72833	5854	16485.638672	3957.466797	436	816.078096	843.485515	3	3	ffc_line
811.0760466666667	847.1485133333333	90162.722	73536.112	130.0971	4833	6706.350098	23569.384766	436	811.076041	848.488103	3	3	ffc_line
811.27638	846.9486466666666	108381.69	94751.809	137.65282	3400	7095.92627	29788.84375	436	811.276373	848.288617	3	3	ffc_line
811.4764133333334	847.7609133333334	44225.369	40483.718	136.15817	3613	9312.208984	3750.088379	436	811.47642	848.095349	3	3	ffc_line
824.3446466666667	832.5480466666667	21762.304	20204.143	127.16047	5477	3255.878174	2863.602783	436	825.680199	833.892365	3	3	ffc_line
597.3482133333333	1009.25538	33693.032	30062.481	161.71542	1100	12084.492188	6952.112305	437	597.348212	1011.255804	3	3	ffc_line
650.3830133333333	958.2282133333334	16961.486	16123.909	131.23851	4574	3049.179688	3164.737305	437	650.383007	958.226591	3	3	ffc_line
749.4377133333334	858.5085466666667	241269.86	180293.05	138.57101	3250	80906.265625	14251.366211	437	750.106419	858.508539	3	3	ffc_line
716.2272	915.49208	34833.824	25027.996	136.89458	3502	3867.230469	22913.708984	438	716.427562	915.492127	5	1	ffc_line
686.40708	1063.58888	24408.072	22124.313	174.46809	618	9046.104492	3814.575439	438	686.607757	1064.592246	5	1	ffc_line
703.81378	979.56928	63956.252	58502.81	214.15658	156	14482.69043	6723.681641	438	704.014457	977.559477	5	1	ffc_line
703.81378	979.56928	17946.738	15757.117	130.41598	4756	3677.564941	6605.869629	438	703.813523	978.564444	5	1	ffc_line
703.81378	979.56928	171622.63	132455.11	191.22118	313	14482.69043	39978.0	438	704.014457	977.570155	5	1	ffc_line
724.3917200000001	876.70808	18102.312	17139.434	118.09131	8192	5366.603516	3494.262207	438	724.391715	875.70008	5	1	ffc_line
729.6746400000001	847.28308	19992.333	18838.694	112.83161	10245	3213.059814	3605.65625	438	729.674641	849.302831	5	1	ffc_line
836.47433	854.09128	528194.58	261245.38	117.19608	8502	3325.644775	1696887.625	439	836.474346	854.09127	2	4	ffc_line
833.28268	854.6928300000001	251674.65	183183.42	146.03193	2305	2947.041504	315560.625	439	835.280475	854.692818	2	4	ffc_line
845.68678	847.99478	58985.384	51825.168	107.36295	12868	28549.292969	3426.131592	439	847.682695	848.49645	2	4	ffc_line
589.2956800000001	757.9462400000001	42563.957	25168.336	116.97385	8596	40044.730469	4688.651367	440	589.295677	757.94623	1	5	ffc_line
666.8780800000001	742.4341000000001	186545.6	98306.943	107.57314	12767	136702.09375	8536.388672	440	666.878039	742.434101	1	5	ffc_line
711.9101800000001	733.42876	677169.51	406120.98	187.99319	351	51494.035156	71462.835938	440	711.91022	733.428756	1	5	ffc_line
539.27858	767.96068	11353.868	9253.8302	121.39187	7094	4985.942871	3174.126709	440	539.278598	767.960689	1	5	ffc_line
757.19448	847.6866	24033.894	22783.486	116.47103	8791	5613.712891	2736.526123	441	757.194479	849.089048	1	5	ffc_line
618.12188	876.5072399999999	632600.13	299473.22	202.51271	214	2727.429932	1015380.8125	441	618.121854	876.908572	1	5	ffc_line
762.20108	847.2891599999999	46507.968	36686.49	106.10229	13502	25088.998047	3750.088379	441	762.201123	848.095349	1	5	ffc_line
604.8259800000001	888.022055	13915.03	11823.224	130.19838	4812	5518.141602	2824.727783	442	604.825967	888.774608	2	4	ffc_line
697.40603	841.983955	58590.143	44593.073	103.60314	14862	2537.346436	48146.25	442	697.406032	842.485641	2	4	ffc_line
704.4151300000001	838.235955	71520.18	59867.414	140.56546	2979	6854.156738	15945.200195	442	704.415134	838.991864	2	4	ffc_line
760.65328	810.875855	35338.374	34693.855	135.10506	3790	2919.636719	4695.709961	442	760.653275	810.875847	2	4	ffc_line
842.6864800000001	842.082905	71889.762	62439.772	129.4751	4953	8686.083984	17653.535156	443	841.68949	842.082915	2	4	ffc_line
833.68213	845.586505	110953.86	88343.153	123.83948	6369	14102.454102	22608.494141	443	833.682151	846.088175	2	4	ffc_line
807.6728800000001	859.1003800000001	25413.822	24125.766	125.75234	5845	3917.428711	3864.34668	443	807.672885	859.100382	2	4	ffc_line
683.2353800000001	920.5693550000001	13890.09	12498.861	105.94451	13571	3619.122314	4581.904785	443	683.736856	921.07103	2	4	ffc_line
811.0760300000001	847.0840800000001	77511.948	60001.607	109.25026	11892	6706.350098	25183.009766	444	811.076041	847.08404	4	2	ffc_line
819.88198	828.48393	171185.95	125339.77	108.7415	12154	314928.90625	3674.212158	444	819.881984	829.479421	4	2	ffc_line
809.88108	848.49953	28886.313	27849.669	112.09178	10563	3893.316406	3893.432617	444	809.881081	849.502881	4	2	ffc_line
799.7262800000001	868.3046300000001	54406.997	41883.31	129.13615	5027	4516.695801	25490.259766	444	800.48148	868.303162	4	2	ffc_line
782.4599800000001	832.8813399999999	27233.56	24932.566	113.29216	10065	3221.12915	6536.040527	445	781.463748	834.081891	1	5	ffc_line
597.3481800000001	869.69874	36734.923	27925.515	107.66198	12710	12084.492188	10285.620117	445	597.348212	870.905035	1	5	ffc_line
826.48608	824.8794800000001	17986.216	16251.774	123.01034	6585	2921.623047	3255.878174	445	823.491502	825.680199	1	5	ffc_line
725.41588	844.8939399999999	46965.996	44301.35	137.37815	3432	2753.383545	13391.432617	445	723.428321	845.696579	1	5	ffc_line
792.4628466666667	829.94318	25804.025	24891.743	118.08048	8195	2509.647705	3796.655518	446	792.462847	830.277637	3	3	ffc_line
757.4451466666667	865.30038	91574.715	68759.006	116.20824	8899	14808.294922	17353.664063	446	757.445152	865.300366	3	3	ffc_line
783.8595133333334	838.5563133333334	44114.481	42264.939	161.62875	1106	3491.546143	8497.472656	446	783.859513	838.890757	3	3	ffc_line
809.5466133333333	812.5390133333334	28535.484	25943.514	104.86396	14136	3893.316406	8096.979004	446	809.881081	812.873465	3	3	ffc_line
612.8329133333333	1009.25538	46890.724	33513.168	139.547	3106	12457.833984	15766.81543	446	612.832898	1009.924226	3	3	ffc_line
821.8960466666666	876.17258	30559.57	28423.672	111.90394	10635	5543.026855	4869.198242	447	822.230505	875.5004	3	3	ffc_line
830.1474133333334	867.2516133333335	23656.749	21949.158	104.45036	14370	4111.119141	7392.87793	447	830.481874	867.251622	3	3	ffc_line
843.24888	854.1577466666666	557150.21	301444.06	178.14734	527	2933.888916	1393404.625	447	843.248896	854.49221	3	3	ffc_line
732.42228	802.47528	27466.648	25517.324	109.71326	11667	7878.305176	2564.651367	448	732.422288	806.476722	5	1	ffc_line
744.43358	749.4373800000001	19463.887	18958.018	130.3429	4777	3531.692627	2606.376709	448	744.433587	746.434944	5	1	ffc_line
729.2308600000001	816.4772800000001	83799.081	72535.74	129.86202	4882	4497.966797	31289.753906	448	729.833739	819.480521	5	1	ffc_line
715.37666	895.77408	6896.7885	6431.0813	105.00919	14060	2834.179688	2513.412842	448	715.376664	891.76702	5	1	ffc_line
808.223155	820.2829800000001	26860.597	25240.6	109.36362	11827	5222.274902	2770.222656	449	808.474004	819.277964	4	2	ffc_line
802.67538	829.8784800000001	37315.085	34215.064	111.93751	10622	5073.991211	5108.09668	449	802.675371	830.881433	4	2	ffc_line
809.88108	816.47733	91776.085	71572.287	111.6651	10745	3893.316406	60727.597656	449	809.881081	816.477329	4	2	ffc_line
810.83483	816.07808	24576.798	24011.003	128.70766	5124	2655.71167	3542.429199	449	811.085679	814.076754	4	2	ffc_line
802.47528	839.0804	40043.12	30653.427	145.68565	2351	4516.695801	13649.249023	450	800.48148	839.081842	1	5	ffc_line
683.4025800000001	861.6979600000001	38576.854	37975.3	161.13857	1133	3078.504395	5003.456055	450	686.407348	861.896686	1	5	ffc_line
697.3843800000001	859.10062	34751.139	26523.646	116.92814	8614	4232.189941	16924.660156	450	697.384427	859.70257	1	5	ffc_line
712.4115800000001	853.89042	67729.247	54824.007	111.24477	10931	5403.29834	21299.945313	450	716.419591	855.899207	1	5	ffc_line
802.47528	838.0854600000001	21110.398	18120.192	120.9433	7248	4516.695801	6415.053223	450	800.48148	839.09095	1	5	ffc_line
733.177905	1016.76243	234033.58	134945.64	149.35626	1973	71462.835938	18456.892578	451	733.428756	1015.264905	4	2	ffc_line
731.84698	1016.42818	52566.021	47997.611	116.22429	8892	2533.500977	35184.863281	451	732.598442	1016.929882	4	2	ffc_line
815.9756550000001	845.68678	21127.83	20018.316	120.73124	7325	3726.188477	5751.926758	451	817.225348	847.690508	4	2	ffc_line
821.228705	836.6846300000001	73843.998	56954.139	125.71342	5855	17357.855469	8047.654297	451	821.730384	838.681631	4	2	ffc_line
816.67778	844.078755	65426.693	53225.882	106.77652	13134	33443.457031	4098.766113	452	816.677775	844.078766	2	4	ffc_line
811.0769300000001	847.38418	47052.275	42133.712	128.73308	5117	6706.350098	5227.208496	452	811.076041	846.884483	2	4	ffc_line
812.67458	845.586505	48262.052	40525.418	109.68528	11676	3832.921875	22608.494141	452	812.673119	846.088175	2	4	ffc_line
757.4451300000001	873.7044050000001	340959.18	176190.93	113.27122	10076	14808.294922	120346.476563	452	757.445152	873.704417	2	4	ffc_line
711.6706800000001	838.99186	29482.55	24732.196	108.87677	12099	2936.54541	15945.200195	453	711.670653	838.991864	1	5	ffc_line
712.24458	839.0804	172321.73	128424.74	148.6172	2054	11074.173828	35005.460938	453	709.240503	839.481737	1	5	ffc_line
712.24458	839.0804	129642.44	99994.55	115.09699	9317	42639.03125	9070.347656	453	712.244535	838.88153	1	5	ffc_line
740.26538	832.8813399999999	195925.89	132233.23	117.73835	8305	13857.665039	49427.542969	453	740.26538	833.282674	1	5	ffc_line
659.86838	835.67732	23304.517	21431.288	119.74069	7649	6975.993652	3555.202881	454	661.86965	835.679595	1	5	ffc_line
666.8780800000001	832.8813399999999	25153.626	21488.699	113.16137	10117	6636.367676	6536.040527	454	669.876864	834.081891	1	5	ffc_line
582.84918	850.48586	49150.027	37298.382	139.76818	3080	4315.174805	28997.433594	454	582.84918	851.489726	1	5	ffc_line
654.88858	836.48396	53932.326	49688.232	169.28349	793	2672.630371	41186.617188	454	654.876155	837.086062	1	5	ffc_line
526.80868	861.6979600000001	11502.472	10960.645	114.50323	9566	2681.019287	3867.779541	454	526.808727	862.701173	1	5	ffc_line
761.44748	867.90182	128228.59	99760.823	152.38241	1714	37541.628906	10765.90918	455	761.449109	867.501271	1	5	ffc_line
231.09808	973.5720200000001	8304.9894	7660.091	148.58796	2060	3576.80542	2679.776611	455	231.098035	973.572012	1	5	ffc_line
746.9359800000001	871.00692	89778.066	77559.167	178.78467	512	28712.363281	4918.577148	455	743.932774	871.006923	1	5	ffc_line
773.4545800000001	838.0854600000001	23650.13	19076.818	105.1893	13944	5679.627441	9987.385742	456	773.45457	838.286359	1	5	ffc_line
782.4599800000001	836.48396	77599.968	59702.437	116.69798	8701	3221.12915	57748.066406	456	781.463748	836.684626	1	5	ffc_line
826.48608	827.2815800000001	125672.54	96629.457	127.2243	5466	31868.662109	8949.833984	456	826.486044	827.682919	1	5	ffc_line
816.4772800000001	828.69142	17709.07	17240.356	109.90721	11574	2726.70874	2596.669678	456	820.483023	828.89325	1	5	ffc_line
868.1026466666666	869.3661466666666	76903.342	63513.671	114.96995	9378	17139.992188	10292.944336	457	868.102639	869.700593	3	3	ffc_line
841.94978	895.5226133333333	76001.978	59192.104	110.20858	11414	29118.369141	7122.331055	457	842.284222	895.522597	3	3	ffc_line
807.9411133333334	930.53468	18360.891	16949.011	124.60477	6176	3935.690674	4879.856934	457	807.275667	930.534678	3	3	ffc_line
868.1126466666667	869.3661466666666	45793.906	40430.589	111.08533	10998	7118.616699	10292.944336	457	868.112657	869.700593	3	3	ffc_line
861.3078133333335	876.17258	59443.134	44537.791	109.5757	11719	2615.794678	48761.707031	457	861.307812	876.507045	3	3	ffc_line
735.0994800000001	879.515155	20747.344	20181.874	118.35826	8090	2907.41333	6708.006348	458	735.6012	879.515267	2	4	ffc_line
749.60503	870.2517300000001	188713.37	106362.01	103.15809	15108	308551.875	4207.770508	458	749.605018	872.515476	2	4	ffc_line
825.95343	834.0927300000001	11637.76	10745.321	123.75414	6393	3438.072021	2500.7771	458	826.455087	834.092721	2	4	ffc_line
826.48603	832.83178	82472.888	71232.58	121.25689	7145	7658.361816	32314.921875	458	828.483925	833.082615	2	4	ffc_line
781.9582800000001	856.09918	51382.293	33383.361	103.41121	14968	10809.138672	12927.817383	458	782.459959	856.099177	2	4	ffc_line
790.66848	833.29182	17064.737	15840.176	102.96758	15223	4434.945801	2500.7771	459	783.659296	834.092721	1	5	ffc_line
596.84668	871.25762	13977.026	13326.464	127.97497	5291	2983.531982	4547.652832	459	597.849053	871.257624	1	5	ffc_line
730.75768	845.0847400000001	28805.072	25815.529	106.45738	13307	6239.112305	3450.706299	459	732.755682	844.279933	1	5	ffc_line
702.74058	850.48586	226055.24	141156.35	107.93764	12570	3070.633057	478650.21875	459	699.73722	850.887207	1	5	ffc_line
845.5526133333334	867.7536133333334	80885.461	62951.639	117.95508	8232	45962.65625	3080.392334	460	845.887051	867.753617	3	3	ffc_line
853.7568133333333	859.8926466666668	25063.007	23579.094	126.93116	5537	6298.317871	2760.375977	460	853.753139	859.892661	3	3	ffc_line
845.5622466666667	867.7536133333334	32095.887	29331.486	112.31929	10473	8198.711914	3080.392334	460	845.896712	867.753617	3	3	ffc_line
853.7568133333333	859.9032800000001	29689.8	26128.564	116.85363	8642	6298.317871	5062.668945	460	853.753139	859.903272	3	3	ffc_line
733.0943133333334	978.9003466666667	78690.726	59962.48	120.39066	7426	3024.159912	90943.265625	460	734.426793	979.234803	3	3	ffc_line
833.1483133333334	948.4771133333335	18028.055	18449.892	109.83134	11608	4813.754395	3057.842773	461	832.487458	948.81157	3	3	ffc_line
865.1012800000001	915.5300466666666	50131.255	44942.283	146.88275	2213	14427.320313	6501.12207	461	865.101277	916.198213	3	3	ffc_line
865.1012800000001	916.2096466666668	39494.804	34126.414	126.64082	5602	14427.320313	2957.098389	461	865.101277	916.209645	3	3	ffc_line
860.2528800000001	921.0710133333334	14006.103	11971.807	115.79399	9041	3950.833496	4581.904785	461	860.252867	921.07103	3	3	ffc_line
873.10276	876.5070800000001	103414.88	52214.339	106.56081	13254	160207.640625	2636.457275	462	873.304103	882.495511	5	1	ffc_line
847.08244	1009.58988	113508.01	69044.152	106.52091	13272	23489.53125	21298.326172	462	847.885849	1009.589842	5	1	ffc_line
856.5071	966.5183800000001	23105.119	20967.263	130.69029	4686	2551.568604	11858.435547	462	856.507108	966.518345	5	1	ffc_line
867.3098200000001	910.52318	23904.418	20766.106	105.64773	13719	3997.251465	7563.399414	462	867.711808	910.523229	5	1	ffc_line
622.8604300000001	979.31848	58045.754	41727.955	131.90134	4451	4971.57666	73987.046875	463	622.860409	979.569313	2	4	ffc_line
847.48298	867.008805	118377.37	77405.136	132.5707	4314	47569.152344	7579.345703	463	847.482958	867.263076	2	4	ffc_line
739.93088	919.53758	29309.606	27440.187	107.25288	12922	4244.997559	8547.55957	463	740.930392	920.541146	2	4	ffc_line
757.4451300000001	911.5395050000001	59746.338	46281.156	108.99012	12036	14808.294922	9518.235352	463	757.445152	912.29208	2	4	ffc_line
801.44878	839.0804	34334.362	26878.328	126.4627	5650	4302.321289	21614.332031	464	802.451639	839.882789	1	5	ffc_line
826.48608	835.48828	24139.267	22438.482	107.61071	12736	5594.212402	2947.041504	464	825.481493	835.280475	1	5	ffc_line
790.4681800000001	842.48568	302020.94	157663.2	108.1769	12448	47233.359375	29118.369141	464	790.468215	842.284222	1	5	ffc_line
801.44878	839.2906800000001	17688.407	12239.911	108.71898	12160	11072.360352	2844.516113	464	801.448824	840.094463	1	5	ffc_line
654.63778	914.990455	52668.355	33167.625	114.37955	9626	32060.541016	9711.375977	465	654.63795	916.495374	2	4	ffc_line
825.98468	829.82813	44191.61	39102.318	108.48447	12274	7539.541992	9555.654297	465	827.484121	830.078978	2	4	ffc_line
801.8766800000001	842.887005	228682.0	167842.49	174.64687	616	4127.178711	149891.859375	465	801.876657	842.887016	2	4	ffc_line
790.4682300000001	848.095355	35592.805	30063.372	109.50877	11752	14735.070313	3750.088379	465	791.470501	848.095349	2	4	ffc_line
787.0637300000001	849.0519800000001	38850.562	35337.406	106.36525	13348	17102.330078	2923.397461	465	787.063736	850.301435	2	4	ffc_line
835.777655	882.50733	28829.831	27512.853	130.39477	4763	2947.041504	3524.761475	466	835.280475	882.507353	4	2	ffc_line
847.08403	858.89993	75293.255	62978.593	146.92774	2209	25183.009766	3331.623291	466	847.08404	858.907626	4	2	ffc_line
848.1873300000001	854.19113	80067.181	65318.5	133.84074	4039	11758.243164	12358.855469	466	848.688999	855.698804	4	2	ffc_line
841.983955	868.1126800000001	116523.91	91959.994	115.25472	9250	48146.25	7118.616699	466	842.485641	868.112657	4	2	ffc_line
811.27638	930.0329800000001	21330.769	19128.754	127.67072	5358	7095.92627	4879.856934	466	811.276373	930.534678	4	2	ffc_line
816.277205	919.53768	138826.5	106477.06	128.79583	5102	52407.773438	8547.55957	466	816.277196	920.541146	4	2	ffc_line
838.235955	877.10913	39291.586	35633.473	132.00032	4430	15945.200195	3052.116455	466	838.991864	875.111813	4	2	ffc_line
849.0519800000001	854.4922300000001	725445.31	335000.15	138.43344	3274	3605.65625	1393404.625	466	849.302831	854.49221	4	2	ffc_line
842.6864800000001	850.185605	190976.97	143467.98	125.01105	6055	2507.059082	404004.53125	467	841.678732	850.687284	2	4	ffc_line
842.6864800000001	850.185605	419457.71	238657.72	112.31796	10475	8686.083984	404004.53125	467	841.68949	850.687284	2	4	ffc_line
832.6860300000001	854.6928300000001	159985.4	138076.28	108.40545	12312	3444.924316	315560.625	467	833.693168	854.692818	2	4	ffc_line
784.06083	879.515155	25658.139	24136.233	112.88889	10219	2813.185547	6708.006348	467	784.060811	879.515267	2	4	ffc_line
746.7696133333333	854.2917466666667	582409.25	304777.11	123.90704	6352	2606.376709	2418090.25	468	746.434944	854.291754	3	3	ffc_line
730.75768	869.9654466666667	36612.747	33637.016	103.57088	14876	9839.160156	4266.56543	468	729.424332	871.305366	3	3	ffc_line
733.0943133333334	867.9687133333334	60594.352	55058.708	105.7046	13685	4666.644043	25490.259766	468	732.431948	868.303162	3	3	ffc_line
792.4628466666667	807.9411133333334	21590.913	20223.921	114.13624	9717	2509.647705	5384.535645	468	792.462847	808.275581	3	3	ffc_line
743.51508	831.9857800000001	43383.827	38285.807	128.15858	5245	17612.460938	2604.770752	469	743.765918	831.99428	4	2	ffc_line
725.16503	868.69723	73626.918	50080.442	110.97325	11049	29642.630859	10013.880859	469	725.415877	868.705192	4	2	ffc_line
730.67398	859.70258	25192.859	24229.829	120.15824	7499	2705.422607	5493.876465	469	730.421865	858.707012	4	2	ffc_line
749.6884550000001	819.6814300000001	7606923.4	1583453.5	158.82771	1250	312006.875	235836.484375	469	749.939297	819.681451	4	2	ffc_line
683.5696800000001	793.72388	335390.37	172034.73	119.1368	7837	17824.46875	100787.984375	470	683.569698	793.723885	1	5	ffc_line
526.80868	824.0783	8150.4095	7513.6551	104.25029	14481	2681.019287	2676.454346	470	526.808727	825.079787	1	5	ffc_line
718.9210800000001	786.6624	31646.893	27265.206	148.60567	2058	3766.772217	17102.330078	470	716.91164	787.063736	1	5	ffc_line
731.09198	960.2275050000001	36314.629	32410.918	119.44633	7759	10695.953125	4616.30127	471	730.590317	960.227505	2	4	ffc_line
859.50198	895.02093	53570.46	45158.094	104.40166	14402	30220.404297	5058.536133	471	859.501967	895.774093	2	4	ffc_line
838.4867800000001	907.28513	42865.359	37984.189	133.28883	4160	15765.006836	3010.509521	471	836.485229	907.286651	2	4	ffc_line
850.0995800000001	907.2838300000001	18993.108	18358.792	114.68331	9491	3068.25293	4371.825195	472	850.09957	907.785515	4	2	ffc_line
842.887005	922.21973	284847.5	151615.96	135.64228	3690	149891.859375	9781.670898	472	842.887016	922.21971	4	2	ffc_line
838.235955	930.0329800000001	30392.607	23724.682	115.16259	9292	18272.488281	4879.856934	472	838.741492	930.534678	4	2	ffc_line
819.88198	853.75314	50557.929	42493.39	130.1024	4832	12057.419922	6298.317871	473	816.879052	853.753139	1	5	ffc_line
747.1026800000001	867.3098200000001	53172.347	44536.609	112.40027	10434	17688.337891	4328.367676	473	744.099754	868.313114	1	5	ffc_line
817.2253800000001	853.89042	35537.805	32291.583	115.39216	9191	3726.188477	13550.106445	473	817.225348	853.68869	1	5	ffc_line
760.6532800000001	845.1516133333333	75227.657	63148.444	117.73966	8304	2919.636719	46304.015625	474	760.653275	845.486079	3	3	ffc_line
761.1146466666667	842.3520133333334	21520.251	20416.112	121.46246	7066	4009.387207	3894.009766	474	762.451603	843.689928	3	3	ffc_line
781.6659466666667	824.1453133333333	35676.752	33620.577	112.4895	10393	4772.995605	5707.527344	474	781.665956	824.479754	3	3	ffc_line
790.66848	816.1428800000001	61683.267	53335.986	132.46043	4342	25407.359375	3071.723389	474	790.668464	815.477559	3	3	ffc_line
781.6659466666667	824.1560133333334	38669.683	37075.946	133.60384	4088	4772.995605	4120.308594	474	781.665956	824.490463	3	3	ffc_line
