m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
630.3920800000001	844.0053300000001	96099.694	48499.796	221.52471	1973	32955.230469	36460.746094	630.39209208	844.50687242	1.0	4.0	ffc_line
559.35428	861.764855	36606.609	29034.368	318.71091	113	5302.57373	35164.542969	560.35709774	862.01569175	1.0	4.0	ffc_line
559.35428	861.764855	5331.2232	5102.5085	237.21313	1038	2105.426514	4439.585449	556.35900344	863.01554783	1.0	4.0	ffc_line
630.3920800000001	1020.6193133333334	5879.04	5589.746	248.41667	686	800.420532	9976.120117	631.38741016	1021.2882299	2.0	3.0	ffc_line
706.4233133333333	946.0754800000001	7607.3239	7560.526	264.01834	416	2331.540771	2984.540771	704.75236676	946.5771532	3.0	2.0	ffc_line
666.4089133333333	1002.59068	2996.5004	2957.2157	256.18483	521	1655.630493	406.312225	666.40917983	1004.09267759	3.0	2.0	ffc_line
706.4233133333333	946.0754800000001	7074.0247	6911.5692	389.88682	50	2836.951416	906.058777	705.08690078	946.07784516	3.0	2.0	ffc_line
687.5801133333333	969.32883	14365.016	14217.717	235.08654	1142	981.062988	11071.52832	688.91822355	970.33160701	3.0	2.0	ffc_line
666.4089133333333	1002.59068	5019.5705	4951.672	319.00544	111	1783.67981	536.413208	666.74335686	1003.59403055	3.0	2.0	ffc_line
861.6812466666668	960.8169800000001	35971.225	31582.008	226.67404	1583	35164.542969	2876.790039	862.01569175	961.31863333	3.0	2.0	ffc_line
772.9677800000001	815.47218	1632618.2	375435.74	301.90789	151	207432.421875	209220.984375	773.21861798	815.4721272	4.0	1.0	ffc_line
723.4398050000001	1013.6112800000001	117423.27	75122.415	292.40456	196	33056.003906	38980.453125	723.6906452	1013.61126831	4.0	1.0	ffc_line
797.7351550000001	815.47218	402068.95	146313.33	260.68506	458	43680.050781	209220.984375	797.73520585	815.4721272	4.0	1.0	ffc_line
730.441405	1084.64848	153851.88	109458.29	467.96005	31	35358.316406	35108.84375	730.44140272	1084.64851673	4.0	1.0	ffc_line
748.2008050000001	1013.6112800000001	181097.82	96606.329	269.37294	344	71064.453125	38980.453125	748.20096607	1013.61126831	4.0	1.0	ffc_line
687.9154550000001	1254.75708	5013.7534	4923.6014	294.34706	191	1569.192505	1586.883545	687.91457147	1254.75707471	4.0	1.0	ffc_line
701.1705800000001	1182.70148	5412.3538	5079.3401	222.35663	1897	1488.706665	5001.091309	701.17083848	1184.72177837	4.0	1.0	ffc_line
736.9457550000001	914.56038	9711.9871	8820.4356	222.56526	1886	5268.498047	2053.987549	737.44703025	915.56486284	4.0	1.0	ffc_line
705.9523300000001	858.8326133333334	5607.8378	5647.1193	324.87539	103	538.454041	5887.783203	706.95478092	859.16708053	2.0	3.0	ffc_line
772.9677800000001	787.47478	173281.32	110801.98	238.35842	992	102088.898438	14366.585938	772.96790396	787.47479607	4.0	1.0	ffc_line
673.659805	1182.70148	14962.23	14116.834	351.61312	73	2381.304199	9751.84375	673.9106534	1183.71377129	4.0	1.0	ffc_line
701.1705800000001	1182.70148	10134.318	9145.8441	238.91326	974	3116.36499	9751.84375	701.67138852	1183.71377129	4.0	1.0	ffc_line
701.1705800000001	1182.70148	10589.506	10295.617	316.41097	116	3780.958008	5001.091309	701.4214225	1184.72177837	4.0	1.0	ffc_line
752.1213466666667	811.98918	25010.101	23253.865	236.74835	1068	2069.461914	27867.519531	752.45580339	812.49088097	3.0	2.0	ffc_line
653.7136466666667	959.1171800000001	1584.8201	1580.6439	233.23612	1223	199.011459	2715.818115	654.38217891	959.6188342	3.0	2.0	ffc_line
