879.36615300	879.36615300	0.16360283E+08	0.16286553E+08	0.11400444E+04	-1
879.42422500	879.42422500	0.17988298E+08	0.17914930E+08	0.10901780E+04	-1
879.47761100	879.47761100	0.22505145E+08	0.22375697E+08	0.12510967E+04	-1
879.52935900	879.52935900	0.16110289E+08	0.16079482E+08	0.10621209E+04	-1
879.58193700	879.58193700	0.18862223E+08	0.18792428E+08	0.10483481E+04	-1
879.63625300	879.63625300	0.14541224E+08	0.14509010E+08	0.10120221E+04	-1
879.66537800	879.66537800	0.50160253E+07	0.50074849E+07	0.66038957E+03	-1
879.68892200	879.68892200	0.15147918E+08	0.15086186E+08	0.10112664E+04	-1
879.74041100	879.74041100	0.13187589E+08	0.13161761E+08	0.81171727E+03	-1
879.76128600	879.76128600	0.62883316E+07	0.62715820E+07	0.73954706E+03	-1
879.79492200	879.79492200	0.10473179E+08	0.10460172E+08	0.92092640E+03	-1
879.84843800	879.84843800	0.11727474E+08	0.11679146E+08	0.89934952E+03	-1
879.90087500	879.90087500	0.99158347E+07	0.99108487E+07	0.81454492E+03	-1
879.94994100	879.94994100	0.11673996E+08	0.11635323E+08	0.99527329E+03	-1
880.00386200	880.00386200	0.10742447E+08	0.10731895E+08	0.81362627E+03	-1
880.03191000	880.03191000	0.62484678E+07	0.62418010E+07	0.79057248E+03	-1
880.05706600	880.05706600	0.11965569E+08	0.11933223E+08	0.97200118E+03	-1
880.11303400	880.11303400	0.20802487E+08	0.20721878E+08	0.10993015E+04	-1
880.16264300	880.16264300	0.17529939E+08	0.17496270E+08	0.10248188E+04	-1
880.21551300	880.21551300	0.19749320E+08	0.19646212E+08	0.11601946E+04	-1
880.26741400	880.26741400	0.23645348E+08	0.23585609E+08	0.11284105E+04	-1
880.32056800	880.32056800	0.18510047E+08	0.18448757E+08	0.11393145E+04	-1
880.37305200	880.37305200	0.19669147E+08	0.19607821E+08	0.11508948E+04	-1
880.42428800	880.42428800	0.19110507E+08	0.19052734E+08	0.10084840E+04	-1
880.48156700	880.48156700	0.19434369E+08	0.19343753E+08	0.11176782E+04	-1
880.53403600	880.53403600	0.14950191E+08	0.14906866E+08	0.87629959E+03	-1
880.58645700	880.58645700	0.10918516E+08	0.10900975E+08	0.90071680E+03	-1
880.64041800	880.64041800	0.14876198E+08	0.14855540E+08	0.97104385E+03	-1
880.69450400	880.69450400	0.11175891E+08	0.11159954E+08	0.84474851E+03	-1
