col0	col1	col2	col3	col4	col5	THEO_MONO_MZ_1	THEO_MONO_MASS_1	THEO_INTE_SUM_1	THEO_CHARGE_1	THEO_MONO_MZ_2	THEO_MONO_MASS_2	THEO_INTE_SUM_2	THEO_CHARGE_2
931.362503	937.31756	206739.71	187177.52	100.98554	86530	930.91988178	8369.2134478	34927566.98540388	9.0	936.94152837	7487.47401526	26993685.3604963	8.0
931.362503	937.380107	215603.84	201268.77	84.090563	157040	930.91988178	8369.2134478	34927566.98540388	9.0	936.91018027	14038.543557	45300775.14342023	15.0
931.362503	937.928148	27548.459	15151.179	7.916282	820653	930.91988178	8369.2134478	34927566.98540388	9.0	937.54316972	16857.6460786	62525402.39652383	18.0
931.362503	937.980658	-65586.524	-84985.157	-46.13462	1353773	930.91988178	8369.2134478	34927566.98540388	9.0	937.980476	2810.9195986	36694409.11527239	3.0
931.362503	938.485358	82271.444	63983.325	25.400239	634833	930.91988178	8369.2134478	34927566.98540388	9.0	938.03812922	8433.2776748	49236611.95200953	9.0
931.362503	938.81019	-70668.512	-97607.723	-50.258502	1386177	930.91988178	8369.2134478	34927566.98540388	9.0	938.809928	1875.60530307	25020534.44240949	2.0
931.362503	938.926789	-50573.182	-71568.897	-37.030051	1277302	930.91988178	8369.2134478	34927566.98540388	9.0	938.62952718	15939.57826206	260010646.2551492	17.0
931.362503	939.429845	-54224.899	-61631.755	-38.263864	1287880	930.91988178	8369.2134478	34927566.98540388	9.0	938.92821708	11255.0512874	32268260.40784197	12.0
931.362503	940.1548	121078.13	101742.59	40.736974	481127	930.91988178	8369.2134478	34927566.98540388	9.0	939.86947257	13144.07074546	50338431.31081066	14.0
931.362503	940.932532	-58406.951	-74600.665	-54.614971	1419371	930.91988178	8369.2134478	34927566.98540388	9.0	940.42961478	16909.6020896	40170223.87374807	18.0
931.362503	941.513739	-6113.713	-21034.62	-9.5202316	1015209	930.91988178	8369.2134478	34927566.98540388	9.0	941.070888	15041.01778453	56981573.83887309	16.0
931.362503	941.82787	15356.356	-2961.9961	-1.3480834	929545	930.91988178	8369.2134478	34927566.98540388	9.0	941.32451962	7522.53794526	24061983.13628657	8.0
931.362503	942.515367	-131017.14	-154420.87	-96.700906	1666595	930.91988178	8369.2134478	34927566.98540388	9.0	941.98115247	15996.55589206	35471555.30070417	17.0
931.362503	942.734801	-92133.521	-111181.88	-66.937185	1505254	930.91988178	8369.2134478	34927566.98540388	9.0	942.734801	941.72752453	16926102.4240066	1.0
931.362503	942.809832	-39980.497	-59031.072	-48.029669	1368804	930.91988178	8369.2134478	34927566.98540388	9.0	942.4134304	4707.03076967	23302754.43099982	5.0
931.362503	943.105213	175079.57	160675.54	85.233865	151310	930.91988178	8369.2134478	34927566.98540388	9.0	942.77370567	5650.5985752	17752884.24645227	6.0
931.362503	945.575549	105772.55	89977.607	45.399274	437106	930.91988178	8369.2134478	34927566.98540388	9.0	945.22095718	16051.63257206	119542078.4108949	17.0
931.362503	946.457427	12842.245	-772.59253	1.6549066	887230	930.91988178	8369.2134478	34927566.98540388	9.0	946.22199453	16068.65020706	379988302.55165297	17.0
931.362503	950.810934	65306.4	52759.151	30.135048	586174	930.91988178	8369.2134478	34927566.98540388	9.0	950.276668	14239.040873	23048680.27543393	15.0
931.362503	950.945061	-90243.369	-111119.88	-56.343058	1432107	930.91988178	8369.2134478	34927566.98540388	9.0	950.48227115	12343.17493093	33080781.62668445	13.0
931.362503	951.232873	117268.5	96665.493	42.876914	460659	930.91988178	8369.2134478	34927566.98540388	9.0	950.73352014	13296.16741146	38656874.02195561	14.0
931.362503	952.166501	35237.425	14028.878	8.0763294	818885	930.91988178	8369.2134478	34927566.98540388	9.0	951.88024	13312.22148946	112531379.49081278	14.0
931.362503	952.88179	42338.924	33128.517	25.529448	633435	930.91988178	8369.2134478	34927566.98540388	9.0	952.35879884	18075.67892513	23974587.81802965	19.0
931.362503	953.04952	23014.419	17139.029	12.841814	768045	930.91988178	8369.2134478	34927566.98540388	9.0	952.75451335	16179.70302706	121165640.41294694	17.0
931.362503	954.049583	461207.74	442555.73	133.61961	21102	930.91988178	8369.2134478	34927566.98540388	9.0	953.75524394	16196.71544706	226946063.0193792	17.0
931.362503	962.79562	-185867.29	-195630.64	-304.2049	1923687	930.91988178	8369.2134478	34927566.98540388	9.0	962.33785364	10574.63634886	16672773.57737934	11.0
931.362503	964.111954	21115.262	7512.7602	3.7472994	864898	930.91988178	8369.2134478	34927566.98540388	9.0	963.69946359	16365.76718106	62384962.94968125	17.0
931.362503	964.433767	104609.0	87768.289	44.042715	449761	930.91988178	8369.2134478	34927566.98540388	9.0	963.88699564	10591.67691086	49920822.9315789	11.0
931.362503	964.93759	-1720.6518	-21484.742	-18.061744	1101132	930.91988178	8369.2134478	34927566.98540388	9.0	964.64194424	16381.78935206	327928842.0145925	17.0
931.362503	965.639153	-106558.23	-130672.02	-70.264837	1526316	930.91988178	8369.2134478	34927566.98540388	9.0	965.13781075	15426.08854853	32841403.28204054	16.0
931.362503	968.781856	167254.42	145667.42	77.071082	195489	930.91988178	8369.2134478	34927566.98540388	9.0	968.49780557	6772.43370373	37201508.77780065	7.0
931.362503	975.878136	-128131.77	-138164.94	-134.23852	1792714	930.91988178	8369.2134478	34927566.98540388	9.0	975.58626206	16567.84275506	178000146.31508723	17.0
931.362503	986.263053	190584.32	156772.53	79.55674	181187	930.91988178	8369.2134478	34927566.98540388	9.0	986.01269975	3940.02169313	21926284.36395334	4.0
931.362503	1019.867028	38651.22	14758.242	9.1284131	807707	930.91988178	8369.2134478	34927566.98540388	9.0	1019.36599183	6110.1522922	25390886.39169392	6.0
931.810163	931.810163	7891461.7	7876567.5	823.12501	-1	931.64546517	5583.8291322	43611048.66165721	6.0	931.64546517	5583.8291322	43611048.66165721	6.0
931.810163	931.837463	997335.35	970637.35	0.0	907510	931.64546517	5583.8291322	43611048.66165721	6.0	930.8911855	16737.9103626	471342942.348222	18.0
931.810163	931.947309	191530.95	145922.74	47.674044	416336	931.64546517	5583.8291322	43611048.66165721	6.0	931.77969794	16753.9035866	1251944549.1363482	18.0
931.810163	932.646841	52490.077	39058.593	29.506507	592477	931.64546517	5583.8291322	43611048.66165721	6.0	932.53238622	8383.7259878	93168003.48249382	9.0
931.810163	932.892628	861814.66	789271.36	128.59649	26888	931.64546517	5583.8291322	43611048.66165721	6.0	932.72424594	16770.9054506	5710490453.500704	18.0
931.810163	933.749857	-92995.432	-112015.29	-46.106261	1353517	931.64546517	5583.8291322	43611048.66165721	6.0	933.3469072	4661.69815367	42454705.25105115	5.0
931.810163	933.922492	58848.411	37563.283	21.289949	677937	931.64546517	5583.8291322	43611048.66165721	6.0	933.33657325	11187.9515614	60003551.90999502	12.0
931.810163	934.054526	-67818.137	-105319.12	-36.982608	1276869	931.64546517	5583.8291322	43611048.66165721	6.0	933.66606833	16787.8582536	146667026.67953402	18.0
931.810163	934.734554	-87598.314	-93010.728	-115.81025	1740103	931.64546517	5583.8291322	43611048.66165721	6.0	934.19238227	24262.81275086	29059408.29759798	26.0
931.810163	935.03798	97490.299	85671.182	50.330349	392959	931.64546517	5583.8291322	43611048.66165721	6.0	934.62243229	15871.45764906	41416394.02296602	17.0
931.810163	935.8727	88635.195	78407.153	48.476437	409356	931.64546517	5583.8291322	43611048.66165721	6.0	935.45194358	11213.3360054	20759863.74287973	12.0
931.810163	937.31756	-53198.69	-71055.173	-59.840681	1457269	931.64546517	5583.8291322	43611048.66165721	6.0	936.94152837	7487.47401526	26993685.3604963	8.0
931.810163	937.380107	-5247.3204	-18332.456	-9.955905	1019666	931.64546517	5583.8291322	43611048.66165721	6.0	936.91018027	14038.543557	45300775.14342023	15.0
931.810163	937.928148	-2336.5894	-13652.899	-8.8652126	1008397	931.64546517	5583.8291322	43611048.66165721	6.0	937.54316972	16857.6460786	62525402.39652383	18.0
931.810163	937.980658	-132254.85	-149962.04	-100.0209	1680955	931.64546517	5583.8291322	43611048.66165721	6.0	937.980476	2810.9195986	36694409.11527239	3.0
931.810163	938.485358	152321.19	135627.68	64.973456	274877	931.64546517	5583.8291322	43611048.66165721	6.0	938.03812922	8433.2776748	49236611.95200953	9.0
931.810163	938.81019	145606.07	121015.8	49.898903	396758	931.64546517	5583.8291322	43611048.66165721	6.0	938.809928	1875.60530307	25020534.44240949	2.0
931.810163	938.926789	324976.14	305811.13	87.807471	138889	931.64546517	5583.8291322	43611048.66165721	6.0	938.62952718	15939.57826206	260010646.2551492	17.0
931.810163	939.429845	-132825.91	-139586.93	-130.61076	1783611	931.64546517	5583.8291322	43611048.66165721	6.0	938.92821708	11255.0512874	32268260.40784197	12.0
931.810163	940.1548	-72353.529	-90003.121	-58.131565	1445063	931.64546517	5583.8291322	43611048.66165721	6.0	939.86947257	13144.07074546	50338431.31081066	14.0
931.810163	940.932532	37533.742	22752.026	13.30582	763252	931.64546517	5583.8291322	43611048.66165721	6.0	940.42961478	16909.6020896	40170223.87374807	18.0
931.810163	941.513739	156633.97	143014.08	72.420511	223887	931.64546517	5583.8291322	43611048.66165721	6.0	941.070888	15041.01778453	56981573.83887309	16.0
931.810163	941.82787	-96759.786	-113480.88	-99.302839	1677877	931.64546517	5583.8291322	43611048.66165721	6.0	941.32451962	7522.53794526	24061983.13628657	8.0
931.810163	942.515367	-81441.894	-102804.95	-64.315386	1487910	931.64546517	5583.8291322	43611048.66165721	6.0	941.98115247	15996.55589206	35471555.30070417	17.0
931.810163	942.734801	13412.897	-3974.5542	-4.8153826	966190	931.64546517	5583.8291322	43611048.66165721	6.0	942.734801	941.72752453	16926102.4240066	1.0
931.810163	942.809832	92149.349	74759.872	41.702077	471865	931.64546517	5583.8291322	43611048.66165721	6.0	942.4134304	4707.03076967	23302754.43099982	5.0
931.810163	943.105213	-22332.541	-35480.624	-29.344113	1208182	931.64546517	5583.8291322	43611048.66165721	6.0	942.77370567	5650.5985752	17752884.24645227	6.0
931.810163	945.575549	59120.0	44702.286	25.199622	637048	931.64546517	5583.8291322	43611048.66165721	6.0	945.22095718	16051.63257206	119542078.4108949	17.0
931.810163	946.457427	-142177.9	-154605.6	-88.103764	1626253	931.64546517	5583.8291322	43611048.66165721	6.0	946.22199453	16068.65020706	379988302.55165297	17.0
931.810163	950.810934	-29930.614	-41383.816	-21.543109	1134766	931.64546517	5583.8291322	43611048.66165721	6.0	950.276668	14239.040873	23048680.27543393	15.0
931.810163	950.945061	40087.722	21031.524	12.154398	775240	931.64546517	5583.8291322	43611048.66165721	6.0	950.48227115	12343.17493093	33080781.62668445	13.0
931.810163	951.232873	223461.57	204655.02	88.542345	135390	931.64546517	5583.8291322	43611048.66165721	6.0	950.73352014	13296.16741146	38656874.02195561	14.0
931.810163	952.166501	108086.5	88727.211	43.845137	451543	931.64546517	5583.8291322	43611048.66165721	6.0	951.88024	13312.22148946	112531379.49081278	14.0
931.810163	952.88179	197397.34	188990.03	101.15562	86011	931.64546517	5583.8291322	43611048.66165721	6.0	952.35879884	18075.67892513	23974587.81802965	19.0
931.810163	953.04952	-150155.01	-155518.1	-173.55457	1862253	931.64546517	5583.8291322	43611048.66165721	6.0	952.75451335	16179.70302706	121165640.41294694	17.0
931.810163	954.049583	113918.08	96892.416	47.896323	414354	931.64546517	5583.8291322	43611048.66165721	6.0	953.75524394	16196.71544706	226946063.0193792	17.0
931.810163	962.79562	-95868.549	-104780.59	-136.98741	1799146	931.64546517	5583.8291322	43611048.66165721	6.0	962.33785364	10574.63634886	16672773.57737934	11.0
931.810163	964.111954	-97102.116	-109518.56	-71.846712	1536173	931.64546517	5583.8291322	43611048.66165721	6.0	963.69946359	16365.76718106	62384962.94968125	17.0
931.810163	964.433767	-125855.21	-141227.5	-122.99828	1762482	931.64546517	5583.8291322	43611048.66165721	6.0	963.88699564	10591.67691086	49920822.9315789	11.0
931.810163	964.93759	-136095.75	-154136.53	-118.19077	1747734	931.64546517	5583.8291322	43611048.66165721	6.0	964.64194424	16381.78935206	327928842.0145925	17.0
931.810163	965.639153	-29062.254	-51073.467	-29.079691	1205811	931.64546517	5583.8291322	43611048.66165721	6.0	965.13781075	15426.08854853	32841403.28204054	16.0
931.810163	968.781856	5138.2213	-14566.52	-5.6889095	975421	931.64546517	5583.8291322	43611048.66165721	6.0	968.49780557	6772.43370373	37201508.77780065	7.0
931.810163	975.878136	-77911.084	-87069.421	-82.343649	1596420	931.64546517	5583.8291322	43611048.66165721	6.0	975.58626206	16567.84275506	178000146.31508723	17.0
931.810163	986.263053	186546.83	155683.23	95.87597	104602	931.64546517	5583.8291322	43611048.66165721	6.0	986.01269975	3940.02169313	21926284.36395334	4.0
931.810163	1019.867028	-53996.27	-75805.919	-57.75902	1442425	931.64546517	5583.8291322	43611048.66165721	6.0	1019.36599183	6110.1522922	25390886.39169392	6.0
931.947309	931.947309	26561015.0	26421356.0	1268.3521	-1	931.77969794	16753.9035866	1251944549.1363482	18.0	931.77969794	16753.9035866	1251944549.1363482	18.0
931.947309	931.980118	296849.19	254202.34	0.0	913891	931.77969794	16753.9035866	1251944549.1363482	18.0	931.64546517	5583.8291322	43611048.66165721	6.0
931.947309	932.646841	-16475.892	-57604.987	-17.05498	1091126	931.77969794	16753.9035866	1251944549.1363482	18.0	932.53238622	8383.7259878	93168003.48249382	9.0
931.947309	932.892628	590775.36	368637.58	43.397777	455702	931.77969794	16753.9035866	1251944549.1363482	18.0	932.72424594	16770.9054506	5710490453.500704	18.0
931.947309	933.749857	203278.83	145037.36	31.278348	574468	931.77969794	16753.9035866	1251944549.1363482	18.0	933.3469072	4661.69815367	42454705.25105115	5.0
931.947309	933.922492	-114787.04	-179965.1	-67.248155	1507316	931.77969794	16753.9035866	1251944549.1363482	18.0	933.33657325	11187.9515614	60003551.90999502	12.0
931.947309	934.054526	101957.03	-12876.248	-1.5538814	931786	931.77969794	16753.9035866	1251944549.1363482	18.0	933.66606833	16787.8582536	146667026.67953402	18.0
931.947309	934.734554	274160.74	257587.17	88.606466	135116	931.77969794	16753.9035866	1251944549.1363482	18.0	934.19238227	24262.81275086	29059408.29759798	26.0
931.947309	935.03798	47533.515	11341.717	3.9976472	862284	931.77969794	16753.9035866	1251944549.1363482	18.0	934.62243229	15871.45764906	41416394.02296602	17.0
931.947309	935.8727	-381536.64	-412856.34	-254.95729	1914119	931.77969794	16753.9035866	1251944549.1363482	18.0	935.45194358	11213.3360054	20759863.74287973	12.0
931.947309	937.31756	227774.91	173095.85	55.519358	348781	931.77969794	16753.9035866	1251944549.1363482	18.0	936.94152837	7487.47401526	26993685.3604963	8.0
931.947309	937.380107	-319459.29	-359527.81	-143.28644	1812922	931.77969794	16753.9035866	1251944549.1363482	18.0	936.91018027	14038.543557	45300775.14342023	15.0
931.947309	937.928148	13577.901	-21074.23	-9.7559825	1017632	931.77969794	16753.9035866	1251944549.1363482	18.0	937.54316972	16857.6460786	62525402.39652383	18.0
931.947309	937.980658	-367653.55	-421875.44	-159.0824	1841884	931.77969794	16753.9035866	1251944549.1363482	18.0	937.980476	2810.9195986	36694409.11527239	3.0
931.947309	938.485358	-168773.52	-219891.37	-80.221947	1584672	931.77969794	16753.9035866	1251944549.1363482	18.0	938.03812922	8433.2776748	49236611.95200953	9.0
931.947309	938.81019	368679.53	293380.67	63.600619	284915	931.77969794	16753.9035866	1251944549.1363482	18.0	938.809928	1875.60530307	25020534.44240949	2.0
931.947309	938.926789	-55380.507	-114066.46	-34.56785	1255747	931.77969794	16753.9035866	1251944549.1363482	18.0	938.62952718	15939.57826206	260010646.2551492	17.0
931.947309	939.429845	-152442.77	-173145.97	-65.784984	1497714	931.77969794	16753.9035866	1251944549.1363482	18.0	938.92821708	11255.0512874	32268260.40784197	12.0
931.947309	940.1548	41674.871	-12370.662	-2.5654478	942476	931.77969794	16753.9035866	1251944549.1363482	18.0	939.86947257	13144.07074546	50338431.31081066	14.0
931.947309	940.932532	-70168.345	-115432.04	-45.756668	1350702	931.77969794	16753.9035866	1251944549.1363482	18.0	940.42961478	16909.6020896	40170223.87374807	18.0
931.947309	941.513739	-95680.399	-137386.42	-52.136274	1400599	931.77969794	16753.9035866	1251944549.1363482	18.0	941.070888	15041.01778453	56981573.83887309	16.0
931.947309	941.82787	308060.67	256858.31	74.220179	212408	931.77969794	16753.9035866	1251944549.1363482	18.0	941.32451962	7522.53794526	24061983.13628657	8.0
931.947309	942.515367	-36056.074	-101472.77	-33.246929	1243955	931.77969794	16753.9035866	1251944549.1363482	18.0	941.98115247	15996.55589206	35471555.30070417	17.0
931.947309	942.734801	204786.43	151543.61	42.41966	465042	931.77969794	16753.9035866	1251944549.1363482	18.0	942.734801	941.72752453	16926102.4240066	1.0
931.947309	942.809832	396186.36	342937.34	100.60023	87773	931.77969794	16753.9035866	1251944549.1363482	18.0	942.4134304	4707.03076967	23302754.43099982	5.0
931.947309	943.105213	-43001.866	-83263.147	-34.85715	1258273	931.77969794	16753.9035866	1251944549.1363482	18.0	942.77370567	5650.5985752	17752884.24645227	6.0
931.947309	945.575549	-73254.842	-117403.91	-37.629488	1282505	931.77969794	16753.9035866	1251944549.1363482	18.0	945.22095718	16051.63257206	119542078.4108949	17.0
931.947309	946.457427	239151.84	201096.46	52.746614	372171	931.77969794	16753.9035866	1251944549.1363482	18.0	946.22199453	16068.65020706	379988302.55165297	17.0
931.947309	950.810934	-22254.563	-57325.878	-17.34242	1093959	931.77969794	16753.9035866	1251944549.1363482	18.0	950.276668	14239.040873	23048680.27543393	15.0
931.947309	950.945061	-192233.88	-250586.64	-80.734384	1587570	931.77969794	16753.9035866	1251944549.1363482	18.0	950.48227115	12343.17493093	33080781.62668445	13.0
931.947309	951.232873	-89869.503	-147457.79	-52.877609	1406268	931.77969794	16753.9035866	1251944549.1363482	18.0	950.73352014	13296.16741146	38656874.02195561	14.0
931.947309	952.166501	-329454.95	-388735.8	-147.70887	1821829	931.77969794	16753.9035866	1251944549.1363482	18.0	951.88024	13312.22148946	112531379.49081278	14.0
931.947309	952.88179	-53862.191	-79606.564	-39.909212	1301936	931.77969794	16753.9035866	1251944549.1363482	18.0	952.35879884	18075.67892513	23974587.81802965	19.0
931.947309	953.04952	221633.81	205211.28	66.089669	266915	931.77969794	16753.9035866	1251944549.1363482	18.0	952.75451335	16179.70302706	121165640.41294694	17.0
931.947309	954.049583	211046.72	158911.75	45.15115	439434	931.77969794	16753.9035866	1251944549.1363482	18.0	953.75524394	16196.71544706	226946063.0193792	17.0
931.947309	962.79562	51860.179	24570.253	10.24174	795844	931.77969794	16753.9035866	1251944549.1363482	18.0	962.33785364	10574.63634886	16672773.57737934	11.0
931.947309	964.111954	208345.39	170324.5	52.090601	377718	931.77969794	16753.9035866	1251944549.1363482	18.0	963.69946359	16365.76718106	62384962.94968125	17.0
931.947309	964.433767	-28934.293	-76006.428	-25.671296	1174046	931.77969794	16753.9035866	1251944549.1363482	18.0	963.88699564	10591.67691086	49920822.9315789	11.0
931.947309	964.93759	261965.49	206722.09	53.711638	364110	931.77969794	16753.9035866	1251944549.1363482	18.0	964.64194424	16381.78935206	327928842.0145925	17.0
931.947309	965.639153	-86092.367	-153493.8	-52.525029	1403585	931.77969794	16753.9035866	1251944549.1363482	18.0	965.13781075	15426.08854853	32841403.28204054	16.0
931.947309	968.781856	28511.58	-31827.108	-8.6437041	1006167	931.77969794	16753.9035866	1251944549.1363482	18.0	968.49780557	6772.43370373	37201508.77780065	7.0
931.947309	975.878136	95323.429	67279.311	24.163773	647789	931.77969794	16753.9035866	1251944549.1363482	18.0	975.58626206	16567.84275506	178000146.31508723	17.0
931.947309	986.263053	-104178.46	-198687.15	-83.209834	1601051	931.77969794	16753.9035866	1251944549.1363482	18.0	986.01269975	3940.02169313	21926284.36395334	4.0
931.947309	1019.867028	-14834.604	-81618.817	-35.419807	1263264	931.77969794	16753.9035866	1251944549.1363482	18.0	1019.36599183	6110.1522922	25390886.39169392	6.0
932.646841	932.646841	7536308.9	7524196.5	710.08174	-1	932.53238622	8383.7259878	93168003.48249382	9.0	932.53238622	8383.7259878	93168003.48249382	9.0
932.646841	932.671256	612043.29	556975.41	0.0	913836	932.53238622	8383.7259878	93168003.48249382	9.0	931.77969794	16753.9035866	1251944549.1363482	18.0
932.646841	932.892628	172957.91	107538.97	24.607645	643173	932.53238622	8383.7259878	93168003.48249382	9.0	932.72424594	16770.9054506	5710490453.500704	18.0
932.646841	933.749857	109544.92	92392.977	33.277371	554334	932.53238622	8383.7259878	93168003.48249382	9.0	933.3469072	4661.69815367	42454705.25105115	5.0
932.646841	933.922492	-109805.92	-129000.66	-110.48121	1721783	932.53238622	8383.7259878	93168003.48249382	9.0	933.33657325	11187.9515614	60003551.90999502	12.0
932.646841	934.054526	19753.606	-14064.463	-8.6532768	1006258	932.53238622	8383.7259878	93168003.48249382	9.0	933.66606833	16787.8582536	146667026.67953402	18.0
932.646841	934.734554	-69219.752	-74100.621	-83.066646	1600346	932.53238622	8383.7259878	93168003.48249382	9.0	934.19238227	24262.81275086	29059408.29759798	26.0
932.646841	935.03798	-90632.485	-101290.87	-98.714523	1675357	932.53238622	8383.7259878	93168003.48249382	9.0	934.62243229	15871.45764906	41416394.02296602	17.0
932.646841	935.8727	52658.695	43435.133	27.288567	615048	932.53238622	8383.7259878	93168003.48249382	9.0	935.45194358	11213.3360054	20759863.74287973	12.0
932.646841	937.31756	-34593.048	-50695.873	-36.371336	1271572	932.53238622	8383.7259878	93168003.48249382	9.0	936.94152837	7487.47401526	26993685.3604963	8.0
932.646841	937.380107	-194423.37	-206223.44	-218.0451	1899404	932.53238622	8383.7259878	93168003.48249382	9.0	936.91018027	14038.543557	45300775.14342023	15.0
932.646841	937.928148	-66384.282	-76589.234	-82.176269	1595464	932.53238622	8383.7259878	93168003.48249382	9.0	937.54316972	16857.6460786	62525402.39652383	18.0
932.646841	937.980658	-86837.318	-102805.51	-74.859698	1554296	932.53238622	8383.7259878	93168003.48249382	9.0	937.980476	2810.9195986	36694409.11527239	3.0
932.646841	938.485358	171981.99	156927.93	58.650999	323020	932.53238622	8383.7259878	93168003.48249382	9.0	938.03812922	8433.2776748	49236611.95200953	9.0
932.646841	938.81019	34309.106	12133.809	10.346668	794686	932.53238622	8383.7259878	93168003.48249382	9.0	938.809928	1875.60530307	25020534.44240949	2.0
932.646841	938.926789	-226811.96	-244094.8	-197.2479	1885838	932.53238622	8383.7259878	93168003.48249382	9.0	938.62952718	15939.57826206	260010646.2551492	17.0
932.646841	939.429845	66138.015	60040.983	32.826597	558915	932.53238622	8383.7259878	93168003.48249382	9.0	938.92821708	11255.0512874	32268260.40784197	12.0
932.646841	940.1548	128135.24	112218.99	59.287364	318046	932.53238622	8383.7259878	93168003.48249382	9.0	939.86947257	13144.07074546	50338431.31081066	14.0
932.646841	940.932532	262991.1	249661.07	93.364116	114439	932.53238622	8383.7259878	93168003.48249382	9.0	940.42961478	16909.6020896	40170223.87374807	18.0
932.646841	941.513739	46204.254	33921.951	20.520871	686055	932.53238622	8383.7259878	93168003.48249382	9.0	941.070888	15041.01778453	56981573.83887309	16.0
932.646841	941.82787	-37028.484	-52107.429	-40.388264	1306015	932.53238622	8383.7259878	93168003.48249382	9.0	941.32451962	7522.53794526	24061983.13628657	8.0
932.646841	942.515367	242062.76	222797.74	77.335873	193951	932.53238622	8383.7259878	93168003.48249382	9.0	941.98115247	15996.55589206	35471555.30070417	17.0
932.646841	942.734801	-242940.25	-258620.11	-273.74157	1918685	932.53238622	8383.7259878	93168003.48249382	9.0	942.734801	941.72752453	16926102.4240066	1.0
932.646841	942.809832	-11655.457	-27337.141	-19.094937	1111283	932.53238622	8383.7259878	93168003.48249382	9.0	942.4134304	4707.03076967	23302754.43099982	5.0
932.646841	943.105213	163485.43	151628.6	96.122315	103679	932.53238622	8383.7259878	93168003.48249382	9.0	942.77370567	5650.5985752	17752884.24645227	6.0
932.646841	945.575549	-105083.22	-118085.0	-83.738247	1603831	932.53238622	8383.7259878	93168003.48249382	9.0	945.22095718	16051.63257206	119542078.4108949	17.0
932.646841	946.457427	133058.21	121851.01	54.625807	356219	932.53238622	8383.7259878	93168003.48249382	9.0	946.22199453	16068.65020706	379988302.55165297	17.0
932.646841	950.810934	-63508.471	-73836.872	-68.599941	1515890	932.53238622	8383.7259878	93168003.48249382	9.0	950.276668	14239.040873	23048680.27543393	15.0
932.646841	950.945061	156147.43	138962.71	69.425605	243705	932.53238622	8383.7259878	93168003.48249382	9.0	950.48227115	12343.17493093	33080781.62668445	13.0
932.646841	951.232873	6429.0102	-10530.575	-9.8076851	1018145	932.53238622	8383.7259878	93168003.48249382	9.0	950.73352014	13296.16741146	38656874.02195561	14.0
932.646841	952.166501	42235.408	24777.368	19.8457	693142	932.53238622	8383.7259878	93168003.48249382	9.0	951.88024	13312.22148946	112531379.49081278	14.0
932.646841	952.88179	32729.784	25148.141	15.564608	738846	932.53238622	8383.7259878	93168003.48249382	9.0	952.35879884	18075.67892513	23974587.81802965	19.0
932.646841	953.04952	30436.017	25599.627	19.032783	701718	932.53238622	8383.7259878	93168003.48249382	9.0	952.75451335	16179.70302706	121165640.41294694	17.0
932.646841	954.049583	-1083.308	-16436.906	-8.4708187	1004349	932.53238622	8383.7259878	93168003.48249382	9.0	953.75524394	16196.71544706	226946063.0193792	17.0
932.646841	962.79562	74848.528	66811.724	52.263576	376238	932.53238622	8383.7259878	93168003.48249382	9.0	962.33785364	10574.63634886	16672773.57737934	11.0
932.646841	964.111954	-210035.34	-221232.38	-326.75525	1926135	932.53238622	8383.7259878	93168003.48249382	9.0	963.69946359	16365.76718106	62384962.94968125	17.0
932.646841	964.433767	130980.42	117117.81	56.267345	342471	932.53238622	8383.7259878	93168003.48249382	9.0	963.88699564	10591.67691086	49920822.9315789	11.0
932.646841	964.93759	-141918.03	-158187.05	-130.55726	1783464	932.53238622	8383.7259878	93168003.48249382	9.0	964.64194424	16381.78935206	327928842.0145925	17.0
932.646841	965.639153	195175.57	175326.04	83.365273	160740	932.53238622	8383.7259878	93168003.48249382	9.0	965.13781075	15426.08854853	32841403.28204054	16.0
932.646841	968.781856	-129287.65	-147057.22	-128.86449	1778986	932.53238622	8383.7259878	93168003.48249382	9.0	968.49780557	6772.43370373	37201508.77780065	7.0
932.646841	975.878136	-56599.64	-64858.552	-62.636458	1476561	932.53238622	8383.7259878	93168003.48249382	9.0	975.58626206	16567.84275506	178000146.31508723	17.0
932.646841	986.263053	146679.2	118846.67	75.484342	204736	932.53238622	8383.7259878	93168003.48249382	9.0	986.01269975	3940.02169313	21926284.36395334	4.0
932.646841	1019.867028	4766.0101	-14901.748	-7.5830966	995188	932.53238622	8383.7259878	93168003.48249382	9.0	1019.36599183	6110.1522922	25390886.39169392	6.0
932.892628	932.892628	62177356.0	61824029.0	1635.5372	-1	932.72424594	16770.9054506	5710490453.500704	18.0	932.72424594	16770.9054506	5710490453.500704	18.0
932.892628	932.978036	-124501.21	-220016.21	-28.911048	1204301	932.72424594	16770.9054506	5710490453.500704	18.0	932.53238622	8383.7259878	93168003.48249382	9.0
932.892628	933.749857	46566.769	-46070.692	-8.3515709	1003099	932.72424594	16770.9054506	5710490453.500704	18.0	933.3469072	4661.69815367	42454705.25105115	5.0
932.892628	933.922492	171507.34	67836.711	15.112267	743697	932.72424594	16770.9054506	5710490453.500704	18.0	933.33657325	11187.9515614	60003551.90999502	12.0
932.892628	934.054526	217031.16	34380.144	3.3635747	868951	932.72424594	16770.9054506	5710490453.500704	18.0	933.66606833	16787.8582536	146667026.67953402	18.0
932.892628	934.734554	-282395.96	-308757.48	-101.44202	1686999	932.72424594	16770.9054506	5710490453.500704	18.0	934.19238227	24262.81275086	29059408.29759798	26.0
