m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B
510.2578	504.7846	3906235.1	3691086.4	209.19344	170	931.226563	10414.665039
504.7846	510.2578	3906235.1	3691086.4	209.19344	170	10414.665039	931.226563
645.8503	300.1564	8856009.5	7193754.0	209.11204	171	1911.971924	33528.605469
300.1564	645.8503	8856009.5	7193754.0	209.11204	171	33528.605469	1911.971924
645.8503	587.8402	2599059.3	2497468.1	208.61644	172	2200.010986	1140.753296
587.8402	645.8503	2599059.3	2497468.1	208.61644	172	1140.753296	2200.010986
528.2686	599.3058	1176539.8	1142658.9	208.1216	173	1108.264771	2404.958496
599.3058	528.2686	1176539.8	1142658.9	208.1216	173	2404.958496	1108.264771
680.8728	460.254	5119128.3	5057939.6	207.5756	174	5133.5625	1506.11792
460.254	680.8728	5119128.3	5057939.6	207.5756	174	1506.11792	5133.5625
530.2879	596.8456	22467320.0	22278273.0	207.27596	175	9164.602539	25816.384766
596.8456	530.2879	22467320.0	22278273.0	207.27596	175	25816.384766	9164.602539
401.2886	554.2588	3491298.0	3390644.0	206.38723	176	7515.183105	1102.149048
554.2588	401.2886	3491298.0	3390644.0	206.38723	176	1102.149048	7515.183105
1079.6018	401.2045	1002681.7	966358.01	206.14817	177	1535.534546	1218.325195
401.2045	1079.6018	1002681.7	966358.01	206.14817	177	1218.325195	1535.534546
745.3944	1008.5639	12799384.0	10076784.0	205.7776	178	32134.046875	3074.820557
1008.5639	745.3944	12799384.0	10076784.0	205.7776	178	3074.820557	32134.046875
195.0883	500.2372	931339.21	882820.76	205.13638	179	1063.230103	1889.202759
500.2372	195.0883	931339.21	882820.76	205.13638	179	1889.202759	1063.230103
554.2588	482.2264	1385673.9	1360237.7	204.77665	180	1102.149048	1459.11792
482.2264	554.2588	1385673.9	1360237.7	204.77665	180	1459.11792	1102.149048
531.2979	565.2752	4507056.8	4154874.6	204.67544	181	1774.227173	7124.077148
565.2752	531.2979	4507056.8	4154874.6	204.67544	181	7124.077148	1774.227173
565.2752	201.0877	1762641.7	1649595.5	204.57254	182	7124.077148	1032.938354
201.0877	565.2752	1762641.7	1649595.5	204.57254	182	1032.938354	7124.077148
500.2734	540.3033	4703866.1	4364076.4	204.37147	183	4627.548828	4290.990234
540.3033	500.2734	4703866.1	4364076.4	204.37147	183	4290.990234	4627.548828
486.2212	745.3944	4043893.4	3738435.8	203.95221	184	888.852783	18292.871094
745.3944	486.2212	4043893.4	3738435.8	203.95221	184	18292.871094	888.852783
230.1225	951.5419	7054332.3	5812419.3	203.55953	185	17446.246094	4298.900879
951.5419	230.1225	7054332.3	5812419.3	203.55953	185	4298.900879	17446.246094
622.2969	537.28	2118349.5	2022818.7	203.54696	186	1524.513184	2511.427002
537.28	622.2969	2118349.5	2022818.7	203.54696	186	2511.427002	1524.513184
371.1938	530.2879	3817809.6	3501299.8	203.54519	187	2637.109131	3393.131836
530.2879	371.1938	3817809.6	3501299.8	203.54519	187	3393.131836	2637.109131
754.3995	156.1024	5141435.4	4365929.8	203.34108	188	24706.525391	968.253174
156.1024	754.3995	5141435.4	4365929.8	203.34108	188	968.253174	24706.525391
500.3575	187.072	1850113.2	1748763.0	203.00327	189	7123.803223	973.5578
187.072	500.3575	1850113.2	1748763.0	203.00327	189	973.5578	7123.803223
383.1944	540.3033	13181541.0	9855515.3	202.6454	190	4092.558594	29821.267578
540.3033	383.1944	13181541.0	9855515.3	202.6454	190	29821.267578	4092.558594
596.8456	536.1826	14446394.0	12330389.0	202.5912	191	61967.726563	1335.816284
536.1826	596.8456	14446394.0	12330389.0	202.5912	191	1335.816284	61967.726563
175.1196	397.1732	2164892.8	2034539.5	202.46112	192	8633.249023	1189.528931
397.1732	175.1196	2164892.8	2034539.5	202.46112	192	1189.528931	8633.249023
1008.5639	300.1564	3648335.0	3075845.6	202.09038	193	9142.976563	2384.458984
300.1564	1008.5639	3648335.0	3075845.6	202.09038	193	2384.458984	9142.976563
587.8402	230.1225	3062750.4	2837634.9	202.07913	194	884.334595	17446.246094
230.1225	587.8402	3062750.4	2837634.9	202.07913	194	17446.246094	884.334595
732.4071	596.8456	9552728.6	8442639.2	201.91651	195	928.948792	61967.726563
596.8456	732.4071	9552728.6	8442639.2	201.91651	195	61967.726563	928.948792
487.2661	540.3033	11229093.0	9980478.2	201.69305	196	914.647949	81014.875
540.3033	487.2661	11229093.0	9980478.2	201.69305	196	81014.875	914.647949
554.2588	540.3033	7545312.6	7031096.2	201.2885	197	1102.149048	29821.267578
540.3033	554.2588	7545312.6	7031096.2	201.2885	197	29821.267578	1102.149048
565.2752	524.2845	4305578.4	4302086.3	200.77936	198	7124.077148	2029.298462
524.2845	565.2752	4305578.4	4302086.3	200.77936	198	2029.298462	7124.077148
654.3592	736.3898	4668402.7	4734495.8	200.29325	199	9481.617188	773.980042
736.3898	654.3592	4668402.7	4734495.8	200.29325	199	773.980042	9481.617188
587.8402	689.8778	3342952.6	3264601.0	200.25359	200	1140.753296	3346.073486
689.8778	587.8402	3342952.6	3264601.0	200.25359	200	3346.073486	1140.753296
721.8903	530.2879	5589651.3	5580640.2	199.8746	201	1241.314209	9164.602539
530.2879	721.8903	5589651.3	5580640.2	199.8746	201	9164.602539	1241.314209
202.1275	415.1839	11537029.0	8129220.4	199.66286	202	11413.832031	16149.670898
415.1839	202.1275	11537029.0	8129220.4	199.66286	202	16149.670898	11413.832031
689.8778	300.1564	5739131.9	4495679.7	199.28622	203	996.609253	33528.605469
300.1564	689.8778	5739131.9	4495679.7	199.28622	203	33528.605469	996.609253
460.254	195.0883	1049176.7	1028308.4	198.94244	204	768.891418	1063.230103
195.0883	460.254	1049176.7	1028308.4	198.94244	204	1063.230103	768.891418
694.319	524.2845	1855918.5	1842533.2	198.6392	205	1683.645386	781.953979
524.2845	694.319	1855918.5	1842533.2	198.6392	205	781.953979	1683.645386
814.482	1204.639	2941428.7	2857681.7	198.35587	206	5392.56543	2382.019531
1204.639	814.482	2941428.7	2857681.7	198.35587	206	2382.019531	5392.56543
476.2737	667.3898	9320798.2	8552590.6	198.05663	207	11899.140625	2939.745117
667.3898	476.2737	9320798.2	8552590.6	198.05663	207	2939.745117	11899.140625
429.1995	1079.6018	1697502.2	1601039.2	197.49815	208	3445.552979	1535.534546
1079.6018	429.1995	1697502.2	1601039.2	197.49815	208	1535.534546	3445.552979
645.8503	689.8778	3056367.2	2963243.6	197.45493	209	2200.010986	928.243469
689.8778	645.8503	3056367.2	2963243.6	197.45493	209	928.243469	2200.010986
536.2914	745.3944	26967017.0	25910964.0	197.40854	210	72371.992188	4973.362305
745.3944	536.2914	26967017.0	25910964.0	197.40854	210	4973.362305	72371.992188
495.7791	482.2264	1305855.0	1269591.7	197.39157	211	969.635925	1459.11792
482.2264	495.7791	1305855.0	1269591.7	197.39157	211	1459.11792	969.635925
486.2212	487.2661	1078401.9	1067419.3	197.39122	212	888.852783	914.647949
487.2661	486.2212	1078401.9	1067419.3	197.39122	212	914.647949	888.852783
300.1564	565.2752	4996816.4	3908741.3	197.33418	213	33528.605469	1313.338379
565.2752	300.1564	4996816.4	3908741.3	197.33418	213	1313.338379	33528.605469
316.115	596.8456	15212923.0	11166266.0	197.28109	214	3013.229492	61967.726563
596.8456	316.115	15212923.0	11166266.0	197.28109	214	61967.726563	3013.229492
1107.5126	530.2879	1854303.8	1824211.0	197.12293	215	1140.27771	1203.4729
530.2879	1107.5126	1854303.8	1824211.0	197.12293	215	1203.4729	1140.27771
540.3033	536.2914	11127279.0	10480731.0	196.70146	216	29821.267578	1231.341064
536.2914	540.3033	11127279.0	10480731.0	196.70146	216	1231.341064	29821.267578
596.8456	524.2845	14681411.0	14644666.0	196.4688	217	61967.726563	2029.298462
524.2845	596.8456	14681411.0	14644666.0	196.4688	217	2029.298462	61967.726563
272.1614	1008.5639	1470926.7	1395404.2	195.89673	218	948.329224	3074.820557
1008.5639	272.1614	1470926.7	1395404.2	195.89673	218	3074.820557	948.329224
266.1257	668.3616	1808205.1	1741682.7	195.60558	219	834.407898	3194.272949
668.3616	266.1257	1808205.1	1741682.7	195.60558	219	3194.272949	834.407898
1079.6018	654.3592	9493787.3	7945141.7	195.59879	220	1535.534546	48794.230469
654.3592	1079.6018	9493787.3	7945141.7	195.59879	220	48794.230469	1535.534546
524.2845	398.2324	2060130.0	2052947.7	195.54396	221	781.953979	982.493103
398.2324	524.2845	2060130.0	2052947.7	195.54396	221	982.493103	781.953979
668.3616	482.2264	2366782.8	2258494.3	195.36681	222	3194.272949	1459.11792
482.2264	668.3616	2366782.8	2258494.3	195.36681	222	1459.11792	3194.272949
680.8728	536.2914	6167491.4	5902035.8	195.11453	223	12362.987305	1231.341064
536.2914	680.8728	6167491.4	5902035.8	195.11453	223	1231.341064	12362.987305
288.204	603.7931	1882714.5	1767910.9	194.80933	224	3243.247559	1081.730591
603.7931	288.204	1882714.5	1767910.9	194.80933	224	1081.730591	3243.247559
540.3033	745.3944	4648536.6	4522137.3	194.77948	225	4290.990234	2999.665283
745.3944	540.3033	4648536.6	4522137.3	194.77948	225	2999.665283	4290.990234
524.2845	187.072	1863029.5	1870297.5	194.73115	226	1718.238281	973.5578
187.072	524.2845	1863029.5	1870297.5	194.73115	226	973.5578	1718.238281
494.2378	565.2752	832250.94	828289.23	194.69976	227	1018.789063	1313.338379
565.2752	494.2378	832250.94	828289.23	194.69976	227	1313.338379	1018.789063
667.3898	500.3575	3851149.7	3565635.1	194.69887	228	2524.647705	7123.803223
500.3575	667.3898	3851149.7	3565635.1	194.69887	228	7123.803223	2524.647705
660.3871	230.1225	3462517.7	3104286.2	194.49371	229	781.393311	17446.246094
230.1225	660.3871	3462517.7	3104286.2	194.49371	229	17446.246094	781.393311
540.3033	528.2686	5808763.1	5065202.4	194.44411	230	29821.267578	1108.264771
528.2686	540.3033	5808763.1	5065202.4	194.44411	230	1108.264771	29821.267578
554.2588	288.204	1970440.7	1928192.6	194.44324	231	1102.149048	3243.247559
288.204	554.2588	1970440.7	1928192.6	194.44324	231	3243.247559	1102.149048
689.8778	1107.5126	26001276.0	14528616.0	194.29123	232	365064.75	1140.27771
1107.5126	689.8778	26001276.0	14528616.0	194.29123	232	1140.27771	365064.75
879.3997	667.3898	2153427.2	2075179.6	193.88535	233	2645.866943	1466.490479
667.3898	879.3997	2153427.2	2075179.6	193.88535	233	1466.490479	2645.866943
300.1564	625.8395	4598272.6	4175387.5	193.73953	234	33528.605469	833.089783
625.8395	300.1564	4598272.6	4175387.5	193.73953	234	833.089783	33528.605469
754.3995	680.8728	3029857.3	2803536.2	193.71195	235	902.466309	5308.11084
680.8728	754.3995	3029857.3	2803536.2	193.71195	235	5308.11084	902.466309
531.2979	482.2628	1623292.4	1604087.8	193.64497	236	2339.440674	798.843811
482.2628	531.2979	1623292.4	1604087.8	193.64497	236	798.843811	2339.440674
1008.5639	517.2765	2440608.3	2350751.3	193.57978	237	3074.820557	1389.94873
517.2765	1008.5639	2440608.3	2350751.3	193.57978	237	1389.94873	3074.820557
565.2752	659.3534	2113115.7	1999007.2	192.78545	238	7124.077148	802.653137
659.3534	565.2752	2113115.7	1999007.2	192.78545	238	802.653137	7124.077148
202.1275	536.1826	3190130.4	2956431.6	192.67777	239	11413.832031	910.510803
536.1826	202.1275	3190130.4	2956431.6	192.67777	239	910.510803	11413.832031
371.1938	510.2578	1099729.0	1042582.4	192.46495	240	2637.109131	931.226563
510.2578	371.1938	1099729.0	1042582.4	192.46495	240	931.226563	2637.109131
202.1275	689.8778	3128981.7	2875114.5	192.4422	241	11413.832031	928.243469
689.8778	202.1275	3128981.7	2875114.5	192.4422	241	928.243469	11413.832031
668.3616	494.2378	1059966.8	1056415.1	192.34517	242	991.785767	1018.789063
494.2378	668.3616	1059966.8	1056415.1	192.34517	242	1018.789063	991.785767
415.1839	540.3033	7869123.2	6529150.7	191.55037	243	16149.670898	4290.990234
540.3033	415.1839	7869123.2	6529150.7	191.55037	243	4290.990234	16149.670898
668.3616	654.3592	11078902.0	9562661.2	191.11799	244	991.785767	48794.230469
654.3592	668.3616	11078902.0	9562661.2	191.11799	244	48794.230469	991.785767
596.8456	401.2886	1895649.1	1823219.9	191.03327	245	4285.854492	877.062744
401.2886	596.8456	1895649.1	1823219.9	191.03327	245	877.062744	4285.854492
530.2879	415.1839	11513697.0	11405151.0	190.9689	246	9164.602539	16149.670898
415.1839	530.2879	11513697.0	11405151.0	190.9689	246	16149.670898	9164.602539
530.2879	668.3616	7081556.6	7068897.1	190.93362	247	9164.602539	1600.582153
668.3616	530.2879	7081556.6	7068897.1	190.93362	247	1600.582153	9164.602539
629.4008	745.3944	11693272.0	9544629.6	190.6675	248	6271.913086	18292.871094
745.3944	629.4008	11693272.0	9544629.6	190.6675	248	18292.871094	6271.913086
487.2661	745.3944	4048667.2	3830897.6	190.64507	249	2463.794922	4973.362305
745.3944	487.2661	4048667.2	3830897.6	190.64507	249	4973.362305	2463.794922
622.2969	721.8903	2247320.6	2213372.2	190.62428	250	1524.513184	1515.22876
721.8903	622.2969	2247320.6	2213372.2	190.62428	250	1515.22876	1524.513184
745.3944	596.8456	5652689.0	5263292.0	189.82716	251	4973.362305	4285.854492
596.8456	745.3944	5652689.0	5263292.0	189.82716	251	4285.854492	4973.362305
298.1043	757.4601	1563111.9	1493992.4	189.60984	252	1403.57019	3421.105713
757.4601	298.1043	1563111.9	1493992.4	189.60984	252	3421.105713	1403.57019
654.3592	201.0877	5785999.1	4850621.2	189.06739	253	48794.230469	1032.938354
201.0877	654.3592	5785999.1	4850621.2	189.06739	253	1032.938354	48794.230469
757.4601	429.1995	2824608.5	2662871.5	189.04693	254	3421.105713	3445.552979
429.1995	757.4601	2824608.5	2662871.5	189.04693	254	3445.552979	3421.105713
528.2686	528.2686	1961153.9	1844825.0	188.60654	255	1108.264771	5624.222656
528.2686	528.2686	1961153.9	1844825.0	188.60654	255	5624.222656	1108.264771
540.3033	415.1839	7871222.0	6334409.1	187.91875	256	29821.267578	1903.160034
415.1839	540.3033	7871222.0	6334409.1	187.91875	256	1903.160034	29821.267578
500.2734	460.254	3201459.2	3152939.4	187.61725	257	4627.548828	1506.11792
460.254	500.2734	3201459.2	3152939.4	187.61725	257	1506.11792	4627.548828
661.3574	978.4691	3532098.7	3292068.6	187.58733	258	4881.635254	2100.085938
978.4691	661.3574	3532098.7	3292068.6	187.58733	258	2100.085938	4881.635254
646.3727	661.3574	2594111.3	2527551.4	187.58421	259	1163.371216	2368.92749
661.3574	646.3727	2594111.3	2527551.4	187.58421	259	2368.92749	1163.371216
486.2212	675.3659	1268200.6	1244135.0	187.40491	260	888.852783	1085.10083
675.3659	486.2212	1268200.6	1244135.0	187.40491	260	1085.10083	888.852783
745.3944	510.2578	1571948.4	1538289.9	187.29517	261	2999.665283	931.226563
510.2578	745.3944	1571948.4	1538289.9	187.29517	261	931.226563	2999.665283
689.8778	300.1564	1705215.3	1595594.7	187.28072	262	996.609253	2384.458984
300.1564	689.8778	1705215.3	1595594.7	187.28072	262	2384.458984	996.609253
183.1134	661.3574	5356118.2	4499042.4	186.80961	263	6728.792969	4881.635254
661.3574	183.1134	5356118.2	4499042.4	186.80961	263	4881.635254	6728.792969
500.2734	504.7846	6368586.0	5648561.7	186.39386	264	4627.548828	10414.665039
504.7846	500.2734	6368586.0	5648561.7	186.39386	264	10414.665039	4627.548828
596.8456	680.8728	25019663.0	18137573.0	186.21481	265	25816.384766	11494.71582
680.8728	596.8456	25019663.0	18137573.0	186.21481	265	11494.71582	25816.384766
397.1966	667.3898	3577873.9	3445041.6	186.19816	266	2682.680664	1466.490479
667.3898	397.1966	3577873.9	3445041.6	186.19816	266	1466.490479	2682.680664
721.8903	689.8778	1445538.7	1402574.2	185.67782	267	1241.314209	996.609253
689.8778	721.8903	1445538.7	1402574.2	185.67782	267	996.609253	1241.314209
1079.6018	587.8402	2006269.5	1939828.1	185.60723	268	4105.001465	884.334595
587.8402	1079.6018	2006269.5	1939828.1	185.60723	268	884.334595	4105.001465
754.3995	524.2845	21032964.0	22907383.0	185.28116	269	215703.6875	1718.238281
524.2845	754.3995	21032964.0	22907383.0	185.28116	269	1718.238281	215703.6875
489.7371	587.8402	1932843.4	1902469.6	185.25682	270	1868.962158	884.334595
587.8402	489.7371	1932843.4	1902469.6	185.25682	270	884.334595	1868.962158
667.3898	668.3616	2606586.7	2541675.1	184.8802	271	2524.647705	991.785767
668.3616	667.3898	2606586.7	2541675.1	184.8802	271	991.785767	2524.647705
629.4008	300.1564	2994069.3	2635882.0	184.82315	272	6271.913086	2384.458984
300.1564	629.4008	2994069.3	2635882.0	184.82315	272	2384.458984	6271.913086
201.1241	187.072	10540888.0	6479306.6	184.53936	273	237872.515625	973.5578
187.072	201.1241	10540888.0	6479306.6	184.53936	273	973.5578	237872.515625
497.2648	757.4601	1623698.5	1607959.5	184.52651	274	1049.352905	906.667358
757.4601	497.2648	1623698.5	1607959.5	184.52651	274	906.667358	1049.352905
398.2324	371.1938	1110298.0	1097388.3	184.44487	275	941.856201	2637.109131
371.1938	398.2324	1110298.0	1097388.3	184.44487	275	2637.109131	941.856201
754.3995	622.2969	6691630.6	5710934.2	184.21989	276	24706.525391	1524.513184
622.2969	754.3995	6691630.6	5710934.2	184.21989	276	1524.513184	24706.525391
401.2886	500.2734	1361608.4	1309943.2	184.18147	277	877.062744	4627.548828
500.2734	401.2886	1361608.4	1309943.2	184.18147	277	4627.548828	877.062744
629.4008	565.2752	1898943.1	1743735.1	183.95901	278	1328.932983	7124.077148
565.2752	629.4008	1898943.1	1743735.1	183.95901	278	7124.077148	1328.932983
645.8503	187.072	1561468.5	1527012.2	183.77629	279	1344.75354	973.5578
187.072	645.8503	1561468.5	1527012.2	183.77629	279	973.5578	1344.75354
689.8778	759.392	1997384.7	1935503.2	183.70442	280	996.609253	1625.219482
759.392	689.8778	1997384.7	1935503.2	183.70442	280	1625.219482	996.609253
288.204	721.8903	1915507.4	1839429.0	183.4881	281	3243.247559	1241.314209
721.8903	288.204	1915507.4	1839429.0	183.4881	281	1241.314209	3243.247559
156.1024	175.1196	1766662.6	1577744.0	183.25187	282	968.253174	8633.249023
175.1196	156.1024	1766662.6	1577744.0	183.25187	282	8633.249023	968.253174
645.8503	504.7846	9736863.6	8296579.3	183.13185	283	1344.75354	31507.433594
504.7846	645.8503	9736863.6	8296579.3	183.13185	283	31507.433594	1344.75354
1107.5126	721.8903	1453773.9	1419804.0	182.86468	284	1140.27771	1241.314209
721.8903	1107.5126	1453773.9	1419804.0	182.86468	284	1241.314209	1140.27771
654.3592	521.2977	8346419.0	7369613.6	182.67941	285	48794.230469	967.337646
521.2977	654.3592	8346419.0	7369613.6	182.67941	285	967.337646	48794.230469
629.4008	428.2156	1786356.4	1671121.2	182.53709	286	6271.913086	1113.214722
428.2156	629.4008	1786356.4	1671121.2	182.53709	286	1113.214722	6271.913086
629.4008	398.2324	1401161.1	1372214.2	182.51522	287	6271.913086	941.856201
398.2324	629.4008	1401161.1	1372214.2	182.51522	287	941.856201	6271.913086
504.7846	288.204	1809590.1	1730028.6	182.41372	288	1582.523926	3243.247559
288.204	504.7846	1809590.1	1730028.6	182.41372	288	3243.247559	1582.523926
201.1241	689.8778	527252980.0	88458381.0	182.28104	289	237872.515625	73143.070313
689.8778	201.1241	527252980.0	88458381.0	182.28104	289	73143.070313	237872.515625
517.2765	689.8778	15242497.0	13194258.0	182.10596	290	1389.94873	73143.070313
689.8778	517.2765	15242497.0	13194258.0	182.10596	290	73143.070313	1389.94873
537.28	487.2661	2432046.0	2257906.1	182.04035	291	2511.427002	2463.794922
487.2661	537.28	2432046.0	2257906.1	182.04035	291	2463.794922	2511.427002
201.0877	411.189	1190928.0	1140761.0	181.97525	292	1032.938354	2833.304199
411.189	201.0877	1190928.0	1140761.0	181.97525	292	2833.304199	1032.938354
689.8778	530.2879	3394350.2	3247127.8	181.89314	293	928.243469	3393.131836
530.2879	689.8778	3394350.2	3247127.8	181.89314	293	3393.131836	928.243469
745.3944	298.1043	4377982.6	3783187.6	181.72109	294	18292.871094	1403.57019
298.1043	745.3944	4377982.6	3783187.6	181.72109	294	1403.57019	18292.871094
814.482	668.3616	3832885.4	3332206.5	181.71382	295	21098.802734	991.785767
668.3616	814.482	3832885.4	3332206.5	181.71382	295	991.785767	21098.802734
536.2914	429.1995	2534502.6	2471007.4	181.70932	296	1231.341064	3445.552979
429.1995	536.2914	2534502.6	2471007.4	181.70932	296	3445.552979	1231.341064
300.1564	489.7371	7388068.9	5632025.9	181.67152	297	33528.605469	1868.962158
