m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	charge_A	envelope_id_A	monoisotopic_mass_A	deconvoluted_mz_A	charge_B	envelope_id_B	monoisotopic_mass_B	deconvoluted_mz_B
675.869221	654.359227	10321420.0	6420149.7	89.704727	2011	2	12549	1348.7173	1349.7246	2	11576	1305.7356	1306.7429
675.869221	654.860832	-1515945.9	-3276356.9	-85.149029	10737	2	12558	1348.7173	1349.7246	2	11628	1305.7356	1306.7429
675.869221	655.362039	-1639730.3	-1948927.2	-147.59475	12719	2	12531	1348.7173	1349.7246	2	11499	1305.7356	1306.7429
675.869221	659.353388	-220560.4	-245868.3	-60.036441	9649	2	12533	1348.7173	1349.7246	1	11680	658.3461	659.3534
675.869221	660.387149	-36440.939	-77595.733	-12.064106	7266	2	12532	1348.7173	1349.7246	2	11839	1318.7597	1319.767
675.869221	660.881708	352638.83	321465.66	40.192853	4136	2	12535	1348.7173	1349.7246	2	11983	1318.7597	1319.767
675.869221	661.357419	-139210.52	-321009.68	-18.312295	7596	2	12530	1348.7173	1349.7246	2	12119	1320.7003	1321.7076
675.869221	661.858094	330356.97	219768.07	21.204364	5106	2	12529	1348.7173	1349.7246	2	12177	1320.7003	1321.7076
675.869221	666.887703	328559.1	273019.36	36.822293	4294	2	12528	1348.7173	1349.7246	2	12243	1331.7608	1332.7681
675.869221	667.389809	-1380711.3	-1467354.7	-227.42327	14053	2	12534	1348.7173	1349.7246	2	12287	1331.7608	1332.7681
675.869221	667.861197	374609.58	333967.58	57.453541	3279	2	12536	1348.7173	1349.7246	2	12379	1333.7078	1334.7151
675.869221	667.887312	744204.47	668839.73	63.481642	3005	2	12546	1348.7173	1349.7246	2	12293	1331.7608	1332.7681
675.869221	668.361566	-1173378.4	-1265894.0	-135.37444	12409	2	12538	1348.7173	1349.7246	2	12432	1333.7078	1334.7151
675.869221	668.386186	-36572.829	-63460.176	-11.245337	7229	2	12539	1348.7173	1349.7246	2	12203	1331.7608	1332.7681
675.869221	668.863524	-988305.07	-1043282.2	-218.75652	13947	2	12540	1348.7173	1349.7246	2	12403	1333.7078	1334.7151
675.869221	675.365928	391537.93	331842.09	41.530307	4066	2	12537	1348.7173	1349.7246	2	12599	1348.7173	1349.7246
675.869221	675.869221	62625590.0	62578403.0	1034.8235	-1	2	12541	1348.7173	1349.7246	2	12601	1348.7173	1349.7246
675.869221	680.872829	4060121.4	3601690.9	139.85805	730	2	12542	1348.7173	1349.7246	2	12831	1359.7311	1360.7384
675.869221	681.370686	-913295.56	-1291571.2	-57.251939	9511	2	12543	1348.7173	1349.7246	2	12843	1359.7311	1360.7384
675.869221	681.870748	-294433.94	-474122.79	-35.859258	8488	2	12544	1348.7173	1349.7246	2	12839	1359.7311	1360.7384
675.869221	682.371222	-2339262.2	-2734817.4	-159.59838	12987	2	12545	1348.7173	1349.7246	2	12765	1359.7311	1360.7384
675.869221	682.872369	1389816.5	1239070.1	86.802043	2109	2	12547	1348.7173	1349.7246	2	12845	1359.7311	1360.7384
675.869221	683.374046	311555.04	257827.6	42.892113	4000	2	12550	1348.7173	1349.7246	2	12739	1359.7311	1360.7384
675.869221	688.870291	-656167.51	-691284.07	-260.70448	14356	2	12569	1348.7173	1349.7246	2	12971	1375.726	1376.7333
675.869221	689.374307	-798037.68	-894545.09	-109.30157	11634	2	12613	1348.7173	1349.7246	2	12964	1375.726	1376.7333
675.869221	689.877751	19120176.0	-6634654.7	-53.267193	9309	2	12571	1348.7173	1349.7246	2	12920	1375.726	1376.7333
675.869221	690.379342	7368728.8	-5847533.9	-52.642272	9277	2	12594	1348.7173	1349.7246	2	12903	1375.726	1376.7333
675.869221	690.880814	-1960026.5	-4850246.2	-93.117032	11043	2	12595	1348.7173	1349.7246	2	12997	1375.726	1376.7333
675.869221	691.382239	1170967.1	1119159.6	127.90453	929	2	12596	1348.7173	1349.7246	2	12909	1375.726	1376.7333
675.869221	694.319024	-1098288.1	-1147665.3	-395.46957	14838	2	12597	1348.7173	1349.7246	1	13062	693.3117	694.319
675.869221	717.904469	-32127.973	-60711.685	-13.682951	7356	2	12598	1348.7173	1349.7246	1	13363	716.8972	717.9045
675.869221	721.890295	-753104.12	-784262.89	-203.54774	13753	2	12599	1348.7173	1349.7246	2	13466	1441.766	1442.7733
675.869221	722.392114	1260424.1	1221291.5	142.75365	686	2	12600	1348.7173	1349.7246	2	13558	1441.766	1442.7733
675.869221	725.878589	-376255.89	-414330.54	-98.805913	11254	2	12601	1348.7173	1349.7246	2	13733	1449.7426	1450.7499
675.869221	726.38	-260148.92	-297836.73	-99.322175	11275	2	12602	1348.7173	1349.7246	2	13693	1449.7426	1450.7499
675.869221	731.912667	70186.854	30009.644	5.1697156	5972	2	12603	1348.7173	1349.7246	2	13852	1461.8108	1462.8181
675.869221	732.407144	1533201.6	1509802.7	142.26351	692	2	12604	1348.7173	1349.7246	2	13877	1461.8108	1462.8181
675.869221	736.389846	134709.92	144796.45	31.227776	4566	2	12605	1348.7173	1349.7246	1	13935	735.3826	736.3898
675.869221	745.394437	-1626088.9	-2639306.5	-92.368587	11018	2	12606	1348.7173	1349.7246	2	14263	1488.7743	1489.7816
675.869221	745.895269	382412.4	-216515.39	-8.3345848	7068	2	12607	1348.7173	1349.7246	2	14117	1488.7743	1489.7816
675.869221	746.307712	1091847.9	1054435.8	99.609213	1685	2	12608	1348.7173	1349.7246	1	14319	745.3004	746.3077
675.869221	746.395337	262791.1	153142.46	11.712536	5625	2	12609	1348.7173	1349.7246	2	14108	1488.7743	1489.7816
675.869221	746.892819	-103759.68	-148225.83	-18.463536	7605	2	12610	1348.7173	1349.7246	2	14169	1488.7743	1489.7816
675.869221	747.394056	-10939.277	-49095.018	-8.4928799	7081	2	12611	1348.7173	1349.7246	2	14207	1488.7743	1489.7816
675.869221	750.356517	-147725.09	-198869.78	-42.956879	8825	2	12612	1348.7173	1349.7246	1	14528	749.3492	750.3565
675.869221	753.896121	-76470.912	-135903.52	-32.398696	8303	2	12593	1348.7173	1349.7246	2	14743	1505.7777	1506.785
675.869221	754.399472	-6748859.7	-13648338.0	-149.01712	12750	2	12592	1348.7173	1349.7246	2	14645	1505.7777	1506.785
675.869221	754.901072	-5124450.6	-8917588.1	-138.99266	12505	2	12591	1348.7173	1349.7246	2	14767	1505.7777	1506.785
675.869221	755.402417	3991177.1	3091067.6	95.684864	1805	2	12580	1348.7173	1349.7246	2	14692	1505.7777	1506.785
675.869221	757.460091	-951716.98	-1021316.7	-157.56358	12938	2	12572	1348.7173	1349.7246	1	14831	756.4528	757.4601
675.869221	758.462697	-277509.45	-297686.51	-102.50778	11406	2	12573	1348.7173	1349.7246	1	14926	756.4528	757.4601
675.869221	759.391959	364675.89	225228.83	21.494759	5091	2	12574	1348.7173	1349.7246	2	15066	1516.7694	1517.7766
675.869221	759.893576	130251.44	73889.02	11.140248	5657	2	12575	1348.7173	1349.7246	2	14984	1516.7694	1517.7766
675.869221	814.482029	-922508.32	-1503814.6	-70.58712	10125	2	12576	1348.7173	1349.7246	1	15288	813.4747	814.482
675.869221	815.484834	-653256.07	-767972.38	-79.011776	10479	2	12577	1348.7173	1349.7246	1	15149	813.4747	814.482
675.869221	879.399748	-346237.99	-412717.54	-61.050476	9717	2	12578	1348.7173	1349.7246	1	15337	878.3925	879.3997
675.869221	951.541865	-274324.98	-382395.77	-43.817745	8871	2	12579	1348.7173	1349.7246	1	15527	950.5346	951.5419
675.869221	952.544553	105183.98	60882.404	14.742337	5450	2	12581	1348.7173	1349.7246	1	15627	950.5346	951.5419
675.869221	978.469136	-35894.548	-98195.498	-16.489317	7488	2	12590	1348.7173	1349.7246	1	15706	977.4619	978.4691
675.869221	1008.563901	-2371950.1	-2642512.7	-232.97098	14110	2	12582	1348.7173	1349.7246	1	15939	1007.5566	1008.5639
675.869221	1009.566717	-737787.22	-864582.13	-136.3261	12437	2	12583	1348.7173	1349.7246	1	15856	1007.5566	1008.5639
675.869221	1079.601791	-1183348.7	-1343391.9	-190.41099	13557	2	12584	1348.7173	1349.7246	1	16060	1078.5945	1079.6018
675.869221	1080.604578	86781.814	45271.237	8.6381508	5789	2	12585	1348.7173	1349.7246	1	16046	1078.5945	1079.6018
675.869221	1091.55473	595145.01	574398.83	105.80953	1502	2	12586	1348.7173	1349.7246	1	16244	1090.5474	1091.5547
675.869221	1107.512648	-970610.03	-1011571.6	-612.86555	14983	2	12587	1348.7173	1349.7246	1	16377	1106.5054	1107.5126
675.869221	1204.639002	-535346.1	-569794.2	-100.07055	11307	2	12588	1348.7173	1349.7246	1	16687	1203.6317	1204.639
675.869221	1205.641873	1615639.1	1574246.4	148.76146	596	2	12570	1348.7173	1349.7246	1	16688	1203.6317	1204.639
680.872829	156.102426	2812604.2	2417635.1	159.53205	481	2	12832	1359.7311	1360.7384	1	158	155.0951	156.1024
680.872829	175.119605	2479953.6	349668.32	8.9479702	5781	2	12812	1359.7311	1360.7384	1	339	174.1123	175.1196
680.872829	183.113388	6118381.6	3957151.9	115.63888	1214	2	12813	1359.7311	1360.7384	1	444	182.1061	183.1134
680.872829	187.072039	309407.23	49500.541	4.1556393	6025	2	12814	1359.7311	1360.7384	1	602	186.0648	187.072
680.872829	195.08835	521597.15	149756.67	11.011899	5671	2	12815	1359.7311	1360.7384	1	769	194.0811	195.0884
680.872829	201.087675	-251963.0	-495545.76	-37.140477	8546	2	12816	1359.7311	1360.7384	1	890	200.0804	201.0877
680.872829	201.124072	63702969.0	-5896179.4	-29.19236	8143	2	12817	1359.7311	1360.7384	1	1096	200.1168	201.1241
680.872829	202.121175	1038369.4	805808.1	64.933133	2943	2	12818	1359.7311	1360.7384	1	1093	200.1168	201.1241
680.872829	202.127494	1736203.0	-1577915.7	-35.841137	8486	2	12819	1359.7311	1360.7384	1	1362	201.1202	202.1275
680.872829	229.119049	57001657.0	-31631943.0	-141.29903	12574	2	12821	1359.7311	1360.7384	1	1470	228.1118	229.119
680.872829	230.116129	-982261.28	-1236093.1	-95.484323	11137	2	12830	1359.7311	1360.7384	1	1546	228.1118	229.119
680.872829	230.122528	5912362.2	644233.75	11.945731	5617	2	12822	1359.7311	1360.7384	1	1687	229.1152	230.1225
680.872829	266.125697	1129854.3	800224.37	60.306179	3131	2	12823	1359.7311	1360.7384	1	1880	265.1184	266.1257
680.872829	272.161442	-1582886.8	-1855940.1	-165.6855	13128	2	12824	1359.7311	1360.7384	1	2058	271.1542	272.1614
680.872829	288.204002	1040871.8	149628.78	6.1374947	5921	2	12825	1359.7311	1360.7384	1	2138	287.1967	288.204
680.872829	298.104311	210350.13	-244917.04	-15.983777	7471	2	12826	1359.7311	1360.7384	1	2369	297.097	298.1043
680.872829	300.156407	1462154.4	-9540824.0	-116.69203	11864	2	12827	1359.7311	1360.7384	1	2543	299.1491	300.1564
680.872829	301.159861	860620.49	-109382.64	-5.19873	6891	2	12828	1359.7311	1360.7384	1	2559	299.1491	300.1564
680.872829	316.114992	93729.345	-734950.53	-33.038875	8341	2	12829	1359.7311	1360.7384	1	2626	315.1077	316.115
680.872829	371.193813	-3469347.0	-4202809.5	-209.82053	13823	2	12811	1359.7311	1360.7384	1	2822	370.1865	371.1938
680.872829	383.194391	-556151.37	-1921730.2	-67.278964	9976	2	12820	1359.7311	1360.7384	1	3045	382.1871	383.1944
680.872829	397.173179	-573776.63	-846304.13	-60.562423	9680	2	12810	1359.7311	1360.7384	1	3223	396.1659	397.1732
680.872829	397.19662	-831956.78	-1928368.0	-66.777801	9947	2	12790	1359.7311	1360.7384	1	3335	396.1893	397.1966
680.872829	398.232448	-2011341.8	-2268748.2	-123.96588	12077	2	12791	1359.7311	1360.7384	1	3612	397.2252	398.2324
680.872829	399.225909	1552518.0	1474127.2	89.243457	2028	2	12792	1359.7311	1360.7384	1	3609	397.2252	398.2324
680.872829	401.20454	2310513.7	1909366.2	122.33863	1064	2	12793	1359.7311	1360.7384	1	3781	400.1973	401.2045
680.872829	401.288604	-3164982.9	-5288327.4	-143.97185	12637	2	12794	1359.7311	1360.7384	1	3912	400.2813	401.2886
680.872829	402.292021	1144038.0	945895.82	68.399358	2818	2	12795	1359.7311	1360.7384	1	3887	400.2813	401.2886
680.872829	411.188975	328978.04	-588293.33	-24.478965	7917	2	12796	1359.7311	1360.7384	1	4012	410.1817	411.189
680.872829	415.183883	-4040321.6	-8619982.3	-151.87498	12808	2	12797	1359.7311	1360.7384	1	4221	414.1766	415.1839
680.872829	416.187017	218255.67	-412719.36	-21.107088	7734	2	12799	1359.7311	1360.7384	1	4200	414.1766	415.1839
680.872829	425.707564	2200567.1	2112688.6	126.67758	961	2	12808	1359.7311	1360.7384	1	4457	424.7003	425.7076
680.872829	428.215597	765051.67	452984.42	29.471573	4661	2	12800	1359.7311	1360.7384	1	4691	427.2083	428.2156
680.872829	429.1995	725963.17	-339345.01	-13.257058	7334	2	12801	1359.7311	1360.7384	1	4530	427.2083	428.2156
680.872829	460.254049	-2658329.6	-2844408.7	-115.83013	11834	2	12802	1359.7311	1360.7384	3	4803	1377.7403	1378.7476
680.872829	460.588166	-256965.17	-506917.1	-28.395602	8099	2	12803	1359.7311	1360.7384	3	4724	1377.7403	1378.7476
680.872829	475.739504	1224030.6	865646.9	55.875955	3359	2	12804	1359.7311	1360.7384	1	4912	474.7322	475.7395
680.872829	476.273741	2844819.0	-1219770.4	-16.439877	7486	2	12805	1359.7311	1360.7384	2	5117	950.5329	951.5402
680.872829	476.775123	1765125.8	335455.89	9.0980346	5772	2	12806	1359.7311	1360.7384	2	5077	950.5329	951.5402
680.872829	482.226425	-1682224.1	-2218812.1	-141.12971	12568	2	12807	1359.7311	1360.7384	1	5363	481.2191	482.2264
680.872829	482.262768	-2665920.3	-2999644.0	-295.13738	14571	2	12809	1359.7311	1360.7384	1	5500	481.2555	482.2628
680.872829	486.22122	-2762580.0	-2996382.9	-276.52029	14459	2	12831	1359.7311	1360.7384	1	5604	485.2139	486.2212
680.872829	487.266092	2159286.1	1248812.3	42.151498	4040	2	12840	1359.7311	1360.7384	2	5888	972.5176	973.5249
680.872829	487.767518	-2611250.3	-2820459.7	-213.28963	13871	2	12833	1359.7311	1360.7384	2	5744	972.5176	973.5249
680.872829	489.73711	-1073882.1	-1784688.2	-73.425471	10248	2	12865	1359.7311	1360.7384	1	6066	488.7298	489.7371
680.872829	494.237812	791067.51	751005.37	51.139072	3598	2	12857	1359.7311	1360.7384	1	6092	493.2305	494.2378
680.872829	495.779102	1056888.2	755898.51	42.556979	4018	2	12858	1359.7311	1360.7384	1	6365	494.7718	495.7791
680.872829	497.264778	-2388176.1	-2745770.7	-125.2295	12123	2	12859	1359.7311	1360.7384	1	6480	496.2575	497.2648
680.872829	500.237156	-109514.52	-690648.71	-34.233553	8409	2	12860	1359.7311	1360.7384	1	6612	499.2299	500.2372
680.872829	500.273383	-1226203.3	-2387511.9	-81.57276	10594	2	12861	1359.7311	1360.7384	1	6949	499.2661	500.2734
680.872829	500.357482	4950234.0	3213499.0	86.100542	2147	2	12862	1359.7311	1360.7384	1	7118	499.3502	500.3575
680.872829	501.360683	390924.15	-81610.612	-5.1323007	6885	2	12863	1359.7311	1360.7384	1	7027	499.3502	500.3575
680.872829	503.268414	5797809.7	5156986.4	144.23568	661	2	12864	1359.7311	1360.7384	3	7179	1506.7834	1507.7907
680.872829	503.602581	2382425.8	2176357.4	74.664007	2553	2	12867	1359.7311	1360.7384	3	7303	1506.7834	1507.7907
680.872829	504.784561	13757081.0	2892901.5	25.579372	4887	2	12866	1359.7311	1360.7384	2	7373	1007.5546	1008.5618
680.872829	505.285893	-10574395.0	-13335772.0	-244.01455	14212	2	12874	1359.7311	1360.7384	2	7407	1007.5546	1008.5618
680.872829	505.787346	-4359519.1	-4757106.9	-233.98976	14117	2	12873	1359.7311	1360.7384	2	7416	1007.5546	1008.5618
680.872829	510.25783	442319.67	95311.962	6.0867051	5925	2	12872	1359.7311	1360.7384	1	7611	509.2506	510.2578
680.872829	517.276486	-4978279.5	-5303159.7	-259.5886	14340	2	12875	1359.7311	1360.7384	1	7742	516.2692	517.2765
680.872829	521.297717	-2093191.9	-2766701.7	-136.5012	12440	2	12870	1359.7311	1360.7384	3	7942	1560.8713	1561.8786
680.872829	521.631926	-2248109.3	-2502480.3	-158.88435	12972	2	12869	1359.7311	1360.7384	3	7863	1560.8713	1561.8786
680.872829	524.284538	1747322.1	1739797.4	53.876317	3468	2	12868	1359.7311	1360.7384	3	8156	1569.8318	1570.8391
680.872829	524.616921	-382871.04	-258326.72	-9.509304	7136	2	12871	1359.7311	1360.7384	3	8134	1569.8318	1570.8391
680.872829	524.951635	89060.555	-35212.036	-2.0422752	6724	2	12855	1359.7311	1360.7384	3	8054	1569.8318	1570.8391
680.872829	528.268562	-584860.04	-2281955.1	-70.641167	10130	2	12856	1359.7311	1360.7384	1	8263	527.2613	528.2686
680.872829	529.270973	-803241.01	-1108527.5	-80.73307	10556	2	12853	1359.7311	1360.7384	1	8349	527.2613	528.2686
680.872829	530.2879	-4293004.0	-4996552.4	-62.943779	9792	2	12842	1359.7311	1360.7384	1	8305	527.2613	528.2686
680.872829	530.621016	11318571.0	11213008.0	114.57194	1240	2	12834	1359.7311	1360.7384	3	8496	1588.8412	1589.8485
680.872829	530.954686	8725814.4	6803893.5	146.36989	629	2	12835	1359.7311	1360.7384	3	8363	1588.8412	1589.8485
680.872829	531.286332	3633656.1	2440977.9	70.626692	2726	2	12836	1359.7311	1360.7384	1	8257	527.2613	528.2686
680.872829	531.297907	-2849042.7	-3105339.9	-119.46919	11949	2	12837	1359.7311	1360.7384	3	8434	1588.8412	1589.8485
680.872829	531.621297	-5189447.1	-5526238.3	-279.41887	14476	2	12838	1359.7311	1360.7384	3	8443	1588.8412	1589.8485
680.872829	531.794223	-1318892.3	-2077745.9	-81.991833	10606	2	12839	1359.7311	1360.7384	1	8553	530.7869	531.7942
680.872829	532.294456	540623.62	231312.33	12.972625	5551	2	12854	1359.7311	1360.7384	1	8342	527.2613	528.2686
680.872829	535.850077	201710.07	-112351.41	-5.0472985	6878	2	12841	1359.7311	1360.7384	3	8873	1604.5284	1605.5357
680.872829	535.955778	6167491.4	5902035.8	195.11453	223	2	12843	1359.7311	1360.7384	3	8882	1604.8455	1605.8528
680.872829	536.182618	6637694.0	6204375.7	174.66305	344	2	12852	1359.7311	1360.7384	3	8854	1604.5284	1605.5357
680.872829	536.242818	0.0	0.0	0.0	6415	2	12844	1359.7311	1360.7384	1	9113	535.2355	536.2428
680.872829	536.291421	22776234.0	15006000.0	58.769574	3221	2	12845	1359.7311	1360.7384	3	8917	1604.8455	1605.8528
680.872829	536.625725	9495830.7	5080573.0	26.080387	4853	2	12846	1359.7311	1360.7384	3	8924	1604.8455	1605.8528
680.872829	536.959897	7606030.5	-736789.9	-7.9217472	7046	2	12847	1359.7311	1360.7384	3	8917	1604.8455	1605.8528
680.872829	537.279979	2083445.6	1231607.9	43.150881	3990	2	12848	1359.7311	1360.7384	3	8979	1604.8455	1605.8528
680.872829	540.30326	22775479.0	-3805649.6	-22.79096	7820	2	12849	1359.7311	1360.7384	2	9380	1078.592	1079.5992
680.872829	540.804661	222566.94	-10625067.0	-102.43025	11398	2	12850	1359.7311	1360.7384	2	9228	1078.592	1079.5992
680.872829	541.306032	4312070.1	3008936.9	73.091751	2620	2	12851	1359.7311	1360.7384	2	9310	1078.592	1079.5992
680.872829	554.258768	-6012854.9	-7214505.1	-260.30127	14351	2	12789	1359.7311	1360.7384	2	9455	1106.503	1107.5103
680.872829	554.760058	3042013.3	2830889.5	123.55693	1033	2	12798	1359.7311	1360.7384	2	9408	1106.503	1107.5103
680.872829	565.275177	627761.22	-1439215.7	-39.156947	8639	2	12787	1359.7311	1360.7384	1	9707	564.2679	565.2752
680.872829	566.278227	-567352.18	-1007780.1	-60.261051	9660	2	12763	1359.7311	1360.7384	1	9728	564.2679	565.2752
680.872829	587.840184	-2948143.1	-3320329.6	-182.44288	13434	2	12722	1359.7311	1360.7384	2	9899	1173.6658	1174.6731
680.872829	588.337358	1583122.0	1392806.1	75.591966	2511	2	12725	1359.7311	1360.7384	2	9774	1173.6658	1174.6731
680.872829	596.845575	528198.67	-21220627.0	-146.89328	12700	2	12726	1359.7311	1360.7384	2	9965	1191.6766	1192.6839
680.872829	597.346987	2302536.0	-5673494.8	-59.367357	9615	2	12727	1359.7311	1360.7384	2	10074	1191.6766	1192.6839
680.872829	597.848378	-5360686.5	-6988718.0	-206.20117	13784	2	12728	1359.7311	1360.7384	2	9954	1191.6766	1192.6839
680.872829	599.30583	-3425904.0	-3920184.9	-210.44562	13831	2	12729	1359.7311	1360.7384	1	10122	598.2986	599.3058
680.872829	603.793117	-798331.99	-1372032.7	-71.963252	10186	2	12730	1359.7311	1360.7384	1	10314	602.7858	603.7931
680.872829	610.345456	1932451.5	642740.45	17.277639	5325	2	12731	1359.7311	1360.7384	1	10484	609.3382	610.3455
680.872829	622.296933	-974857.57	-1474331.4	-86.60795	10800	2	12733	1359.7311	1360.7384	1	10787	621.2897	622.2969
680.872829	625.839478	-566712.36	-737886.57	-41.843261	8770	2	12742	1359.7311	1360.7384	1	10934	624.8322	625.8395
680.872829	629.40075	4558636.4	2914025.2	76.981382	2468	2	12734	1359.7311	1360.7384	1	11019	628.3935	629.4008
680.872829	630.403825	3388747.1	3054317.7	177.86622	322	2	12735	1359.7311	1360.7384	1	11012	628.3935	629.4008
680.872829	645.354248	-1162791.7	-1835634.7	-74.99461	10301	2	12736	1359.7311	1360.7384	2	11187	1288.6939	1289.7012
680.872829	645.850301	-501577.58	-1717264.4	-61.344969	9731	2	12737	1359.7311	1360.7384	2	11182	1288.6939	1289.7012
680.872829	646.348316	-5018974.5	-5533877.5	-423.11406	14868	2	12738	1359.7311	1360.7384	2	11294	1288.6939	1289.7012
680.872829	646.372715	-274814.05	-550728.81	-28.471433	8100	2	12739	1359.7311	1360.7384	1	11353	645.3654	646.3727
680.872829	646.851595	732242.48	141800.08	5.7716752	5939	2	12740	1359.7311	1360.7384	2	11245	1288.6939	1289.7012
680.872829	653.875096	0.0	0.0	0.0	6324	2	12741	1359.7311	1360.7384	2	11489	1305.7356	1306.7429
680.872829	654.359227	-20844828.0	-58746529.0	-307.64682	14631	2	12723	1359.7311	1360.7384	2	11596	1305.7356	1306.7429
680.872829	654.860832	33587025.0	16484242.0	111.72486	1327	2	12732	1359.7311	1360.7384	2	11484	1305.7356	1306.7429
680.872829	655.362039	7661594.9	4657678.5	79.683532	2367	2	12721	1359.7311	1360.7384	2	11517	1305.7356	1306.7429
680.872829	659.353388	84678.392	-161193.42	-9.6909311	7145	2	12719	1359.7311	1360.7384	1	11779	658.3461	659.3534
680.872829	660.387149	279453.99	-120373.95	-6.369583	6963	2	12708	1359.7311	1360.7384	2	11891	1318.7597	1319.767
680.872829	660.881708	1091440.8	788586.6	37.326166	4279	2	12703	1359.7311	1360.7384	2	11958	1318.7597	1319.767
680.872829	661.357419	4258092.5	2491873.4	57.706727	3269	2	12704	1359.7311	1360.7384	2	12060	1320.7003	1321.7076
680.872829	661.858094	-1192302.5	-2266698.2	-85.205368	10743	2	12705	1359.7311	1360.7384	2	12168	1320.7003	1321.7076
680.872829	666.887703	-4244951.9	-4784532.7	-238.52917	14173	2	12706	1359.7311	1360.7384	2	12218	1331.7608	1332.7681
680.872829	667.389809	3187694.9	2345935.2	61.006051	3095	2	12707	1359.7311	1360.7384	2	12200	1331.7608	1332.7681
680.872829	667.861197	-3787537.8	-4182383.8	-291.24303	14549	2	12709	1359.7311	1360.7384	2	12370	1333.7078	1334.7151
680.872829	667.887312	-3865845.3	-4598030.5	-169.77137	13209	2	12702	1359.7311	1360.7384	2	12203	1331.7608	1332.7681
680.872829	668.361566	-6292839.6	-7191649.5	-241.59086	14198	2	12710	1359.7311	1360.7384	2	12419	1333.7078	1334.7151
680.872829	668.386186	-2064644.5	-2325861.0	-174.1593	13288	2	12720	1359.7311	1360.7384	2	12286	1331.7608	1332.7681
680.872829	668.863524	-187398.03	-721512.96	-25.315433	7952	2	12712	1359.7311	1360.7384	2	12494	1333.7078	1334.7151
680.872829	675.365928	-1498244.5	-2078202.7	-89.197487	10903	2	12713	1359.7311	1360.7384	2	12697	1348.7173	1349.7246
680.872829	675.869221	4060121.4	3601690.9	139.85805	730	2	12711	1359.7311	1360.7384	2	12544	1348.7173	1349.7246
680.872829	680.872829	668708650.0	664254890.0	3079.3153	-1	2	12714	1359.7311	1360.7384	2	12713	1359.7311	1360.7384
680.872829	681.370686	11393763.0	7718731.4	115.05565	1230	2	12715	1359.7311	1360.7384	2	12825	1359.7311	1360.7384
680.872829	681.870748	-2095551.7	-3841268.6	-91.579528	10985	2	12716	1359.7311	1360.7384	2	12827	1359.7311	1360.7384
680.872829	682.371222	-1808024.9	-5650931.1	-88.881106	10887	2	12717	1359.7311	1360.7384	2	12814	1359.7311	1360.7384
680.872829	682.872369	4682939.3	3218404.5	71.303137	2687	2	12718	1359.7311	1360.7384	2	12828	1359.7311	1360.7384
680.872829	683.374046	950776.75	428802.82	19.438962	5206	2	12724	1359.7311	1360.7384	2	12738	1359.7311	1360.7384
680.872829	688.870291	-1758883.3	-2100048.4	-123.86671	12075	2	12743	1359.7311	1360.7384	2	13009	1375.726	1376.7333
680.872829	689.374307	-2887326.4	-3824917.3	-125.97554	12143	2	12765	1359.7311	1360.7384	2	13015	1375.726	1376.7333
680.872829	689.877751	29197715.0	-221016170.0	-451.48945	14894	2	12745	1359.7311	1360.7384	2	12937	1375.726	1376.7333
680.872829	690.379342	-33687307.0	-162086230.0	-436.38971	14882	2	12768	1359.7311	1360.7384	2	12910	1375.726	1376.7333
680.872829	690.880814	-10557710.0	-38636834.0	-222.85621	13999	2	12769	1359.7311	1360.7384	2	12892	1375.726	1376.7333
680.872829	691.382239	2661073.8	2157752.8	99.366703	1694	2	12770	1359.7311	1360.7384	2	12932	1375.726	1376.7333
680.872829	694.319024	81941.191	-397768.89	-22.050957	7783	2	12771	1359.7311	1360.7384	1	13200	693.3117	694.319
680.872829	717.904469	-564105.24	-841802.33	-49.022758	9103	2	12772	1359.7311	1360.7384	1	13323	716.8972	717.9045
680.872829	721.890295	4309178.8	4006464.6	163.38582	441	2	12773	1359.7311	1360.7384	2	13567	1441.766	1442.7733
680.872829	722.392114	45118.159	-335063.67	-15.97915	7470	2	12774	1359.7311	1360.7384	2	13569	1441.766	1442.7733
680.872829	725.878589	-695530.49	-1065434.1	-48.84027	9090	2	12775	1359.7311	1360.7384	2	13716	1449.7426	1450.7499
680.872829	726.38	-1774117.2	-2140262.6	-131.03786	12284	2	12777	1359.7311	1360.7384	2	13679	1449.7426	1450.7499
680.872829	731.912667	1916365.7	1526035.2	71.726345	2674	2	12786	1359.7311	1360.7384	2	13776	1461.8108	1462.8181
680.872829	732.407144	1656103.6	1428778.0	58.947236	3204	2	12778	1359.7311	1360.7384	2	13878	1461.8108	1462.8181
680.872829	736.389846	2220087.8	2318080.7	113.22933	1280	2	12779	1359.7311	1360.7384	1	13965	735.3826	736.3898
680.872829	745.394437	4459278.7	-5384355.2	-49.537362	9132	2	12780	1359.7311	1360.7384	2	14160	1488.7743	1489.7816
680.872829	745.895269	-9031709.8	-14850426.0	-184.36072	13462	2	12781	1359.7311	1360.7384	2	14232	1488.7743	1489.7816
680.872829	746.307712	-948837.41	-1312303.8	-71.255744	10158	2	12782	1359.7311	1360.7384	1	14430	745.3004	746.3077
680.872829	746.395337	-1596956.1	-2662217.0	-62.371925	9774	2	12783	1359.7311	1360.7384	2	14114	1488.7743	1489.7816
680.872829	746.892819	-947073.51	-1379072.1	-46.007281	8970	2	12784	1359.7311	1360.7384	2	14196	1488.7743	1489.7816
