m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking
316.115	504.7846	-1051796.8	-1125773.3	-164.61669	13107
504.7846	316.115	-1051796.8	-1125773.3	-164.61669	13107
596.8456	524.2845	-2634148.3	-2588622.2	-164.63476	13108
524.2845	596.8456	-2634148.3	-2588622.2	-164.63476	13108
201.1241	401.2886	-922287.76	-1033162.2	-164.70264	13109
401.2886	201.1241	-922287.76	-1033162.2	-164.70264	13109
415.1839	736.3898	-550667.39	-536784.48	-164.73803	13110
736.3898	415.1839	-550667.39	-536784.48	-164.73803	13110
565.2752	383.1944	-1939533.3	-2573295.3	-164.77303	13111
383.1944	565.2752	-1939533.3	-2573295.3	-164.77303	13111
528.2686	383.1944	-4940999.3	-5156716.4	-164.80509	13112
383.1944	528.2686	-4940999.3	-5156716.4	-164.80509	13112
753.8961	371.1938	-4812596.2	-10881399.0	-164.81943	13113
371.1938	753.8961	-4812596.2	-10881399.0	-164.81943	13113
688.8703	187.072	-4248559.3	-11741505.0	-164.85891	13114
187.072	688.8703	-4248559.3	-11741505.0	-164.85891	13114
288.204	680.8728	-1970977.0	-2320313.3	-164.88186	13115
680.8728	288.204	-1970977.0	-2320313.3	-164.88186	13115
725.8786	517.2765	-574783.78	-601492.35	-164.92495	13116
517.2765	725.8786	-574783.78	-601492.35	-164.92495	13116
757.4601	688.8703	3793603.6	-34194332.0	-164.94621	13117
688.8703	757.4601	3793603.6	-34194332.0	-164.94621	13117
528.2686	397.1732	-358225.83	-377152.74	-164.96327	13118
397.1732	528.2686	-358225.83	-377152.74	-164.96327	13118
397.1732	721.8903	-548021.6	-566544.84	-165.00734	13119
721.8903	397.1732	-548021.6	-566544.84	-165.00734	13119
661.3574	660.3871	-1637682.5	-1796241.7	-165.02315	13120
660.3871	661.3574	-1637682.5	-1796241.7	-165.02315	13120
524.2845	978.4691	-647091.42	-663980.14	-165.02926	13121
978.4691	524.2845	-647091.42	-663980.14	-165.02926	13121
750.3565	565.2752	-1351127.4	-1581729.2	-165.12724	13122
565.2752	750.3565	-1351127.4	-1581729.2	-165.12724	13122
814.482	504.7846	-5823301.6	-8541922.1	-165.27881	13123
504.7846	814.482	-5823301.6	-8541922.1	-165.27881	13123
814.482	725.8786	-1008372.4	-1099995.6	-165.4502	13124
725.8786	814.482	-1008372.4	-1099995.6	-165.4502	13124
528.2686	415.1839	-3304809.2	-4531204.1	-165.54153	13125
415.1839	528.2686	-3304809.2	-4531204.1	-165.54153	13125
745.3944	500.3575	-954416.04	-1000250.3	-165.57493	13126
500.3575	745.3944	-954416.04	-1000250.3	-165.57493	13126
266.1257	1008.5639	-501455.1	-592625.73	-165.60486	13127
1008.5639	266.1257	-501455.1	-592625.73	-165.60486	13127
680.8728	272.1614	-1582886.8	-1855940.1	-165.6855	13128
272.1614	680.8728	-1582886.8	-1855940.1	-165.6855	13128
660.3871	460.254	-492519.19	-514958.19	-165.68599	13129
460.254	660.3871	-492519.19	-514958.19	-165.68599	13129
1204.639	401.2886	-570240.96	-585130.07	-165.82276	13130
401.2886	1204.639	-570240.96	-585130.07	-165.82276	13130
398.2324	653.8751	-4535723.5	-4836750.7	-165.8518	13131
653.8751	398.2324	-4535723.5	-4836750.7	-165.8518	13131
666.8877	272.1614	-469913.8	-502994.74	-165.90408	13132
272.1614	666.8877	-469913.8	-502994.74	-165.90408	13132
680.8728	504.7846	-7449795.7	-11022281.0	-166.05012	13133
504.7846	680.8728	-7449795.7	-11022281.0	-166.05012	13133
694.319	745.3944	-710066.6	-749993.47	-166.07081	13134
745.3944	694.319	-710066.6	-749993.47	-166.07081	13134
688.8703	951.5419	20202656.0	-38782970.0	-166.0736	13135
951.5419	688.8703	20202656.0	-38782970.0	-166.0736	13135
680.8728	300.1564	-2349382.9	-3186346.8	-166.12725	13136
300.1564	680.8728	-2349382.9	-3186346.8	-166.12725	13136
745.3944	504.7846	-2859955.4	-3089788.3	-166.12929	13137
504.7846	745.3944	-2859955.4	-3089788.3	-166.12929	13137
666.8877	653.8751	-7339996.2	-10151648.0	-166.15392	13138
653.8751	666.8877	-7339996.2	-10151648.0	-166.15392	13138
460.254	680.8728	-3713253.8	-3866797.7	-166.15834	13139
680.8728	460.254	-3713253.8	-3866797.7	-166.15834	13139
879.3997	428.2156	-1183870.4	-1338356.6	-166.22409	13140
428.2156	879.3997	-1183870.4	-1338356.6	-166.22409	13140
688.8703	316.115	-750197.72	-813676.01	-166.25513	13141
316.115	688.8703	-750197.72	-813676.01	-166.25513	13141
398.2324	272.1614	-287996.66	-292802.68	-166.31936	13142
272.1614	398.2324	-287996.66	-292802.68	-166.31936	13142
415.1839	401.2886	-1511787.7	-1715531.3	-166.32054	13143
401.2886	415.1839	-1511787.7	-1715531.3	-166.32054	13143
398.2324	1008.5639	-830523.44	-901718.16	-166.43682	13144
1008.5639	398.2324	-830523.44	-901718.16	-166.43682	13144
653.8751	497.2648	-5416472.4	-6789665.2	-166.51928	13145
497.2648	653.8751	-5416472.4	-6789665.2	-166.51928	13145
540.3033	610.3455	-7527978.6	-15225300.0	-166.6058	13146
610.3455	540.3033	-7527978.6	-15225300.0	-166.6058	13146
500.2372	535.9558	-1005590.4	-1116739.8	-166.62027	13147
535.9558	500.2372	-1005590.4	-1116739.8	-166.62027	13147
398.2324	757.4601	-418275.22	-429604.55	-166.72613	13148
757.4601	398.2324	-418275.22	-429604.55	-166.72613	13148
497.2648	500.2734	-1296262.3	-1389504.5	-166.886	13149
500.2734	497.2648	-1296262.3	-1389504.5	-166.886	13149
629.4008	680.8728	-3019577.0	-3560377.0	-166.94308	13150
680.8728	629.4008	-3019577.0	-3560377.0	-166.94308	13150
645.3542	524.2845	-412237.61	-426604.89	-166.97973	13151
524.2845	645.3542	-412237.61	-426604.89	-166.97973	13151
397.1966	521.2977	-1269554.6	-1435357.2	-166.98898	13152
521.2977	397.1966	-1269554.6	-1435357.2	-166.98898	13152
530.621	721.8903	-661946.03	-690695.24	-167.04149	13153
721.8903	530.621	-661946.03	-690695.24	-167.04149	13153
528.2686	688.8703	54583901.0	-40759658.0	-167.08089	13154
688.8703	528.2686	54583901.0	-40759658.0	-167.08089	13154
753.8961	201.1241	-3705251.8	-5629505.9	-167.15275	13155
201.1241	753.8961	-3705251.8	-5629505.9	-167.15275	13155
500.2372	1079.6018	-1133643.8	-1336524.2	-167.16027	13156
1079.6018	500.2372	-1133643.8	-1336524.2	-167.16027	13156
528.2686	521.2977	-1471408.6	-1651768.9	-167.18926	13157
521.2977	528.2686	-1471408.6	-1651768.9	-167.18926	13157
951.5419	753.8961	-6741905.9	-13219513.0	-167.20301	13158
753.8961	951.5419	-6741905.9	-13219513.0	-167.20301	13158
530.621	540.3033	-8754753.5	-10764808.0	-167.20984	13159
540.3033	530.621	-8754753.5	-10764808.0	-167.20984	13159
540.3033	530.621	-25907186.0	-26537209.0	-167.379	13160
530.621	540.3033	-25907186.0	-26537209.0	-167.379	13160
175.1196	495.7791	-1356321.2	-1500288.2	-167.50782	13161
495.7791	175.1196	-1356321.2	-1500288.2	-167.50782	13161
229.119	201.1241	-1892593.3	-6520765.7	-167.60246	13162
201.1241	229.119	-1892593.3	-6520765.7	-167.60246	13162
503.2684	688.8703	-974934.24	-1047354.0	-167.68057	13163
688.8703	503.2684	-974934.24	-1047354.0	-167.68057	13163
646.3727	660.3871	-611373.97	-636143.74	-167.70857	13164
660.3871	646.3727	-611373.97	-636143.74	-167.70857	13164
596.8456	653.8751	32381101.0	-51136186.0	-167.75771	13165
653.8751	596.8456	32381101.0	-51136186.0	-167.75771	13165
879.3997	1091.5547	-659724.9	-688953.34	-167.84205	13166
1091.5547	879.3997	-659724.9	-688953.34	-167.84205	13166
717.9045	745.3944	-4222841.5	-4836604.3	-167.88045	13167
745.3944	717.9045	-4222841.5	-4836604.3	-167.88045	13167
879.3997	554.2588	-1615784.8	-1790042.8	-167.90003	13168
554.2588	879.3997	-1615784.8	-1790042.8	-167.90003	13168
596.8456	565.2752	-4449350.3	-14542930.0	-167.93867	13169
565.2752	596.8456	-4449350.3	-14542930.0	-167.93867	13169
721.8903	653.8751	-6816309.7	-10051679.0	-167.95565	13170
653.8751	721.8903	-6816309.7	-10051679.0	-167.95565	13170
524.2845	653.8751	-16136493.0	-15076613.0	-167.98709	13171
653.8751	524.2845	-16136493.0	-15076613.0	-167.98709	13171
497.2648	951.5419	-1361203.7	-1445503.3	-168.04505	13172
951.5419	497.2648	-1361203.7	-1445503.3	-168.04505	13172
596.8456	666.8877	-3515260.1	-3983061.2	-168.04551	13173
666.8877	596.8456	-3515260.1	-3983061.2	-168.04551	13173
1204.639	603.7931	-709071.67	-752181.59	-168.06934	13174
603.7931	1204.639	-709071.67	-752181.59	-168.06934	13174
746.3077	951.5419	-571321.08	-606445.57	-168.14783	13175
951.5419	746.3077	-571321.08	-606445.57	-168.14783	13175
530.621	814.482	-11481415.0	-11615271.0	-168.16608	13176
814.482	530.621	-11481415.0	-11615271.0	-168.16608	13176
524.2845	503.2684	-943658.72	-937896.24	-168.19516	13177
503.2684	524.2845	-943658.72	-937896.24	-168.19516	13177
497.2648	503.2684	-839436.35	-855981.71	-168.29055	13178
503.2684	497.2648	-839436.35	-855981.71	-168.29055	13178
510.2578	745.3944	-1061900.8	-1144899.0	-168.30184	13179
745.3944	510.2578	-1061900.8	-1144899.0	-168.30184	13179
599.3058	753.8961	-7097805.3	-11187576.0	-168.41333	13180
753.8961	599.3058	-7097805.3	-11187576.0	-168.41333	13180
1008.5639	565.2752	-1436555.2	-1696492.8	-168.45353	13181
565.2752	1008.5639	-1436555.2	-1696492.8	-168.45353	13181
201.0877	745.3944	-524343.52	-544617.21	-168.49906	13182
745.3944	201.0877	-524343.52	-544617.21	-168.49906	13182
721.8903	1091.5547	-620123.96	-633823.24	-168.52725	13183
1091.5547	721.8903	-620123.96	-633823.24	-168.52725	13183
316.115	494.2378	-641210.23	-648664.32	-168.61814	13184
494.2378	316.115	-641210.23	-648664.32	-168.61814	13184
528.2686	753.8961	-7094613.5	-16963050.0	-168.69257	13185
753.8961	528.2686	-7094613.5	-16963050.0	-168.69257	13185
731.9127	316.115	-803053.34	-875679.5	-168.75476	13186
316.115	731.9127	-803053.34	-875679.5	-168.75476	13186
599.3058	1204.639	-573811.2	-618440.9	-168.77537	13187
1204.639	599.3058	-573811.2	-618440.9	-168.77537	13187
504.7846	757.4601	-5108918.9	-6758338.8	-168.86791	13188
757.4601	504.7846	-5108918.9	-6758338.8	-168.86791	13188
753.8961	500.2734	-5133551.2	-7413733.0	-168.93471	13189
500.2734	753.8961	-5133551.2	-7413733.0	-168.93471	13189
535.9558	680.8728	-2709335.2	-3412232.3	-168.97887	13190
680.8728	535.9558	-2709335.2	-3412232.3	-168.97887	13190
401.2886	288.204	-652738.17	-692388.5	-169.01632	13191
288.204	401.2886	-652738.17	-692388.5	-169.01632	13191
521.2977	731.9127	-615185.76	-674212.69	-169.01737	13192
731.9127	521.2977	-615185.76	-674212.69	-169.01737	13192
951.5419	653.8751	-6577334.8	-10609159.0	-169.02128	13193
653.8751	951.5419	-6577334.8	-10609159.0	-169.02128	13193
653.8751	476.2737	-6790271.6	-22398631.0	-169.09715	13194
476.2737	653.8751	-6790271.6	-22398631.0	-169.09715	13194
645.3542	535.9558	-11332217.0	-12537396.0	-169.12363	13195
535.9558	645.3542	-11332217.0	-12537396.0	-169.12363	13195
625.8395	531.7942	-712779.37	-741944.91	-169.14585	13196
531.7942	625.8395	-712779.37	-741944.91	-169.14585	13196
156.1024	978.4691	-453063.95	-506740.46	-169.19911	13197
978.4691	156.1024	-453063.95	-506740.46	-169.19911	13197
725.8786	745.3944	-874022.7	-904810.24	-169.2593	13198
745.3944	725.8786	-874022.7	-904810.24	-169.2593	13198
759.392	411.189	-1232419.4	-1511438.3	-169.2714	13199
411.189	759.392	-1232419.4	-1511438.3	-169.2714	13199
745.3944	554.2588	-1218732.9	-1318747.8	-169.28331	13200
554.2588	745.3944	-1218732.9	-1318747.8	-169.28331	13200
201.1241	266.1257	-246995.85	-264208.11	-169.39372	13201
266.1257	201.1241	-246995.85	-264208.11	-169.39372	13201
814.482	460.254	-1322405.8	-1384953.0	-169.40648	13202
460.254	814.482	-1322405.8	-1384953.0	-169.40648	13202
725.8786	530.621	-1053626.2	-1074912.8	-169.42452	13203
530.621	725.8786	-1053626.2	-1074912.8	-169.42452	13203
397.1732	195.0884	-362904.77	-385657.88	-169.55459	13204
195.0884	397.1732	-362904.77	-385657.88	-169.55459	13204
540.3033	500.3575	-5345731.6	-9575751.3	-169.56437	13205
500.3575	540.3033	-5345731.6	-9575751.3	-169.56437	13205
745.3944	500.2734	-2038338.8	-2150981.7	-169.62617	13206
500.2734	745.3944	-2038338.8	-2150981.7	-169.62617	13206
397.1732	535.9558	-2796969.9	-3307471.4	-169.67964	13207
535.9558	397.1732	-2796969.9	-3307471.4	-169.67964	13207
596.8456	398.2324	-3017834.7	-3158221.3	-169.69317	13208
398.2324	596.8456	-3017834.7	-3158221.3	-169.69317	13208
680.8728	666.8877	-3865845.3	-4598030.5	-169.77137	13209
666.8877	680.8728	-3865845.3	-4598030.5	-169.77137	13209
428.2156	694.319	-933486.79	-1048230.2	-169.77534	13210
694.319	428.2156	-933486.79	-1048230.2	-169.77534	13210
531.7942	645.3542	-1035016.3	-1149658.8	-169.84983	13211
645.3542	531.7942	-1035016.3	-1149658.8	-169.84983	13211
460.254	298.1043	-420977.74	-446528.08	-169.94251	13212
298.1043	460.254	-420977.74	-446528.08	-169.94251	13212
745.3944	397.1966	-4324411.5	-5756844.9	-170.01919	13213
397.1966	745.3944	-4324411.5	-5756844.9	-170.01919	13213
535.9558	528.2686	-766938.02	-826097.79	-170.12656	13214
528.2686	535.9558	-766938.02	-826097.79	-170.12656	13214
675.3659	524.2845	-1202788.1	-1186570.2	-170.1559	13215
524.2845	675.3659	-1202788.1	-1186570.2	-170.1559	13215
653.8751	503.2684	-2474146.5	-2613133.1	-170.17488	13216
503.2684	653.8751	-2474146.5	-2613133.1	-170.17488	13216
201.1241	535.8501	-393344.37	-409743.69	-170.23629	13217
535.8501	201.1241	-393344.37	-409743.69	-170.23629	13217
503.2684	666.8877	-1204220.9	-1243167.8	-170.41074	13218
666.8877	503.2684	-1204220.9	-1243167.8	-170.41074	13218
736.3898	680.8728	-2240315.7	-2159456.5	-170.49003	13219
680.8728	736.3898	-2240315.7	-2159456.5	-170.49003	13219
524.2845	521.2977	-705072.94	-723865.8	-170.54584	13220
521.2977	524.2845	-705072.94	-723865.8	-170.54584	13220
666.8877	951.5419	-1794791.1	-1967397.1	-170.57379	13221
951.5419	666.8877	-1794791.1	-1967397.1	-170.57379	13221
565.2752	680.8728	-3978157.7	-5761641.6	-170.78087	13222
680.8728	565.2752	-3978157.7	-5761641.6	-170.78087	13222
688.8703	482.2628	-315437.65	-341001.46	-170.82002	13223
482.2628	688.8703	-315437.65	-341001.46	-170.82002	13223
745.3944	745.3944	-5842693.6	-6407088.7	-170.85897	13224
745.3944	745.3944	-5842693.6	-6407088.7	-170.85897	13224
554.2588	530.621	-1759009.6	-1828160.1	-170.96554	13225
530.621	554.2588	-1759009.6	-1828160.1	-170.96554	13225
753.8961	1079.6018	1139997.8	-22260904.0	-170.96855	13226
1079.6018	753.8961	1139997.8	-22260904.0	-170.96855	13226
725.8786	428.2156	-528218.77	-554137.31	-171.04849	13227
428.2156	725.8786	-528218.77	-554137.31	-171.04849	13227
460.254	731.9127	-694560.94	-704058.67	-171.13171	13228
731.9127	460.254	-694560.94	-704058.67	-171.13171	13228
753.8961	300.1564	-186864.87	-14785621.0	-171.15134	13229
300.1564	753.8961	-186864.87	-14785621.0	-171.15134	13229
565.2752	1107.5126	-455888.42	-495241.4	-171.16496	13230
1107.5126	565.2752	-455888.42	-495241.4	-171.16496	13230
753.8961	521.2977	-10335942.0	-14164279.0	-171.25198	13231
521.2977	753.8961	-10335942.0	-14164279.0	-171.25198	13231
535.9558	666.8877	-20076462.0	-21545037.0	-171.32788	13232
666.8877	535.9558	-20076462.0	-21545037.0	-171.32788	13232
745.3944	688.8703	-944256.21	-977348.04	-171.38642	13233
688.8703	745.3944	-944256.21	-977348.04	-171.38642	13233
731.9127	951.5419	-501281.74	-523249.91	-171.46647	13234
951.5419	731.9127	-501281.74	-523249.91	-171.46647	13234
521.2977	596.8456	-1700416.9	-1946612.6	-171.52768	13235
596.8456	521.2977	-1700416.9	-1946612.6	-171.52768	13235
528.2686	530.621	-4822341.1	-4850609.8	-171.52927	13236
530.621	528.2686	-4822341.1	-4850609.8	-171.52927	13236
757.4601	428.2156	-360842.34	-374577.47	-171.5338	13237
428.2156	757.4601	-360842.34	-374577.47	-171.5338	13237
528.2686	680.8728	-2508819.7	-2976308.2	-171.57591	13238
680.8728	528.2686	-2508819.7	-2976308.2	-171.57591	13238
603.7931	201.0877	-343316.74	-374693.33	-171.61543	13239
201.0877	603.7931	-343316.74	-374693.33	-171.61543	13239
494.2378	653.8751	-6461178.9	-6802110.0	-171.61606	13240
653.8751	494.2378	-6461178.9	-6802110.0	-171.61606	13240
680.8728	653.8751	-6456910.0	-20569336.0	-171.7021	13241
653.8751	680.8728	-6456910.0	-20569336.0	-171.7021	13241
661.3574	500.2734	-1806104.9	-2086251.8	-171.74386	13242
500.2734	661.3574	-1806104.9	-2086251.8	-171.74386	13242
688.8703	401.2045	-463461.65	-494190.24	-171.90481	13243
401.2045	688.8703	-463461.65	-494190.24	-171.90481	13243
645.3542	540.3033	-4930232.7	-6569019.9	-172.0141	13244
540.3033	645.3542	-4930232.7	-6569019.9	-172.0141	13244
759.392	554.2588	-2084045.3	-2449567.6	-172.02768	13245
554.2588	759.392	-2084045.3	-2449567.6	-172.02768	13245
745.3944	187.072	-544212.43	-565844.79	-172.04316	13246
187.072	745.3944	-544212.43	-565844.79	-172.04316	13246
814.482	879.3997	-3216699.7	-4035677.8	-172.15027	13247
879.3997	814.482	-3216699.7	-4035677.8	-172.15027	13247
731.9127	596.8456	-3543889.3	-4242915.0	-172.1579	13248
596.8456	731.9127	-3543889.3	-4242915.0	-172.1579	13248
229.119	535.9558	113152630.0	-52876800.0	-172.22941	13249
535.9558	229.119	113152630.0	-52876800.0	-172.22941	13249
300.1564	504.7846	-1004594.9	-1091187.3	-172.29697	13250
504.7846	300.1564	-1004594.9	-1091187.3	-172.29697	13250
725.8786	201.1241	-3967467.6	-9747979.3	-172.29745	13251
201.1241	725.8786	-3967467.6	-9747979.3	-172.29745	13251
475.7395	745.3944	-3155964.3	-3948059.6	-172.44317	13252
745.3944	475.7395	-3155964.3	-3948059.6	-172.44317	13252
183.1134	415.1839	-1221643.4	-1527830.5	-172.51779	13253
415.1839	183.1134	-1221643.4	-1527830.5	-172.51779	13253
680.8728	667.8612	-2909986.5	-3205543.6	-172.56643	13254
667.8612	680.8728	-2909986.5	-3205543.6	-172.56643	13254
646.3727	524.2845	-563233.41	-570932.23	-172.57026	13255
524.2845	646.3727	-563233.41	-570932.23	-172.57026	13255
688.8703	229.119	-1429190.7	-15689577.0	-172.66319	13256
229.119	688.8703	-1429190.7	-15689577.0	-172.66319	13256
645.3542	680.8728	-714469.31	-783668.36	-172.69492	13257
680.8728	645.3542	-714469.31	-783668.36	-172.69492	13257
667.8612	504.7846	-1527363.9	-1607600.9	-172.70348	13258
504.7846	667.8612	-1527363.9	-1607600.9	-172.70348	13258
524.2845	428.2156	-731810.56	-723083.94	-172.74961	13259
428.2156	524.2845	-731810.56	-723083.94	-172.74961	13259
645.3542	528.2686	-811173.76	-895602.69	-172.82755	13260
528.2686	645.3542	-811173.76	-895602.69	-172.82755	13260
383.1944	398.2324	-849446.3	-873481.94	-172.9405	13261
398.2324	383.1944	-849446.3	-873481.94	-172.9405	13261
540.3033	666.8877	-5824657.5	-7383663.7	-172.97269	13262
666.8877	540.3033	-5824657.5	-7383663.7	-172.97269	13262
725.8786	229.119	-496142.65	-517010.3	-173.04842	13263
229.119	725.8786	-496142.65	-517010.3	-173.04842	13263
535.8501	554.2588	-894847.1	-915387.92	-173.06696	13264
554.2588	535.8501	-894847.1	-915387.92	-173.06696	13264
680.8728	688.8703	-4228039.7	-5037036.8	-173.13823	13265
688.8703	680.8728	-4228039.7	-5037036.8	-173.13823	13265
554.2588	978.4691	-1322456.4	-1485761.3	-173.20325	13266
978.4691	554.2588	-1322456.4	-1485761.3	-173.20325	13266
688.8703	745.3944	11558286.0	-50501861.0	-173.2113	13267
745.3944	688.8703	11558286.0	-50501861.0	-173.2113	13267
587.8402	1204.639	-504003.74	-537609.27	-173.22445	13268
1204.639	587.8402	-504003.74	-537609.27	-173.22445	13268
753.8961	500.2372	-5405390.0	-10213800.0	-173.2965	13269
500.2372	753.8961	-5405390.0	-10213800.0	-173.2965	13269
688.8703	195.0884	5384076.5	-15506088.0	-173.34804	13270
195.0884	688.8703	5384076.5	-15506088.0	-173.34804	13270
460.254	565.2752	-1474330.8	-1590332.9	-173.39051	13271
565.2752	460.254	-1474330.8	-1590332.9	-173.39051	13271
528.2686	229.119	-352599.01	-369998.14	-173.40835	13272
229.119	528.2686	-352599.01	-369998.14	-173.40835	13272
528.2686	554.2588	-785997.73	-868365.9	-173.43622	13273
554.2588	528.2686	-785997.73	-868365.9	-173.43622	13273
524.2845	753.8961	-7219731.1	-7234505.5	-173.46011	13274
753.8961	524.2845	-7219731.1	-7234505.5	-173.46011	13274
610.3455	535.9558	-1880167.7	-1957037.9	-173.47163	13275
535.9558	610.3455	-1880167.7	-1957037.9	-173.47163	13275
487.2661	517.2765	-1301184.4	-1367599.1	-173.47575	13276
517.2765	487.2661	-1301184.4	-1367599.1	-173.47575	13276
510.2578	622.2969	-372727.83	-411643.6	-173.51152	13277
622.2969	510.2578	-372727.83	-411643.6	-173.51152	13277
521.2977	721.8903	-772996.15	-830488.37	-173.61883	13278
721.8903	521.2977	-772996.15	-830488.37	-173.61883	13278
646.3727	428.2156	-514828.65	-534161.54	-173.63989	13279
428.2156	646.3727	-514828.65	-534161.54	-173.63989	13279
300.1564	540.3033	30877735.0	-34790821.0	-173.69625	13280
540.3033	300.1564	30877735.0	-34790821.0	-173.69625	13280
504.7846	230.1225	-5027604.8	-8293903.4	-173.73221	13281
230.1225	504.7846	-5027604.8	-8293903.4	-173.73221	13281
565.2752	528.2686	-1118048.2	-1285872.5	-173.75171	13282
528.2686	565.2752	-1118048.2	-1285872.5	-173.75171	13282
524.2845	951.5419	-1055446.2	-1056173.3	-173.86024	13283
951.5419	524.2845	-1055446.2	-1056173.3	-173.86024	13283
731.9127	599.3058	-721062.7	-746291.47	-173.89959	13284
599.3058	731.9127	-721062.7	-746291.47	-173.89959	13284
540.3033	717.9045	-5591774.7	-7249141.1	-173.95505	13285
717.9045	540.3033	-5591774.7	-7249141.1	-173.95505	13285
524.2845	371.1938	-803472.2	-823937.92	-174.00667	13286
371.1938	524.2845	-803472.2	-823937.92	-174.00667	13286
528.2686	629.4008	-437627.62	-460853.61	-174.03704	13287
629.4008	528.2686	-437627.62	-460853.61	-174.03704	13287
666.8877	680.8728	-2064644.5	-2325861.0	-174.1593	13288
680.8728	666.8877	-2064644.5	-2325861.0	-174.1593	13288
229.119	688.8703	4705182700.0	-274292490.0	-174.16203	13289
688.8703	229.119	4705182700.0	-274292490.0	-174.16203	13289
535.9558	383.1944	-1574130.2	-1655522.4	-174.16376	13290
383.1944	535.9558	-1574130.2	-1655522.4	-174.16376	13290
535.9558	183.1134	-18905812.0	-22676397.0	-174.18117	13291
183.1134	535.9558	-18905812.0	-22676397.0	-174.18117	13291
397.1966	428.2156	-792500.27	-869324.01	-174.24488	13292
428.2156	397.1966	-792500.27	-869324.01	-174.24488	13292
504.7846	530.621	-6114755.3	-10802956.0	-174.30405	13293
530.621	504.7846	-6114755.3	-10802956.0	-174.30405	13293
500.2734	524.2845	-2402260.4	-2369785.7	-174.37877	13294
524.2845	500.2734	-2402260.4	-2369785.7	-174.37877	13294
535.9558	401.2886	-21326999.0	-25031488.0	-174.42138	13295
401.2886	535.9558	-21326999.0	-25031488.0	-174.42138	13295
666.8877	725.8786	-1550378.5	-1620290.3	-174.49975	13296
725.8786	666.8877	-1550378.5	-1620290.3	-174.49975	13296
694.319	202.1275	-1694390.8	-2051351.7	-174.53573	13297
202.1275	694.319	-1694390.8	-2051351.7	-174.53573	13297
201.1241	540.3033	1411740.3	-18952420.0	-174.54257	13298
540.3033	201.1241	1411740.3	-18952420.0	-174.54257	13298
528.2686	503.2684	-3734585.9	-3767138.0	-174.58971	13299
503.2684	528.2686	-3734585.9	-3767138.0	-174.58971	13299
753.8961	667.8612	-10433907.0	-18472453.0	-174.64842	13300
667.8612	753.8961	-10433907.0	-18472453.0	-174.64842	13300
475.7395	1008.5639	-1401396.3	-1612912.0	-174.65629	13301
1008.5639	475.7395	-1401396.3	-1612912.0	-174.65629	13301
745.3944	195.0884	-2706550.0	-3528387.4	-174.7366	13302
195.0884	745.3944	-2706550.0	-3528387.4	-174.7366	13302
645.3542	757.4601	-880094.83	-958268.36	-174.81159	13303
757.4601	645.3542	-880094.83	-958268.36	-174.81159	13303
530.621	750.3565	-2655513.2	-2667290.2	-174.85165	13304
750.3565	530.621	-2655513.2	-2667290.2	-174.85165	13304
500.2372	721.8903	-827503.28	-867002.01	-174.96756	13305
721.8903	500.2372	-827503.28	-867002.01	-174.96756	13305
688.8703	397.1732	-5375291.6	-13232088.0	-174.98192	13306
397.1732	688.8703	-5375291.6	-13232088.0	-174.98192	13306
688.8703	596.8456	9958220.4	-36976903.0	-174.98935	13307
596.8456	688.8703	9958220.4	-36976903.0	-174.98935	13307
629.4008	504.7846	-4377682.1	-5397359.5	-175.05872	13308
504.7846	629.4008	-4377682.1	-5397359.5	-175.05872	13308
610.3455	653.8751	-7059393.6	-12011990.0	-175.16037	13309
653.8751	610.3455	-7059393.6	-12011990.0	-175.16037	13309
535.9558	951.5419	-8890245.5	-9641141.5	-175.18625	13310
951.5419	535.9558	-8890245.5	-9641141.5	-175.18625	13310
535.9558	1079.6018	-1356039.8	-1653425.8	-175.21927	13311
1079.6018	535.9558	-1356039.8	-1653425.8	-175.21927	13311
757.4601	530.621	-721646.99	-732927.49	-175.39339	13312
530.621	757.4601	-721646.99	-732927.49	-175.39339	13312
680.8728	521.2977	-2867708.9	-3423458.0	-175.40507	13313
521.2977	680.8728	-2867708.9	-3423458.0	-175.40507	13313
517.2765	229.119	-6424629.1	-12890030.0	-175.41243	13314
229.119	517.2765	-6424629.1	-12890030.0	-175.41243	13314
629.4008	316.115	-1683664.2	-1989665.9	-175.42676	13315
316.115	629.4008	-1683664.2	-1989665.9	-175.42676	13315
1204.639	629.4008	-360919.21	-391115.57	-175.48312	13316
629.4008	1204.639	-360919.21	-391115.57	-175.48312	13316
272.1614	504.7846	-2582085.1	-3248152.6	-175.49826	13317
504.7846	272.1614	-2582085.1	-3248152.6	-175.49826	13317
500.2734	978.4691	-1233608.3	-1391430.7	-175.57524	13318
978.4691	500.2734	-1233608.3	-1391430.7	-175.57524	13318
753.8961	688.8703	7339919.3	-25098721.0	-175.61422	13319
688.8703	753.8961	7339919.3	-25098721.0	-175.61422	13319
397.1966	540.3033	-5115847.4	-7786284.2	-175.63319	13320
540.3033	397.1966	-5115847.4	-7786284.2	-175.63319	13320
625.8395	688.8703	-11268129.0	-20884773.0	-175.78456	13321
688.8703	625.8395	-11268129.0	-20884773.0	-175.78456	13321
645.3542	524.2845	-839281.83	-840151.77	-175.79702	13322
524.2845	645.3542	-839281.83	-840151.77	-175.79702	13322
717.9045	645.3542	-746483.08	-788435.68	-175.80439	13323
645.3542	717.9045	-746483.08	-788435.68	-175.80439	13323
688.8703	266.1257	-303071.7	-340323.35	-175.91241	13324
