Index,Interpretation A,m/z A,m/z B,Interpretation B,CorrelationScore,NormalisedScore,MassDeviation
,ai(7-8)-(HCOOH)(1+),155.69,356.71,b6(2+),2936.4693184327066,208.656481310513,0.58
125,,269.05,641.92,,1245.3392020964145,208.21753561411336,
126,,613.39,1092.98,,3912.3390410849856,207.80997501863538,
127,,615.37,811.37,,13001.802829566492,207.40144852230608,
128,,461.44,855.02,,1713.565436511448,207.22146643561135,
129,,669.61,842.17,,10339.682007695075,206.87139499115352,
130,a5-(CH3SH)-(HCOH)(1+),436.8,492.76,bi(6-9)-2(NH3)(1+),19077.076072970776,206.03475821184912,0.721
,b5-(CH3CH2SCH3)-(HCOH)(1+),436.8,492.76,bi(6-9)-2(NH3)(1+),19077.076072970776,206.03475821184912,0.743
131,,557.97,781.5,,3853.69014313338,205.88759300153743,
132,,461.58,868.36,,1140.8676649912459,205.3471229092568,
133,,346.03,605.06,,2682.956795014042,205.21658627710937,
134,,455.47,738.23,,3443.837099159347,205.04873542310418,
135,,558.01,641.9,,12033.208099770076,203.9100513822134,
136,a5-2(H2O)(1+),478.77,557.76,y5-(HN=C=NH)(1+),5530.887484525989,203.66946222610582,0.775
,bi(4-7)-2(H2O)(1+),478.77,557.76,y5-(HN=C=NH)(1+),5530.887484525989,203.66946222610582,0.794
137,b2-(H2O)(1+),182.65,300.39,y3-(NH3)-(HN=C=NH)(1+),6317.129009128257,201.81933263303657,0.502
,b2-(H2O)(1+),182.65,300.39,ai(3-7)(2+),6317.129009128257,201.81933263303657,0.506
,b2-(H2O)(1+),182.65,300.39,y5(2+),6317.129009128257,201.81933263303657,0.555
138,,437.61,605.4,,3043.1655339708104,201.59194693247434,
139,b4-2(H2O)(1+),408.92,668.21,y6-(NH3)-(HCOH)(1+),10632.855053939675,201.4252289074173,0.349
,ai(3-6)-(CH3CH2SCH3)(1+),408.92,668.21,y6-(NH3)-(HCOH)(1+),10632.855053939675,201.4252289074173,0.65
,a5-(CH3CH2SCH3)-(HCOH)(1+),408.92,668.21,y6-(NH3)-(HCOH)(1+),10632.855053939675,201.4252289074173,0.679
140,,655.05,696.44,,1474.1077789739522,201.30816826879058,
141,b3-(H2O)(1+),295.73,514.8,bi(4-7)(1+),3721.9920614793627,201.10637778139574,0.708
142,bi(7-9)-(H2O)(1+),339.28,665.5,b6-(NH3)-(HCOH)(1+),6457.747820652015,200.635101459676,0.142
143,,359.75,655.63,,6612.664276681318,200.54192336968504,
144,b8-(H2O)(2+),461.48,469.87,y4-(NH3)(1+),28940.140638103196,200.1525126256971,0.5
,b8-(H2O)(2+),461.48,469.87,y4-(H2O)(1+),28940.140638103196,200.1525126256971,0.653
145,,371.32,591.75,,7483.711433663098,199.98800048382347,
146,,624.42,655.4,,2063.250257086077,199.54828162658742,
147,b4-2(H2O)(1+),409.65,869.05,y7-(NH3)(1+),3846.8372404317215,199.2746100905627,0.668
,bi(2-5)-2(NH3)(1+),409.65,869.05,y7-(NH3)(1+),3846.8372404317215,199.2746100905627,0.701
148,b3-(NH3)(1+),297.8,591.31,bi(4-8)-2(H2O)(1+),3142.0533681356037,199.20968705437576,0.62
149,,414.18,609.69,,2853.463814705413,199.1488943601599,
150,,492.41,1052.22,,1221.6110233640402,198.98690204870528,
151,,614.81,952.91,,3517.2316650636994,198.96128215113478,
152,,462.14,728.28,,5554.977597839845,198.9164581360544,
153,,648.38,664.8,,13078.659069125697,198.38914837935002,
154,,360.22,512.89,,3444.017975343472,198.21132083049534,
155,,503.65,669.84,,3473.0313159566995,197.46609006771945,
