m/z A	m/z B	Covariance	Partial Cov.	Score	Ranking	intensity A	intensity B	mz_A_original	mz_B_original	charge_A	charge_B	deconv_method
415.18388300	540.30326	127309290.0	99976720.0	661.37486	20	16149.670898	81014.875	415.183883	540.30326	1.0		topfd
540.30326	415.18388300	127309290.0	99976720.0	661.37486	20	81014.875	16149.670898	540.30326	415.183883		1.0	topfd
540.804661	500.273383	39222795.0	36394293.0	648.80907	21	29821.267578	4627.548828	540.804661	500.273383			topfd
500.273383	540.804661	39222795.0	36394293.0	648.80907	21	4627.548828	29821.267578	500.273383	540.804661			topfd
814.48202900	195.08835	9172308.7	8700801.7	564.48462	25	21098.802734	1063.230103	814.482029	195.08835	1.0		topfd
195.08835	814.48202900	9172308.7	8700801.7	564.48462	25	1063.230103	21098.802734	195.08835	814.482029		1.0	topfd
383.194391	540.30326	49985130.0	41835010.0	546.41222	26	4092.558594	81014.875	383.194391	540.30326			topfd
540.30326	383.194391	49985130.0	41835010.0	546.41222	26	81014.875	4092.558594	540.30326	383.194391			topfd
540.30326	429.1995	44225812.0	37867784.0	538.93573	28	81014.875	3445.552979	540.30326	429.1995			topfd
429.1995	540.30326	44225812.0	37867784.0	538.93573	28	3445.552979	81014.875	429.1995	540.30326			topfd
814.48202900	494.237812	9458530.3	9407730.1	533.73485	30	21098.802734	1018.789063	814.482029	494.237812	1.0		topfd
494.237812	814.48202900	9458530.3	9407730.1	533.73485	30	1018.789063	21098.802734	494.237812	814.482029		1.0	topfd
814.48202900	266.125697	7816822.6	7398840.0	510.79606	33	21098.802734	834.407898	814.482029	266.125697	1.0		topfd
266.125697	814.48202900	7816822.6	7398840.0	510.79606	33	834.407898	21098.802734	266.125697	814.482029		1.0	topfd
504.78456100	482.226425	16589566.0	15280650.0	465.01442	39	31507.433594	1459.11792	504.784561	482.226425	2.0		topfd
482.226425	504.78456100	16589566.0	15280650.0	465.01442	39	1459.11792	31507.433594	482.226425	504.784561		2.0	topfd
486.22122	504.78456100	11553510.0	10983187.0	430.22235	41	888.852783	31507.433594	486.22122	504.784561		2.0	topfd
504.78456100	486.22122	11553510.0	10983187.0	430.22235	41	31507.433594	888.852783	504.784561	486.22122	2.0		topfd
401.28860400	554.25876800	9359177.6	8786286.2	422.41763	42	7515.183105	2905.465332	401.288604	554.258768	1.0	2.0	topfd
554.25876800	401.28860400	9359177.6	8786286.2	422.41763	42	2905.465332	7515.183105	554.258768	401.288604	2.0	1.0	topfd
1079.60179100	316.114992	5439577.4	5150276.1	420.85505	43	4105.001465	3013.229492	1079.601791	316.114992	1.0		topfd
316.114992	1079.60179100	5439577.4	5150276.1	420.85505	43	3013.229492	4105.001465	316.114992	1079.601791		1.0	topfd
504.78456100	411.188975	17170940.0	14933412.0	389.79488	50	31507.433594	2833.304199	504.784561	411.188975	2.0		topfd
